k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
4,500,0,0,1,"(6, 3)",1,[38.71361121 39.38991366 37.78442258 38.57728839 38.57728839],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[36.50433367 36.29957651 35.00848604 37.81251442 33.6788088 ],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
4,500,0,0,2,"(6, 3)",1,[39.06746385 39.5041447  37.97420929 38.91599404 38.91599404],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[36.76448931 36.41072536 35.04542604 38.06624519 33.74283075],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
4,500,0,0,3,"(6, 3)",1,[39.43468404 39.7499812  38.25789843 39.26638426 39.26638426],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[37.02653169 36.63456726 35.06145728 38.32221886 33.88481906],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
4,500,0,0,4,"(6, 3)",1,[39.80385439 40.11805352 38.53465842 39.61685464 39.61685464],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[37.29176933 36.97240784 35.27775817 38.56778198 34.11323437],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
4,500,0,1,1,"(6, 7)",1,[36.75955673 40.49936524 38.21029009 36.29064289 36.99476707],"(6, 6)","[0, 0, 0, 0, 0]","(6, 8)","[0, 0, 0, 0, 0]","(5, 7)","[0, 0, 0, 0, 0]","(7, 7)",[36.82074607 37.29265157 35.91647176 33.96512843 35.8636394 ]
4,500,0,1,2,"(6, 7)",1,[37.14131824 40.34074012 38.41991086 36.28056947 37.02084007],"(6, 6)","[0, 0, 0, 0, 0]","(6, 8)","[0, 0, 0, 0, 0]","(5, 7)","[0, 0, 0, 0, 0]","(7, 7)",[37.19807993 37.2892014  36.048492   33.98525782 35.91101094]
4,500,0,1,3,"(6, 7)",1,[37.33679652 40.40211973 38.64634388 36.44951006 37.11862072],"(6, 6)","[0, 0, 0, 0, 0]","(6, 8)","[0, 0, 0, 0, 0]","(5, 7)","[0, 0, 0, 0, 0]","(7, 7)",[37.58600998 37.50111114 36.15401517 34.0969835  36.04878767]
4,500,0,1,4,"(6, 7)",1,[37.65857581 40.46398197 38.89140621 36.70603249 37.29586399],"(6, 6)","[0, 0, 0, 0, 0]","(6, 8)","[0, 0, 0, 0, 0]","(5, 7)","[0, 0, 0, 0, 0]","(7, 7)",[37.97588943 37.84114761 36.22989029 34.30080267 36.16577713]
4,500,0,2,1,"(5, 8)",3,[ 29.5992828   29.50326745  30.66241079  30.77499407 -20.42701711],"(5, 7)",[32.14148409 31.21134401 32.12279997 33.65895044 32.94479017],"(5, 9)",[-19.89228795 -19.00120007 -18.02565082  28.29678053  24.05693031],"(4, 8)",[ 29.72354469  29.88574218  31.09115756  31.18153378 -18.80839046],"(6, 8)",[ 31.07383275  32.50140342  33.72040106  31.63017866 -17.85087021]
4,500,0,2,2,"(5, 8)",3,[ 29.85659589  29.5729661   30.61131579  30.82469995 -20.16423917],"(5, 7)",[32.34302219 31.34284889 32.17861428 34.02909592 33.2355845 ],"(5, 9)",[-19.57009566 -18.75501599 -17.72606398  28.63998043  23.92903575],"(4, 8)",[ 30.26216304  30.03980146  31.44839956  31.30972641 -18.54078309],"(6, 8)",[ 31.51289574  32.76575205  33.81291133  31.63125727 -17.5318633 ]
