k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
3,200,0,0,1,"(6, 3)",1,[40.1741171  41.74075769 38.98733603 39.64267712 39.64267712],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[38.81925778 39.78424153 36.97533161 39.9266029  36.07862113],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
3,200,0,0,2,"(6, 3)",1,[40.45070174 41.77353201 39.21509913 39.86021286 39.86021286],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[39.11396401 39.8766022  37.11136431 40.17568595 36.28790608],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
3,200,0,0,3,"(6, 3)",1,[40.74318356 41.91406875 39.55446528 40.08708481 40.08708481],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[39.4137678  40.07408043 37.23290345 40.43761047 36.59068776],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
3,200,0,1,1,"(3, 7)",0,"[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]","(3, 8)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(4, 7)","[0, 0, 0, 0, 0]"
3,200,0,1,2,"(3, 7)",0,"[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]","(3, 8)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(4, 7)","[0, 0, 0, 0, 0]"
3,200,0,1,3,"(3, 7)",0,"[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]","(3, 8)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(4, 7)","[0, 0, 0, 0, 0]"
3,200,0,2,1,"(8, 8)",0,"[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]"
3,200,0,2,2,"(8, 8)",0,"[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]"
3,200,0,2,3,"(8, 8)",0,"[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]"
3,200,0,3,1,"(5, 2)",1,[35.22136334 37.894094   35.88985361 34.91906862 37.56062737],"(5, 1)","[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]","(6, 2)",[35.94469794 37.05255779 35.01504109 34.96726377 36.83621101]
