k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
4,50,0,0,1,"(6, 3)",1,[42.40221321 43.71938864 41.24417058 41.62319838 41.62319838],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[41.50571919 42.68890266 40.07111786 42.69001184 40.05099751],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
4,50,0,0,2,"(6, 3)",1,[42.7044213  43.87614779 41.40086969 41.83884927 41.83884927],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[41.79824491 42.91930187 40.23552288 43.02419756 40.19745455],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
4,50,0,0,3,"(6, 3)",1,[43.01138799 44.1491801  41.65042125 42.04964129 42.04964129],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[42.08712099 43.25841956 40.38863571 43.36669494 40.42789375],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
4,50,0,0,4,"(6, 3)",1,[43.31243659 44.528369   41.89229271 42.24382915 42.24382915],"(6, 2)","[0, 0, 0, 0, 0]","(6, 4)",[42.37214988 43.7072221  40.75142838 43.7072221  40.75142838],"(5, 3)","[0, 0, 0, 0, 0]","(7, 3)","[0, 0, 0, 0, 0]"
4,50,0,1,1,"(3, 7)",0,"[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]","(3, 8)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(4, 7)","[0, 0, 0, 0, 0]"
4,50,0,1,2,"(3, 7)",0,"[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]","(3, 8)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(4, 7)","[0, 0, 0, 0, 0]"
4,50,0,1,3,"(3, 7)",0,"[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]","(3, 8)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(4, 7)","[0, 0, 0, 0, 0]"
4,50,0,1,4,"(3, 7)",0,"[0, 0, 0, 0, 0]","(3, 6)","[0, 0, 0, 0, 0]","(3, 8)","[0, 0, 0, 0, 0]","(2, 7)","[0, 0, 0, 0, 0]","(4, 7)","[0, 0, 0, 0, 0]"
4,50,0,2,1,"(8, 8)",0,"[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]"
4,50,0,2,2,"(8, 8)",0,"[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]"
4,50,0,2,3,"(8, 8)",0,"[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]"
4,50,0,2,4,"(8, 8)",0,"[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(7, 8)","[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]"
4,50,0,3,1,"(5, 2)",1,[37.93348322 40.1625123  37.81299112 37.24810827 39.81746993],"(5, 1)","[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]","(6, 2)",[37.31971199 38.66781778 35.90961848 36.2565605  38.32748151]
4,50,0,3,2,"(5, 2)",1,[38.44789375 40.31977736 37.98068031 37.42564609 39.99322405],"(5, 1)","[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]","(6, 2)",[37.59096802 38.81937659 36.1407796  36.40962743 38.66083651]
4,50,0,3,3,"(5, 2)",1,[38.99130833 40.58648686 38.13884895 37.71021718 40.28280571],"(5, 1)","[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]","(6, 2)",[37.87354251 38.95962259 36.36816389 36.5456564  38.99768173]
4,50,0,3,4,"(5, 2)",1,[39.34491404 40.85142838 38.28662584 37.98986866 40.67506624],"(5, 1)","[0, 0, 0, 0, 0]","(5, 3)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]","(6, 2)",[38.15246495 39.30970766 36.69993034 36.77393834 39.32972682]
4,50,0,4,1,"(8, 6)",0,"[0, 0, 0, 0, 0]","(8, 5)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(9, 6)","[0, 0, 0, 0, 0]"
4,50,0,4,2,"(8, 6)",0,"[0, 0, 0, 0, 0]","(8, 5)","[0, 0, 0, 0, 0]","(8, 7)","[0, 0, 0, 0, 0]","(7, 6)","[0, 0, 0, 0, 0]","(9, 6)","[0, 0, 0, 0, 0]"
