k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,10,0,0,0,"(3, 2)",[44.06846    38.92287527 51.29456623 51.26487527 41.887     ],2,"(3, 1)",[44.95679    44.00722207 43.99885639 -5.09277791 46.579925  ],4,"(3, 3)",[47.687      46.604435   46.38975999 46.604435   50.        ],4,"(2, 2)",[45.25678998 43.9988563  46.579925   44.00722209 46.579925  ],2,"(4, 2)",[44.95679    46.579925   43.99885637 43.99885635 46.8924614 ],4
2,10,0,0,1,"(3, 2)",[46.1279   44.997536 45.377536 45.377536 47.93    ],4,"(3, 1)",[44.95679    44.00722207 43.99885639 -5.09277791 46.579925  ],4,"(3, 3)",[47.687      46.604435   46.38975999 46.604435   50.        ],4,"(2, 2)",[45.25678998 43.9988563  46.579925   44.00722209 46.579925  ],2,"(4, 2)",[44.95679    46.579925   43.99885637 43.99885635 46.8924614 ],4
2,10,0,0,2,"(3, 2)",[46.721   45.25679 45.45679 45.45679 48.2    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4,"(3, 3)",[47.93       46.72715    46.45639999 46.72715    50.        ],4,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1
2,10,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1
2,10,0,1,0,"(2, 3)",[44.06845996 50.96428388 41.887      38.92287502 51.22030595],4,"(2, 2)",[45.25678971 43.99101173 46.56605526 43.97978871 46.57992499],4,"(2, 4)",[44.39868771 43.93324524 46.62978916 46.15952377 43.92213666],2,"(1, 3)",[43.2914385  -5.53716236 45.28770876 43.28818274 43.80671394],2,"(3, 3)",[48.19999983 46.86349993 50.         46.85943895 46.90294741],2
2,10,0,1,1,"(2, 3)",[46.12789995 45.17994617 47.93       44.99753571 45.32275109],2,"(2, 2)",[45.25678971 43.99101173 46.56605526 43.97978871 46.57992499],4,"(2, 4)",[44.39868771 43.93324524 46.62978916 46.15952377 43.92213666],2,"(1, 3)",[43.2914385  -5.53716236 45.28770876 43.28818274 43.80671394],2,"(3, 3)",[48.19999983 46.86349993 50.         46.85943895 46.90294741],2
2,10,0,1,2,"(2, 3)",[46.72099994 45.37433178 48.2        45.25678968 45.42795522],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4,"(2, 4)",[44.95677369 44.00720521 46.71148836 46.57992486 44.00720123],2,"(1, 3)",[43.83154548 -5.40435774 45.71629021 43.30846909 43.86661488],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2
2,10,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2
2,10,1,0,1,"(4, 2)",[43.9186158  46.38110425 43.80343228 43.83162415 46.65734374],4,"(4, 1)",[ 42.48340041  45.20878839  42.44157744 -48.51900642  11.41919469],1,"(4, 3)",[45.56845999 47.887       0.8265095  11.88916925 -0.18      ],1,"(3, 2)",[45.56846    44.92287527 45.1931324  45.25493424 47.887     ],4,"(5, 2)",[10.31403483 44.60435852 42.44157801 11.35081641  0.8265095 ],1
2,10,1,0,2,"(4, 2)",[44.41589483 46.4752825  43.91736578 43.91736576 46.78221526],4,"(4, 1)",[ 42.97489494  45.32626284  42.503427   -49.22052969   8.12577747],1,"(4, 3)",[46.12789999 47.93        0.435005    8.3731325  -0.2       ],1,"(3, 2)",[46.1279   44.997536 45.377536 45.377536 47.93    ],4,"(5, 2)",[ 7.26247972 45.02950605 42.50342763  7.95813696  0.435005  ],1
