k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,5,0,0,0,"(3, 2)",[44.3579     39.15620387 51.36589483 51.33620387 42.13      ],2,"(3, 1)",[44.95679    44.00722207 43.99132726 -5.09277791 46.579925  ],4,"(3, 3)",[48.2        46.8635     46.89249999 46.8635     50.        ],4,"(2, 2)",[45.25678998 43.9988563  46.579925   44.00722209 46.579925  ],2,"(4, 2)",[44.95679    46.579925   44.00722207 43.99132722 46.8924614 ],4
2,5,0,0,1,"(3, 2)",[46.421   45.25679 45.45679 45.45679 48.2    ],4,"(3, 1)",[44.95679    44.00722207 43.99132726 -5.09277791 46.579925  ],4,"(3, 3)",[48.2        46.8635     46.89249999 46.8635     50.        ],4,"(2, 2)",[45.25678998 43.9988563  46.579925   44.00722209 46.579925  ],2,"(4, 2)",[44.95679    46.579925   44.00722207 43.99132722 46.8924614 ],4
2,5,0,0,2,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1
2,5,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1
2,5,0,1,0,"(2, 3)",[44.35789995 51.3362033  42.13       39.15620359 51.36860386],4,"(2, 2)",[45.25678971 43.99884521 46.56605526 44.00715439 46.57992499],4,"(2, 4)",[44.95677369 43.99883953 46.92098874 46.57992486 44.00720123],2,"(1, 3)",[44.95678332 -5.10873534 46.57992496 43.99882333 43.99875757],2,"(3, 3)",[47.92999985 46.72714994 50.         46.72349506 46.65639798],2
2,5,0,1,1,"(2, 3)",[46.42099994 45.45678937 48.2        45.25678968 45.45678881],2,"(2, 2)",[45.25678971 43.99884521 46.56605526 44.00715439 46.57992499],4,"(2, 4)",[44.95677369 43.99883953 46.92098874 46.57992486 44.00720123],2,"(1, 3)",[44.95678332 -5.10873534 46.57992496 43.99882333 43.99875757],2,"(3, 3)",[47.92999985 46.72714994 50.         46.72349506 46.65639798],2
2,5,0,1,2,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.19999983 46.86349993 50.         46.85943895 46.72099776],2
2,5,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2
2,5,1,0,1,"(4, 2)",[44.41589483 46.5009325  43.93326061 43.89235765 46.78221526],4,"(4, 1)",[ 42.03960738  45.16348062  42.38591283 -48.52158853  14.66413806],1,"(4, 3)",[46.12789999 48.13        0.          8.3987825   0.        ],1,"(3, 2)",[45.8579     45.14869959 45.290111   45.33620387 48.13      ],4,"(5, 2)",[ 3.82676075 45.11712575 42.57214944  4.18849314  0.        ],1
2,5,1,0,2,"(4, 2)",[44.95679    46.579925   44.00722207 43.99132722 46.8924614 ],4,"(4, 1)",[ 42.48827136  45.26487527  42.44157744 -49.2218887   11.7377499 ],1,"(4, 3)",[46.72099999 48.2         0.          4.466425    0.        ],1,"(3, 2)",[46.421   45.25679 45.45679 45.45679 48.2    ],4,"(5, 2)",[ 0.         45.54485    42.64850699  0.          0.        ],1
