k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,5,0,0,0,"(3, 2)",[44.3579     39.11900496 51.36860233 51.29507841 42.13      ],2,"(3, 1)",[44.38620387 43.93326062 43.93326063 -5.25673937 46.14702537],4.0,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4.0,"(2, 2)",[45.25678998 44.00722203 46.579925   44.00722209 46.579925  ],2,"(4, 2)",[44.95679    46.579925   44.00722207 44.00722205 46.9209614 ],4.0
1,5,0,0,1,"(3, 2)",[46.421      45.21545787 45.45679    45.45679    48.2       ],4,"(3, 1)",[44.38620387 43.93326062 43.93326063 -5.25673937 46.14702537],4.0,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4.0,"(2, 2)",[45.25678998 44.00722203 46.579925   44.00722209 46.579925  ],2,"(4, 2)",[44.95679    46.579925   44.00722207 44.00722205 46.9209614 ],4.0
1,5,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4.0,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1.0
1,5,0,1,0,"(2, 3)",[44.35789995 51.29507784 42.13       39.19753571 51.36056696],4,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4.0,"(2, 4)",[44.41859025 43.93324524 46.83638986 46.17138941 43.93324152],2.0,"(1, 3)",[44.38619786 -5.25679705 46.14702533 43.9332317  43.93317148],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2.0
1,5,0,1,1,"(2, 3)",[46.42099994 45.45678937 48.2        45.25678968 45.45678881],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4.0,"(2, 4)",[44.41859025 43.93324524 46.83638986 46.17138941 43.93324152],2.0,"(1, 3)",[44.38619786 -5.25679705 46.14702533 43.9332317  43.93317148],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2.0
1,5,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4.0,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3.0,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2.0
1,5,2,0,0,"(4, 3)",[44.92099999 42.35725     6.4377125  10.4494547  -5.16834625],0,"(4, 2)",[44.41860233 46.5009325  43.93326061 43.93326059 46.83636526],4.0,"(4, 4)",[0.0577125 0.0577125 0.        8.75425   0.       ],3.0,"(3, 3)",[48.2        46.921      46.92099999 46.8925     49.55      ],4,"(5, 3)",[-0.5         4.6075      0.          4.32676075  0.        ],1.0
1,5,2,0,1,"(4, 3)",[47.01499999 48.5         0.          0.          0.        ],1,"(4, 2)",[44.41860233 46.5009325  43.93326061 43.93326059 46.83636526],4.0,"(4, 4)",[0.0577125 0.0577125 0.        8.75425   0.       ],3.0,"(3, 3)",[48.2        46.921      46.92099999 46.8925     49.55      ],4,"(5, 3)",[-0.5         4.6075      0.          4.32676075  0.        ],1.0
1,5,2,0,original qtable,"(4, 3)",[47.01499999 48.5         0.          0.          0.        ],1,"(4, 2)",[44.95679    46.579925   44.00722207 44.00722205 46.9209614 ],4.0,,,,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4,,,
1,5,2,1,0,"(3, 4)",[44.35789548 51.26692251 42.1299962  42.12999994 13.91793451],1,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2.0,"(3, 5)",[41.06449261 43.86667319  0.         10.76797937  0.        ],1.0,"(2, 4)",[43.92618826 43.86668127 46.40220791 46.13325047 43.86667777],2,"(4, 4)",[48.49999276  0.          0.         49.99999951  0.        ],3.0
