k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,20,0,0,0,"(3, 2)",[42.40610429 37.90245148 51.08624446 50.80709169 41.294323  ],2,"(3, 1)",[43.8315509  43.8666953  43.86669532 -5.40430468 45.71629025],4.0,"(3, 3)",[47.4683     46.4939915  46.69173399 46.4939915  50.        ],4.0,"(2, 2)",[43.65566591 43.70434248 44.4369639  43.70434252 44.4369639 ],2,"(4, 2)",[44.41860233 46.17942383 43.93326061 43.93326059 46.83636526],4.0
1,20,0,0,1,"(3, 2)",[44.3503496  44.08993323 45.15198862 44.96004901 47.27147   ],4,"(3, 1)",[43.8315509  43.8666953  43.86669532 -5.40430468 45.71629025],4.0,"(3, 3)",[47.4683     46.4939915  46.69173399 46.4939915  50.        ],4.0,"(2, 2)",[43.65566591 43.70434248 44.4369639  43.70434252 44.4369639 ],2,"(4, 2)",[44.41860233 46.17942383 43.93326061 43.93326059 46.83636526],4.0
1,20,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4.0,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1.0
1,20,0,1,0,"(2, 3)",[41.59932368 50.3406442  40.99140163 37.81593628 50.94456164],4,"(2, 2)",[44.64455066 43.86668695 45.70505576 43.86664011 45.71629024],4.0,"(2, 4)",[43.47579327 43.80677369 46.69172578 45.45254082 43.8067704 ],2.0,"(1, 3)",[43.83154548 -5.40435774 45.71629021 43.86666923 43.86661488],2,"(3, 3)",[47.68699987 46.60443494 50.         46.60114555 46.76025817],2.0
1,20,0,1,1,"(2, 3)",[43.48945452 44.44177404 46.9348907  43.85876524 45.00983077],2,"(2, 2)",[44.64455066 43.86668695 45.70505576 43.86664011 45.71629024],4.0,"(2, 4)",[43.47579327 43.80677369 46.69172578 45.45254082 43.8067704 ],2.0,"(1, 3)",[43.83154548 -5.40435774 45.71629021 43.86666923 43.86661488],2,"(3, 3)",[47.68699987 46.60443494 50.         46.60114555 46.76025817],2.0
1,20,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4.0,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3.0,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2.0
1,20,2,0,0,"(4, 3)",[43.79151578 41.49906544 10.0594739  17.97853521 -3.12739563],0,"(4, 2)",[42.34323266 45.65872067 43.660669   43.66066899 46.447395  ],4.0,"(4, 4)",[ 0.683595  0.683595  0.       12.486325  0.      ],3.0,"(3, 3)",[46.55240669 46.34990032 46.4024556  45.94853343 48.21345506],4,"(5, 3)",[ 2.63819605 21.37968844  0.         20.2734269   0.        ],1.0
1,20,2,0,1,"(4, 3)",[45.84577706 47.68754134  2.25378166  8.40670298  1.87378166],1,"(4, 2)",[42.34323266 45.65872067 43.660669   43.66066899 46.447395  ],4.0,"(4, 4)",[ 0.683595  0.683595  0.       12.486325  0.      ],3.0,"(3, 3)",[46.55240669 46.34990032 46.4024556  45.94853343 48.21345506],4,"(5, 3)",[ 2.63819605 21.37968844  0.         20.2734269   0.        ],1.0
1,20,2,0,original qtable,"(4, 3)",[47.01499999 48.5         0.          0.          0.        ],1,"(4, 2)",[44.41860233 46.17942383 43.93326061 43.93326059 46.83636526],4.0,,,,"(3, 3)",[47.4683     46.4939915  46.69173399 46.4939915  50.        ],4,,,
1,20,2,1,0,"(3, 4)",[41.59932128 50.69977716 40.99139945 40.9914016  29.74810434],1,"(3, 3)",[46.93489061 45.91103323 50.         46.42015804 46.32685539],2.0,"(3, 5)",[40.22448237 43.75285005  0.         16.24406256  0.        ],1.0,"(2, 4)",[43.06392789 43.75285688 46.25826715 45.36610136 43.75285376],2,"(4, 4)",[47.68699461 12.33049989  0.         49.99999964  0.        ],3.0
1,20,2,1,1,"(3, 4)",[43.48945186 44.78360198 46.93488832 46.93489067 21.76842621],3,"(3, 3)",[46.93489061 45.91103323 50.         46.42015804 46.32685539],2.0,"(3, 5)",[40.22448237 43.75285005  0.         16.24406256  0.        ],1.0,"(2, 4)",[43.06392789 43.75285688 46.25826715 45.36610136 43.75285376],2,"(4, 4)",[47.68699461 12.33049989  0.         49.99999964  0.        ],3.0
1,20,2,1,original qtable,"(3, 4)",[47.01499443 45.54484443 48.49999542 48.49999993  0.        ],3,"(3, 3)",[47.68699987 46.60443494 50.         46.60114555 46.76025817],2.0,"(3, 5)",[42.64820674 44.08937242  0.          0.          0.        ],1.0,"(2, 4)",[43.47579327 43.80677369 46.69172578 45.45254082 43.8067704 ],2,"(4, 4)",[48.49999276  0.          0.         49.99999951  0.        ],3.0
1,20,4,0,0,"(3, 3)",[44.18807666 52.09670794 51.68058372 51.47486913 41.53352584],1,"(3, 2)",[42.59084064 43.44518349 44.79881592 44.43402876 45.53908774],4.0,"(3, 4)",[17.195       0.          4.07934481 17.195       0.        ],0.0,"(2, 3)",[45.28356144 45.30620717 47.17912644 11.44029636  0.        ],2,"(4, 3)",[41.73939347 44.24081098 12.53779103 28.74945872  7.5624045 ],1.0
1,20,4,0,1,"(3, 3)",[46.27744425 46.23854548 46.08634075 45.72072866 47.77238778],4,"(3, 2)",[42.59084064 43.44518349 44.79881592 44.43402876 45.53908774],4.0,"(3, 4)",[17.195       0.          4.07934481 17.195       0.        ],0.0,"(2, 3)",[45.28356144 45.30620717 47.17912644 11.44029636  0.        ],2,"(4, 3)",[41.73939347 44.24081098 12.53779103 28.74945872  7.5624045 ],1.0
