k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,200,0,0,0,"(3, 2)",[40.74990559 34.54013015 49.12500165 48.11734069 40.10525552],2,"(3, 1)",[37.71768191 40.04744529 41.81441812 -7.98644008 40.40031124],2,"(3, 3)",[46.05590606 45.78073256 43.14905449 45.78073256 50.        ],4,"(2, 2)",[40.79054841 41.71568453 41.12687158 40.502314   41.12687158],1,"(4, 2)",[40.25056994 42.7704868  42.68125241 42.20830984 43.90627555],4
2,200,0,0,1,"(3, 2)",[42.64958736 40.6412668  43.2821172  42.38330108 45.95028391],4,"(3, 1)",[37.71768191 40.04744529 41.81441812 -7.98644008 40.40031124],2,"(3, 3)",[46.05590606 45.78073256 43.14905449 45.78073256 50.        ],4,"(2, 2)",[40.79054841 41.71568453 41.12687158 40.502314   41.12687158],1,"(4, 2)",[40.25056994 42.7704868  42.68125241 42.20830984 43.90627555],4
2,200,0,0,2,"(3, 2)",[43.0883971  40.98607114 43.45427425 42.65611181 46.00031545],4,"(3, 1)",[38.02764608 40.05977552 42.02947835 -7.8223359  40.675012  ],2,"(3, 3)",[46.1176734  45.81192506 43.08780503 45.81192507 50.        ],4,"(2, 2)",[41.15193959 41.61897664 41.525632   40.56518519 41.525632  ],1,"(4, 2)",[40.64144398 43.10801826 42.82137533 42.46713581 43.92916176],4
2,200,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1
2,200,0,1,0,"(2, 3)",[41.86349924 48.08473686 40.54728861 33.5986863  49.12233399],4,"(2, 2)",[38.05933028 39.90522994 38.07343326 39.21565953 38.07466253],1,"(2, 4)",[38.30066345 41.94327536 44.11286492 41.05104103 42.10526872],2,"(1, 3)",[37.5774743  -7.99022658 40.34785313 40.37338215 42.09853447],4,"(3, 3)",[46.11767336 45.81192505 50.         45.81099603 44.43336852],2
2,200,0,1,1,"(2, 3)",[43.83507024 42.31708454 46.44143179 39.78632161 43.25734647],2,"(2, 2)",[38.05933028 39.90522994 38.07343326 39.21565953 38.07466253],1,"(2, 4)",[38.30066345 41.94327536 44.11286492 41.05104103 42.10526872],2,"(1, 3)",[37.5774743  -7.99022658 40.34785313 40.37338215 42.09853447],4,"(3, 3)",[46.11767336 45.81192505 50.         45.81099603 44.43336852],2
2,200,0,1,2,"(2, 3)",[44.34799654 42.55991353 46.54603532 40.21762977 43.42129567],2,"(2, 2)",[38.29875051 39.89952445 38.31442049 39.12901145 38.31578634],1,"(2, 4)",[38.46942566 42.07130426 43.98084594 41.1920674  42.21990395],2,"(1, 3)",[37.84923548 -7.79409217 40.59410084 40.41969358 42.24381438],4,"(3, 3)",[46.18630373 45.84658339 50.         45.84555114 44.33696105],2
2,200,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2
2,200,1,0,1,"(4, 2)",[36.90243592 43.45279784 39.36298557 39.531423   43.48122574],4,"(4, 1)",[ 35.06829021  40.59150595  39.67906689 -33.65264691  37.04884177],1,"(4, 3)",[39.28277328 45.79270946 18.82565308 40.35402003 18.46155564],1,"(3, 2)",[40.29332052 39.93692651 42.27420224 41.11561384 45.89383246],4,"(5, 2)",[32.90346295 37.73027002 39.49137108 37.74378268 21.77972242],2
2,200,1,0,2,"(4, 2)",[36.96671981 43.45537527 39.55707291 39.63620655 43.49882194],4,"(4, 1)",[ 35.23272567  40.61933799  39.91633765 -35.1149609   37.10000518],1,"(4, 3)",[39.38943032 45.60301051 17.18621331 40.24637115 16.44244809],1,"(3, 2)",[40.50040047 39.78424078 42.36804683 41.2016801  45.7153694 ],4,"(5, 2)",[32.9353811  37.96516674 39.59599951 37.76602185 20.46851257],2
