k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
6,20,0,0,1,"(12, 10)",0,"[0, 0, 0, 0, 0]","(12, 9)","[0, 0, 0, 0, 0]","(12, 11)","[0, 0, 0, 0, 0]","(11, 10)","[0, 0, 0, 0, 0]","(13, 10)","[0, 0, 0, 0, 0]"
6,20,0,0,2,"(12, 10)",0,"[0, 0, 0, 0, 0]","(12, 9)","[0, 0, 0, 0, 0]","(12, 11)","[0, 0, 0, 0, 0]","(11, 10)","[0, 0, 0, 0, 0]","(13, 10)","[0, 0, 0, 0, 0]"
6,20,0,0,3,"(12, 10)",0,"[0, 0, 0, 0, 0]","(12, 9)","[0, 0, 0, 0, 0]","(12, 11)","[0, 0, 0, 0, 0]","(11, 10)","[0, 0, 0, 0, 0]","(13, 10)","[0, 0, 0, 0, 0]"
6,20,0,0,4,"(12, 10)",0,"[0, 0, 0, 0, 0]","(12, 9)","[0, 0, 0, 0, 0]","(12, 11)","[0, 0, 0, 0, 0]","(11, 10)","[0, 0, 0, 0, 0]","(13, 10)","[0, 0, 0, 0, 0]"
6,20,0,0,5,"(12, 10)",0,"[0, 0, 0, 0, 0]","(12, 9)","[0, 0, 0, 0, 0]","(12, 11)","[0, 0, 0, 0, 0]","(11, 10)","[0, 0, 0, 0, 0]","(13, 10)","[0, 0, 0, 0, 0]"
6,20,0,0,6,"(12, 10)",0,"[0, 0, 0, 0, 0]","(12, 9)","[0, 0, 0, 0, 0]","(12, 11)","[0, 0, 0, 0, 0]","(11, 10)","[0, 0, 0, 0, 0]","(13, 10)","[0, 0, 0, 0, 0]"
6,20,0,1,1,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,20,0,1,2,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,20,0,1,3,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,20,0,1,4,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,20,0,1,5,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,20,0,1,6,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
