k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
2,100,0,1,1,"(11, 6)",0,"[0, 0, 0, 0, 0]","(11, 5)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(12, 6)","[0, 0, 0, 0, 0]"
2,100,0,1,2,"(11, 6)",0,"[0, 0, 0, 0, 0]","(11, 5)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(12, 6)","[0, 0, 0, 0, 0]"
2,100,0,5,1,"(10, 7)",0,"[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(10, 8)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]"
2,100,0,5,2,"(10, 7)",0,"[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(10, 8)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]"
2,100,0,6,1,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
2,100,0,6,2,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
2,100,0,7,1,"(9, 9)",0,"[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]","(9, 10)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(10, 9)","[0, 0, 0, 0, 0]"
2,100,0,7,2,"(9, 9)",0,"[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]","(9, 10)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(10, 9)","[0, 0, 0, 0, 0]"
2,100,1,0,1,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
2,100,1,0,2,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
2,100,1,1,1,"(11, 6)",0,"[0, 0, 0, 0, 0]","(11, 5)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(12, 6)","[0, 0, 0, 0, 0]"
2,100,1,1,2,"(11, 6)",0,"[0, 0, 0, 0, 0]","(11, 5)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(12, 6)","[0, 0, 0, 0, 0]"
2,100,1,2,1,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
2,100,1,2,2,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
2,100,1,3,1,"(9, 6)",2,[45.56935295 44.38464526 47.37146528 42.669205   41.98755199],"(9, 5)","[0, 0, 0, 0, 0]","(9, 7)",[43.2869439  42.54454354 44.62797275 45.03226716 42.09094669],"(8, 6)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]"
2,100,1,3,2,"(9, 6)",2,[45.84429438 44.64673046 47.46829476 42.92719057 41.86451554],"(9, 5)","[0, 0, 0, 0, 0]","(9, 7)",[43.55442652 42.70332173 44.79559637 45.13642129 42.32969737],"(8, 6)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]"
2,100,1,5,1,"(10, 7)",0,"[0, 0, 0, 0, 0]","(10, 6)",[34.436161   37.06816977 33.81662487 34.12616271 34.01745788],"(10, 8)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]"
2,100,1,5,2,"(10, 7)",0,"[0, 0, 0, 0, 0]","(10, 6)",[34.57477136 37.040703   33.87801598 34.23032881 34.0467429 ],"(10, 8)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]"
2,100,1,6,1,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
2,100,1,6,2,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
2,100,1,7,1,"(9, 9)",0,"[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]","(9, 10)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(10, 9)","[0, 0, 0, 0, 0]"
2,100,1,7,2,"(9, 9)",0,"[0, 0, 0, 0, 0]","(9, 8)","[0, 0, 0, 0, 0]","(9, 10)","[0, 0, 0, 0, 0]","(8, 9)","[0, 0, 0, 0, 0]","(10, 9)","[0, 0, 0, 0, 0]"
2,100,2,0,1,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
2,100,2,0,2,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
2,100,2,1,1,"(11, 6)",0,"[0, 0, 0, 0, 0]","(11, 5)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(12, 6)","[0, 0, 0, 0, 0]"
2,100,2,1,2,"(11, 6)",0,"[0, 0, 0, 0, 0]","(11, 5)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(12, 6)","[0, 0, 0, 0, 0]"
2,100,2,2,1,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
2,100,2,2,2,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
2,100,2,3,1,"(9, 6)",2,[43.49700893 42.25655463 44.35895367 39.56726889 40.07214021],"(9, 5)",[38.65368484 39.92415783 41.55522237 39.17247459 34.05994918],"(9, 7)",[39.55245642 39.98700328 40.92911325 39.79195773 40.00532161],"(8, 6)",[41.60224267 41.61421749 42.34964063 40.8706506  40.99359063],"(10, 6)","[0, 0, 0, 0, 0]"
2,100,2,3,2,"(9, 6)",2,[43.82515163 42.54891791 44.78286801 40.23696774 40.2958711 ],"(9, 5)",[39.22187436 40.10104791 41.62103076 39.35386297 33.67327918],"(9, 7)",[39.82955578 40.12700267 41.11427596 40.09566835 40.1000921 ],"(8, 6)",[41.93301574 41.81619927 42.76345792 41.15270655 41.24543306],"(10, 6)","[0, 0, 0, 0, 0]"
2,100,2,5,1,"(10, 7)",1,[32.99005603 35.37152093 32.67704717 33.20076058 33.95681676],"(10, 6)",[32.64896618 33.66866031 33.09805743 31.26200156 32.9148988 ],"(10, 8)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]"
2,100,2,5,2,"(10, 7)",1,[33.14618772 35.35249565 32.74866171 33.38030388 34.02548565],"(10, 6)",[32.90586111 34.03885458 33.1994467  31.33630153 32.95156857],"(10, 8)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]"
2,100,2,6,1,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
2,100,2,6,2,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
2,100,3,0,1,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
2,100,3,0,2,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
2,100,3,1,1,"(11, 6)",0,"[0, 0, 0, 0, 0]","(11, 5)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(12, 6)","[0, 0, 0, 0, 0]"
2,100,3,1,2,"(11, 6)",0,"[0, 0, 0, 0, 0]","(11, 5)","[0, 0, 0, 0, 0]","(11, 7)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]","(12, 6)","[0, 0, 0, 0, 0]"
2,100,3,2,1,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
