k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,200,0,0,0,"(3, 2)",[47.29620368 32.65327152 51.28799897 48.24858068 51.98215851],4,"(3, 1)",[37.93321942 40.14664912 42.12033787 -7.82105317 40.62517074],2,"(3, 3)",[57.89838701 57.73589015 48.45604772 57.73590007 67.81162022],4,"(2, 2)",[41.15181164 40.57886124 41.52562825 41.01053036 41.5255368 ],2,"(4, 2)",[40.80740733 43.41810424 42.77083546 42.39160207 48.31467128],4
2,200,0,0,1,"(3, 2)",[48.98182485 39.67592982 44.10900578 41.38572064 58.37783843],4,"(3, 1)",[37.93321942 40.14664912 42.12033787 -7.82105317 40.62517074],2,"(3, 3)",[57.89838701 57.73589015 48.45604772 57.73590007 67.81162022],4,"(2, 2)",[41.15181164 40.57886124 41.52562825 41.01053036 41.5255368 ],2,"(4, 2)",[40.80740733 43.41810424 42.77083546 42.39160207 48.31467128],4
2,200,0,0,2,"(3, 2)",[48.86241126 39.8800843  44.00860903 41.56004316 57.95426008],4,"(3, 1)",[38.25170846 40.22121458 42.1755979  -7.66466771 40.90943215],2,"(3, 3)",[57.42153629 57.24098421 47.80190228 57.24099524 67.56846691],4,"(2, 2)",[41.51995299 40.76060901 41.93530478 41.18108263 41.93520316],2,"(4, 2)",[40.86794409 43.43538511 42.85007021 42.47700256 47.64481736],4
2,200,0,0,original qtable,"(3, 2)",[47.01499888 45.54475933 45.54452494 45.54481027 48.5       ],4,"(3, 1)",[45.54479004 44.08787883 44.08522997 -4.91679881 47.01499625],4,"(3, 3)",[48.49999413 47.01490578 47.01495901 47.01499647 50.        ],4,"(2, 2)",[45.54435736 44.086436   47.014996   44.08670361 47.01488808],2,"(4, 2)",[45.54400862 47.01244437 44.08323047 44.08781608 47.01492898],4
2,200,0,1,0,"(2, 3)",[44.5817466  48.32189126 47.85813244 32.2442665  50.18185644],4,"(2, 2)",[40.03642807 40.6116706  39.76672484 39.75063526 40.30885173],1,"(2, 4)",[38.79433677 42.01859772 46.10878929 41.6785602  42.5530531 ],2,"(1, 3)",[37.46234519 -8.21772777 40.23272701 40.10550247 42.10511036],4,"(3, 3)",[52.82624551 52.40683787 64.35140927 52.23641472 46.25184864],2
2,200,0,1,1,"(2, 3)",[46.41088991 41.46878419 54.16083173 39.31795311 43.11280162],2,"(2, 2)",[40.03642807 40.6116706  39.76672484 39.75063526 40.30885173],1,"(2, 4)",[38.79433677 42.01859772 46.10878929 41.6785602  42.5530531 ],2,"(1, 3)",[37.46234519 -8.21772777 40.23272701 40.10550247 42.10511036],4,"(3, 3)",[52.82624551 52.40683787 64.35140927 52.23641472 46.25184864],2
2,200,0,1,2,"(2, 3)",[46.45756678 41.65106803 53.67452429 39.61141533 43.10561794],2,"(2, 2)",[40.40972085 40.66439451 40.11005059 39.78055247 40.7124138 ],4,"(2, 4)",[38.83510144 42.09148497 45.7131102  41.70646081 42.58334256],2,"(1, 3)",[37.72724692 -8.06224706 40.47211561 40.10198547 42.18761013],4,"(3, 3)",[52.19165071 51.72564222 63.72378808 51.53628317 45.87206503],2
2,200,0,1,original qtable,"(2, 3)",[47.01499993 45.54482601 48.5        45.54484939 45.54484232],2,"(2, 2)",[45.54483976 44.08916756 44.08936056 44.08914976 47.01499997],4,"(2, 4)",[45.54483243 44.08688234 47.01499467 47.0149998  44.08847666],3,"(1, 3)",[45.54482078 -4.91077223 47.01499809 44.08930631 44.08865399],2,"(3, 3)",[48.49999889 47.01499966 50.         44.08935914 47.01499423],2
2,200,1,0,1,"(3, 2)",[52.68677354 45.67819795 48.99303604 40.32030415 63.05473153],4,"(3, 1)",[ 35.71492617  40.24137364  42.9271281  -10.71729655  38.70728059],2,"(3, 3)",[62.71534234 56.82409728 56.41929498 62.99339276 69.70438234],4,"(2, 2)",[45.55866174 39.68190201 45.90410911 40.49995043 54.67065106],4,"(4, 2)",[43.99520831 46.89625269 43.84610996 43.03591632 55.2758928 ],4
2,200,1,0,2,"(3, 2)",[52.47445346 45.06679355 48.67033937 40.30973586 62.7343729 ],4,"(3, 1)",[ 35.72042699  40.09191657  42.80570395 -10.62001284  38.7119319 ],2,"(3, 3)",[62.88505158 56.53044182 56.16234808 62.86066316 69.67153593],4,"(2, 2)",[45.46175331 39.46477139 45.51225039 40.37922412 54.1377238 ],4,"(4, 2)",[43.64497521 46.53502452 43.58001876 42.92657975 54.89190122],4
2,200,1,0,original qtable,"(3, 2)",[48.98182485 39.67592982 44.10900578 41.38572064 58.37783843],4,"(3, 1)",[37.93321942 40.14664912 42.12033787 -7.82105317 40.62517074],2,"(3, 3)",[57.89838701 57.73589015 48.45604772 57.73590007 67.81162022],4,"(2, 2)",[41.15181164 40.57886124 41.52562825 41.01053036 41.5255368 ],2,"(4, 2)",[40.80740733 43.41810424 42.77083546 42.39160207 48.31467128],4
2,200,1,1,1,"(2, 4)",[40.80260264 40.75137419 51.21602536 50.35568118 42.73098934],2,"(2, 3)",[52.72463232 45.45453811 61.68141793 42.29372828 52.74341739],2,"(2, 5)",[38.47679246 40.91062782 46.66656221 41.73123708 41.17362424],2,"(1, 4)",[33.97038069 -9.89756261 39.92212647 44.91437674 40.95083419],3,"(3, 4)",[52.85821105 52.90537192 56.09450562 61.77953113 47.05277661],3
2,200,1,1,2,"(2, 4)",[40.56607342 40.61165175 50.45406907 49.50963819 42.60785481],2,"(2, 3)",[52.6695839  45.0832068  61.2842822  41.76387604 52.35712287],2,"(2, 5)",[38.40874717 40.9374656  46.40968435 41.69146341 41.20366237],2,"(1, 4)",[33.60499231 -9.78634614 39.88470984 44.48302751 40.98213935],3,"(3, 4)",[52.80649761 52.52556524 55.5623578  61.39329687 46.83881146],3
2,200,1,1,original qtable,"(2, 4)",[38.79433677 42.01859772 46.10878929 41.6785602  42.5530531 ],2,"(2, 3)",[46.41088991 41.46878419 54.16083173 39.31795311 43.11280162],2,"(2, 5)",[39.76921916 41.94999105 44.76889263 43.70383423 41.95218811],2,"(1, 4)",[26.46631037 -7.61914111 43.80274997 42.54104945 41.91981508],2,"(3, 4)",[45.75855687 43.67888843 47.60299312 52.54726429 44.73344136],3
2,200,2,0,0,"(3, 3)",[55.42822399 59.33519046 61.14864541 59.59266151 51.44981765],2,"(3, 2)",[51.66388853 50.14794354 51.57028904 45.00216019 53.22439018],4,"(3, 4)",[69.50512447 35.95133582 42.62692938 68.15705965 36.33369611],0,"(2, 3)",[52.52640912 47.86363188 53.98573837 50.15903385 34.62582843],2,"(4, 3)",[52.95831091 56.60967027 43.98073479 50.73579387 43.33073809],1
2,200,2,0,1,"(3, 3)",[57.97880164 52.45171701 54.18969637 52.81816049 58.74353533],4,"(3, 2)",[51.66388853 50.14794354 51.57028904 45.00216019 53.22439018],4,"(3, 4)",[69.50512447 35.95133582 42.62692938 68.15705965 36.33369611],0,"(2, 3)",[52.52640912 47.86363188 53.98573837 50.15903385 34.62582843],2,"(4, 3)",[52.95831091 56.60967027 43.98073479 50.73579387 43.33073809],1
2,200,2,0,2,"(3, 3)",[58.3900299  52.55911589 54.21184166 53.04704368 59.239734  ],4,"(3, 2)",[52.29229707 50.19782359 51.58910029 44.74766301 53.69285445],4,"(3, 4)",[69.4501383  35.27708602 42.70790471 67.9522885  36.18153607],0,"(2, 3)",[53.1698849  47.76862492 54.45802851 50.21014615 33.80430003],2,"(4, 3)",[53.37141338 57.095146   44.0263363  50.66188343 43.48991438],1
2,200,2,0,original qtable,"(3, 3)",[62.71534234 56.82409728 56.41929498 62.99339276 69.70438234],4,"(3, 2)",[52.68677354 45.67819795 48.99303604 40.32030415 63.05473153],4,"(3, 4)",[67.59642133 62.30406821 45.62758262 61.04895714 36.68955179],0,"(2, 3)",[55.13600766 44.44212369 62.85999627 45.87236222 48.76888948],2,"(4, 3)",[51.4065624  62.08612325 44.48445628 48.08881804 47.33075852],1
2,200,2,1,1,"(3, 4)",[55.30736059 47.86265044 62.0463428  56.24211634 46.69852729],2,"(3, 3)",[63.6114933  52.49145214 69.84289666 44.77111923 62.32003574],2,"(3, 5)",[45.40249056 43.88897391 53.08086757 46.9166609  42.7012634 ],2,"(2, 4)",[45.99048953 44.15568859 48.02715496 51.61156892 43.77215419],3,"(4, 4)",[59.12733291 59.74467665 51.4276695  68.70778295 51.80487845],3
2,200,2,1,2,"(3, 4)",[55.15881345 47.7575531  61.7308261  56.19743096 46.35800597],2,"(3, 3)",[63.53119603 52.61820221 69.82544073 44.94898059 62.09624319],2,"(3, 5)",[45.44574294 43.88698529 52.64549386 46.79482109 42.71164182],2,"(2, 4)",[46.2051521  44.00725028 48.13478035 51.64055418 43.7571856 ],3,"(4, 4)",[59.01525955 59.36786371 51.00577086 68.56420328 51.22772817],3
2,200,2,1,original qtable,"(3, 4)",[52.85821105 52.90537192 56.09450562 61.77953113 47.05277661],3,"(3, 3)",[60.56907772 53.06462734 68.95330473 60.63655608 51.77696548],2,"(3, 5)",[42.97485865 43.24025877 46.16006103 51.8194347  43.31981779],3,"(2, 4)",[40.80260264 40.75137419 51.21602536 50.35568118 42.73098934],2,"(4, 4)",[50.67350988 52.06069623 46.16083439 64.35140632 46.15982817],3
2,200,3,0,1,"(4, 3)",[52.82704235 59.56804564 43.71758055 48.65675422 51.91805599],1,"(4, 2)",[47.69530603 52.74274992 45.87424268 44.74333942 53.10495752],4,"(4, 4)",[50.45765806 63.83786129 39.9988176  50.93087175 36.62868946],1,"(3, 3)",[59.18779985 53.36362959 53.2402168  52.96262682 67.68239375],4,"(5, 3)",[42.49460924 50.29374281 42.50207126 45.83399378 41.97694476],1
2,200,3,0,2,"(4, 3)",[52.68087449 59.09742429 43.33922369 48.49748406 51.67088965],1,"(4, 2)",[47.95698606 52.57924088 45.89536265 44.70080815 52.98966913],4,"(4, 4)",[49.62011782 63.15317921 39.76728817 50.57401826 36.33167179],1,"(3, 3)",[59.20270674 53.20112198 53.13995721 52.82354855 67.42488194],4,"(5, 3)",[42.50814445 49.86609722 42.54022505 45.85064165 41.96520724],1
2,200,3,0,original qtable,"(4, 3)",[52.95831091 56.60967027 43.98073479 50.73579387 43.33073809],1,"(4, 2)",[46.92827667 51.214293   45.91742598 43.88701776 54.36946082],4,"(4, 4)",[42.78573672 43.06379937 37.33332452 44.36647519 32.48302409],3,"(3, 3)",[57.97880164 52.45171701 54.18969637 52.81816049 58.74353533],4,"(5, 3)",[40.72730222 40.465606   43.26035411 45.68978547 46.12665384],4
2,200,3,1,0,"(4, 4)",[61.79039728 63.83590123 53.86284372 62.54829493 57.25865544],1,"(4, 3)",[69.80827508 64.92638644 31.09817694 29.37296627 68.57433611],0,"(4, 5)",[50.11118618 49.68201147 45.53411502 52.53524187 45.0792358 ],3,"(3, 4)",[55.56666128 49.10877505 57.57962014 62.52668472 49.74151967],3,"(5, 4)",[46.7149813  48.12081747 26.86900015 35.90626149 44.50345914],1
2,200,3,1,1,"(4, 4)",[63.86949286 56.55096243 46.99040673 69.907232   50.29756385],3,"(4, 3)",[69.80827508 64.92638644 31.09817694 29.37296627 68.57433611],0,"(4, 5)",[50.11118618 49.68201147 45.53411502 52.53524187 45.0792358 ],3,"(3, 4)",[55.56666128 49.10877505 57.57962014 62.52668472 49.74151967],3,"(5, 4)",[46.7149813  48.12081747 26.86900015 35.90626149 44.50345914],1
2,200,3,1,2,"(4, 4)",[63.81031671 56.30544965 47.11317927 69.89692444 50.31948972],3,"(4, 3)",[69.78697231 64.78273258 28.71372552 26.64469411 68.41592901],0,"(4, 5)",[50.6401812  49.44452936 45.47454999 53.00024309 45.0011163 ],3,"(3, 4)",[55.73955948 48.951776   57.64284711 62.11639734 49.51064958],3,"(5, 4)",[47.33492879 48.56363565 25.98269092 34.05604168 44.32937679],1
2,200,3,1,original qtable,"(4, 4)",[59.12733291 59.74467665 51.4276695  68.70778295 51.80487845],3,"(4, 3)",[68.58071083 66.86012389 -0.47761566 -0.47761566 59.44618515],0,"(4, 5)",[48.79967944 46.11405926 44.57982799 60.26234837 44.58032463],3,"(3, 4)",[55.30736059 47.86265044 62.0463428  56.24211634 46.69852729],2,"(5, 4)",[47.16510639 58.39448137 -0.36358404 -0.36358404 33.12263421],1
2,200,4,0,0,"(3, 3)",[56.00055204 55.5947608  57.30869375 56.38679524 53.08284693],2,"(3, 2)",[48.11987452 48.76199995 48.96414485 47.06043115 50.28109937],4,"(3, 4)",[69.9876125  41.89781157 54.19536814 68.59514708 35.9630924 ],0,"(2, 3)",[47.2739992  47.51538822 48.62916236 48.62346328 41.94736037],2,"(4, 3)",[49.29299918 50.41254781 47.05708213 48.77090849 51.64549369],4
2,200,4,0,1,"(3, 3)",[58.44148016 48.86110041 50.44707983 49.56676756 60.38477078],4,"(3, 2)",[48.11987452 48.76199995 48.96414485 47.06043115 50.28109937],4,"(3, 4)",[69.9876125  41.89781157 54.19536814 68.59514708 35.9630924 ],0,"(2, 3)",[47.2739992  47.51538822 48.62916236 48.62346328 41.94736037],2,"(4, 3)",[49.29299918 50.41254781 47.05708213 48.77090849 51.64549369],4
2,200,4,0,2,"(3, 3)",[58.73000507 49.13779954 50.62088719 49.74662678 60.88921686],4,"(3, 2)",[48.66674562 48.85070498 49.04200566 47.12315206 50.73477323],4,"(3, 4)",[69.98623611 41.70852735 54.55194496 68.43905231 35.83217095],0,"(2, 3)",[47.90213152 47.65447779 49.07453504 48.69677533 41.76358158],2,"(4, 3)",[49.86635314 50.77696272 47.08010941 48.8272986  51.71875114],4
2,200,4,0,original qtable,"(3, 3)",[59.18779985 53.36362959 53.2402168  52.96262682 67.68239375],4,"(3, 2)",[48.29102549 49.80172172 49.09277186 46.76864769 57.33087501],4,"(3, 4)",[69.91746871 41.00757122 65.43494328 60.64021897 37.47475241],0,"(2, 3)",[49.29595046 48.50134904 57.97494534 49.81595168 40.14019053],2,"(4, 3)",[52.82704235 59.56804564 43.71758055 48.65675422 51.91805599],1
2,200,4,1,1,"(3, 4)",[56.1951853  46.09142954 62.69779446 58.28461183 48.71263344],2,"(3, 3)",[64.4556308  46.80359487 69.99514501 42.71884433 63.42719317],2,"(3, 5)",[47.31779743 44.79483531 54.14640522 50.05088516 44.15347731],2,"(2, 4)",[44.45146309 45.789648   46.17035065 47.23945798 44.85685934],3,"(4, 4)",[64.03994233 62.83312182 50.07787715 69.98089989 53.36935189],3
2,200,4,1,2,"(3, 4)",[56.08464168 46.23885578 62.3053451  58.40622672 48.48741607],2,"(3, 3)",[64.4512703  46.89949017 69.99460557 42.54695816 63.30856183],2,"(3, 5)",[47.46537605 44.76129568 53.67325247 50.16880686 44.07878386],2,"(2, 4)",[44.94444861 45.76365241 46.52099034 47.38378251 44.83021127],3,"(4, 4)",[64.32439828 62.65015327 49.35185838 69.97877766 52.80985988],3
2,200,4,1,original qtable,"(3, 4)",[55.56666128 49.10877505 57.57962014 62.52668472 49.74151967],3,"(3, 3)",[64.26584956 51.58557201 69.96765381 43.49994771 57.40811728],2,"(3, 5)",[45.82797406 43.90445379 50.19507641 54.80984263 42.62047532],3,"(2, 4)",[44.93600713 45.07239978 53.4439648  51.43256452 43.86459577],2,"(4, 4)",[63.86949286 56.55096243 46.99040673 69.907232   50.29756385],3
2,200,5,0,1,"(4, 3)",[52.82252138 60.46792136 46.13165058 46.29053544 53.18306448],1,"(4, 2)",[45.50571264 50.51652517 45.18254393 44.62952461 51.48699083],4,"(4, 4)",[56.27862345 66.32434402 40.7809719  52.64333903 37.9871297 ],1,"(3, 3)",[59.81809465 51.64604336 52.45018617 51.00836487 68.02030957],4,"(5, 3)",[45.39861106 52.75069806 42.71658394 44.69148262 40.75311212],1
2,200,5,0,2,"(4, 3)",[52.57449361 60.0576541  45.74406115 46.06881247 52.97509705],1,"(4, 2)",[45.72456491 50.06336984 45.30379545 44.71637569 51.09057076],4,"(4, 4)",[55.79623262 65.9159378  40.64882831 52.3754021  37.85441358],1,"(3, 3)",[59.86340219 51.20834425 52.16078781 50.6098584  67.80034397],4,"(5, 3)",[45.45735058 52.49468991 42.61687691 44.75817176 40.61787301],1
2,200,5,0,original qtable,"(4, 3)",[49.29299918 50.41254781 47.05708213 48.77090849 51.64549369],4,"(4, 2)",[45.48161458 50.19534479 45.73784707 45.01801202 51.06673423],4,"(4, 4)",[52.30609722 53.93281757 41.8292453  49.95018807 38.97685471],1,"(3, 3)",[58.44148016 48.86110041 50.44707983 49.56676756 60.38477078],4,"(5, 3)",[42.93150937 49.57877534 42.22231694 45.71192689 42.06300758],1
2,200,5,1,0,"(4, 4)",[62.28422606 65.53830553 58.42988198 62.64611974 57.14043868],1,"(4, 3)",[69.9926853  65.49896018 56.70747894 57.99088803 69.13046516],0,"(4, 5)",[49.39384214 51.07151373 47.49815991 50.66310497 48.28357216],1,"(3, 4)",[56.36611484 48.64082131 58.31899085 63.09326837 50.6750991 ],3,"(5, 4)",[50.30531248 53.10699231 39.9917117  56.69615495 47.01136602],3
2,200,5,1,1,"(4, 4)",[64.40877292 58.3827167  51.15971917 69.99646071 50.32071653],3,"(4, 3)",[69.9926853  65.49896018 56.70747894 57.99088803 69.13046516],0,"(4, 5)",[49.39384214 51.07151373 47.49815991 50.66310497 48.28357216],1,"(3, 4)",[56.36611484 48.64082131 58.31899085 63.09326837 50.6750991 ],3,"(5, 4)",[50.30531248 53.10699231 39.9917117  56.69615495 47.01136602],3
