k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,100,0,0,0,"(3, 2)",[44.71857377 33.77139931 50.85889134 48.49402401 51.43908163],4,"(3, 1)",[36.72078391 43.07976682 43.07958823 -6.62700238 39.62000106],1,"(3, 3)",[57.42153629 57.24098421 45.96967113 57.24099524 67.56846691],4,"(2, 2)",[40.80202367 43.21545916 41.07453598 43.21564684 41.05984772],3,"(4, 2)",[39.92529587 42.69541629 43.17577063 43.17814871 46.00360186],4
1,100,0,0,1,"(3, 2)",[46.17877661 40.73990318 43.87616574 41.5571624  57.80008586],4,"(3, 1)",[36.72078391 43.07976682 43.07958823 -6.62700238 39.62000106],1,"(3, 3)",[57.42153629 57.24098421 45.96967113 57.24099524 67.56846691],4,"(2, 2)",[40.80202367 43.21545916 41.07453598 43.21564684 41.05984772],3,"(4, 2)",[39.92529587 42.69541629 43.17577063 43.17814871 46.00360186],4
1,100,0,0,original qtable,"(3, 2)",[47.01499888 45.54475933 45.54452494 45.54481027 48.5       ],4,"(3, 1)",[45.54479004 44.08787883 44.08522997 -4.91679881 47.01499625],4,"(3, 3)",[48.49999413 47.01490578 47.01495901 47.01499647 50.        ],4,"(2, 2)",[45.54435736 44.086436   47.014996   44.08670361 47.01488808],2,"(4, 2)",[45.54400862 47.01244437 44.08323047 44.08781608 47.01492898],4
1,100,0,1,0,"(2, 3)",[46.22884347 48.20750322 52.93756747 32.9784862  50.70642477],2,"(2, 2)",[41.43582694 43.28997544 41.06586239 43.28997311 41.79802149],1,"(2, 4)",[39.8032376  43.16195932 45.98575051 42.56603727 43.16225104],2,"(1, 3)",[38.12809569 -6.42861974 40.87296438 43.19632744 43.19613986],3,"(3, 3)",[59.18223704 59.06378393 68.40467114 59.23456597 45.91992148],2
1,100,0,1,1,"(2, 3)",[47.69042268 41.22650235 59.37680412 39.85104281 43.70864275],2,"(2, 2)",[41.43582694 43.28997544 41.06586239 43.28997311 41.79802149],1,"(2, 4)",[39.8032376  43.16195932 45.98575051 42.56603727 43.16225104],2,"(1, 3)",[38.12809569 -6.42861974 40.87296438 43.19632744 43.19613986],3,"(3, 3)",[59.18223704 59.06378393 68.40467114 59.23456597 45.91992148],2
1,100,0,1,original qtable,"(2, 3)",[47.01499993 45.54482601 48.5        45.54484939 45.54484232],2,"(2, 2)",[45.54483976 44.08916756 44.08936056 44.08914976 47.01499997],4,"(2, 4)",[45.54483243 44.08688234 47.01499467 47.0149998  44.08847666],3,"(1, 3)",[45.54482078 -4.91077223 47.01499809 44.08930631 44.08865399],2,"(3, 3)",[48.49999889 47.01499966 50.         44.08935914 47.01499423],2
1,100,1,0,0,"(3, 2)",[51.78508837 32.23989093 50.38618973 47.72002703 56.60538853],4,"(3, 1)",[36.01260053 43.02686808 43.02681912 -6.71674201 38.99569859],1,"(3, 3)",[62.74413643 62.71703653 45.84671426 62.71703819 69.63503993],4,"(2, 2)",[39.24870576 43.05039452 39.29415314 43.05056704 39.28577453],3,"(4, 2)",[38.711629   41.68899113 43.03129361 43.03332023 45.84258808],4
1,100,1,0,1,"(3, 2)",[53.44756032 39.05565229 43.36793763 40.70274951 63.3222886 ],4,"(3, 1)",[36.01260053 43.02686808 43.02681912 -6.71674201 38.99569859],1,"(3, 3)",[62.74413643 62.71703653 45.84671426 62.71703819 69.63503993],4,"(2, 2)",[39.24870576 43.05039452 39.29415314 43.05056704 39.28577453],3,"(4, 2)",[38.711629   41.68899113 43.03129361 43.03332023 45.84258808],4
1,100,1,0,original qtable,"(3, 2)",[46.17877661 40.73990318 43.87616574 41.5571624  57.80008586],4,"(3, 1)",[36.72078391 43.07976682 43.07958823 -6.62700238 39.62000106],1,"(3, 3)",[57.42153629 57.24098421 45.96967113 57.24099524 67.56846691],4,"(2, 2)",[40.80202367 43.21545916 41.07453598 43.21564684 41.05984772],3,"(4, 2)",[39.92529587 42.69541629 43.17577063 43.17814871 46.00360186],4
1,100,1,1,0,"(2, 3)",[52.40729668 47.72552913 56.93380928 32.20587343 50.36838302],2,"(2, 2)",[39.48446833 43.07367685 39.40829573 43.07367872 39.55016168],3,"(2, 4)",[38.68085289 43.03030505 45.83924709 41.65637106 43.03041136],2,"(1, 3)",[36.25710795 -6.68682045 39.21881411 43.044423   43.04431448],3,"(3, 3)",[63.44402415 63.42962302 69.80604525 63.49133213 45.83654011],2
