k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,10,0,0,0,"(3, 2)",[44.58766566 38.3333306  52.42585597 52.3742963  41.761     ],2,"(3, 1)",[44.38615464 43.88451181 43.88236128 -5.26179917 46.14702166],4,"(3, 3)",[48.11999525 46.91707368 46.78886678 46.91714714 53.8       ],4,"(2, 2)",[44.64419074 43.79671548 45.71628631 43.7969565  45.71618   ],2,"(4, 2)",[43.91892364 45.8024133  43.7938787  43.79776043 46.6924582 ],4
1,10,0,0,1,"(3, 2)",[47.01499888 45.54475933 45.54452494 45.54481027 48.5       ],4,"(3, 1)",[44.38615464 43.88451181 43.88236128 -5.26179917 46.14702166],4,"(3, 3)",[48.11999525 46.91707368 46.78886678 46.91714714 53.8       ],4,"(2, 2)",[44.64419074 43.79671548 45.71628631 43.7969565  45.71618   ],2,"(4, 2)",[43.91892364 45.8024133  43.7938787  43.79776043 46.6924582 ],4
1,10,0,0,original qtable,"(3, 2)",[47.01499888 45.54475933 45.54452494 45.54481027 48.5       ],4,"(3, 1)",[45.54479004 44.08787883 44.08522997 -4.91679881 47.01499625],4,"(3, 3)",[48.49999413 47.01490578 47.01495901 47.01499647 50.        ],4,"(2, 2)",[45.54435736 44.086436   47.014996   44.08670361 47.01488808],2,"(4, 2)",[45.54400862 47.01244437 44.08323047 44.08781608 47.01492898],4
1,10,0,1,0,"(2, 3)",[44.02456661 52.03937222 41.32       38.04086608 52.33354941],4,"(2, 2)",[44.95619558 43.88556905 43.77725743 43.88555519 46.14702535],4,"(2, 4)",[44.95677417 43.97994429 46.89599519 46.5799248  43.98138801],2,"(1, 3)",[42.76461339 -5.65675484 44.86126839 43.6504304  43.65000649],2,"(3, 3)",[48.199999   46.8634997  52.         44.42042322 46.89599479],2
1,10,0,1,1,"(2, 3)",[46.42099993 45.30839081 48.2        45.17433186 45.42047763],2,"(2, 2)",[44.95619558 43.88556905 43.77725743 43.88555519 46.14702535],4,"(2, 4)",[44.95677417 43.97994429 46.89599519 46.5799248  43.98138801],2,"(1, 3)",[42.76461339 -5.65675484 44.86126839 43.6504304  43.65000649],2,"(3, 3)",[48.199999   46.8634997  52.         44.42042322 46.89599479],2
1,10,0,1,original qtable,"(2, 3)",[47.01499993 45.54482601 48.5        45.54484939 45.54484232],2,"(2, 2)",[45.54483976 44.08916756 44.08936056 44.08914976 47.01499997],4,"(2, 4)",[45.54483243 44.08688234 47.01499467 47.0149998  44.08847666],3,"(1, 3)",[45.54482078 -4.91077223 47.01499809 44.08930631 44.08865399],2,"(3, 3)",[48.49999889 47.01499966 50.         44.08935914 47.01499423],2
1,10,2,0,0,"(4, 3)",[44.05437319 41.68691317 52.34680021 52.26588785 40.96023675],2,"(4, 2)",[42.65994272 45.80853429 43.58294127 43.58630985 46.46034532],4,"(4, 4)",[47.22891502 48.21345316 15.75912866 15.76459013 13.7117217 ],1,"(3, 3)",[48.26354115 46.70957857 46.60729434 46.70963918 52.864345  ],4,"(5, 3)",[45.53429524 -0.99999899 44.03089208 44.07266018 47.01249975],4
1,10,2,0,1,"(4, 3)",[46.42071584 48.51644489 45.42290304 45.39128338 48.19995411],1,"(4, 2)",[42.65994272 45.80853429 43.58294127 43.58630985 46.46034532],4,"(4, 4)",[47.22891502 48.21345316 15.75912866 15.76459013 13.7117217 ],1,"(3, 3)",[48.26354115 46.70957857 46.60729434 46.70963918 52.864345  ],4,"(5, 3)",[45.53429524 -0.99999899 44.03089208 44.07266018 47.01249975],4
1,10,2,0,original qtable,"(4, 3)",[47.01468428 48.49999988 45.53523952 45.54304523 48.49994921],1,"(4, 2)",[43.91892364 45.8024133  43.7938787  43.79776043 46.6924582 ],4,"(4, 4)",[48.49940647 49.99999807  0.          0.          0.        ],1,"(3, 3)",[48.11999525 46.91707368 46.78886678 46.91714714 53.8       ],4,"(5, 3)",[45.53429524 -0.99999899 44.03089208 44.07266018 47.01249975],4
1,10,2,1,0,"(3, 4)",[43.54266307 52.17600553 41.24790279 41.57289989 52.2219702 ],4,"(3, 3)",[48.1199991  46.73114973 53.8        44.28014155 47.11739531],2,"(3, 5)",[44.41563435 43.88563345 46.78720095 46.16666646 43.88480124],2,"(2, 4)",[43.40714963 43.7191224  45.63384175 46.29810518 43.72019879],3,"(4, 4)",[48.11993851 46.91713233 46.78845942 53.79999155 46.78653309],3
1,10,2,1,1,"(3, 4)",[45.87594602 45.30853948 47.92989288 48.29099988 45.30798457],3,"(3, 3)",[48.1199991  46.73114973 53.8        44.28014155 47.11739531],2,"(3, 5)",[44.41563435 43.88563345 46.78720095 46.16666646 43.88480124],2,"(2, 4)",[43.40714963 43.7191224  45.63384175 46.29810518 43.72019879],3,"(4, 4)",[48.11993851 46.91713233 46.78845942 53.79999155 46.78653309],3
1,10,2,1,original qtable,"(3, 4)",[47.01499511 45.54483006 48.49987008 48.49999985 45.54454796],3,"(3, 3)",[48.199999   46.8634997  52.         44.42042322 46.89599479],2,"(3, 5)",[45.54433196 44.08924854 47.01306004 47.01494402 44.08827521],3,"(2, 4)",[44.95677417 43.97994429 46.89599519 46.5799248  43.98138801],2,"(4, 4)",[48.49992628 47.01498039 47.01449322 49.99998957 47.01223552],3
1,10,4,0,0,"(5, 4)",[44.04356301 41.55447766 52.09505801 15.38472742  0.71579748],2,"(5, 3)",[44.94705319  3.68406318 43.92757697 43.96694534 46.57743725],4,"(5, 5)",[41.55176757 39.97951276 43.66716059 10.71917035 -0.1321125 ],2,"(4, 4)",[46.78492165 52.35289706 21.66694466 21.47903631 20.00854502],1,"(6, 4)",[ 43.80251326  45.71367669 -26.4225      11.6523878   43.69141088],1
