k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,1,0,0,0,"(3, 2)",[44.02456576 38.15612971 52.34232701 52.31367102 41.32      ],2,"(3, 1)",[44.95673568 43.98084356 43.97845697 -5.09837795 46.57992127],4,"(3, 3)",[48.19999472 46.8634152  46.88408375 46.86349682 52.        ],4,"(2, 2)",[45.25634624 43.97952806 46.57992102 43.97978586 46.57982389],2,"(4, 2)",[44.95602601 46.57761818 43.9764586  43.98078447 46.88405673],4
2,1,0,0,1,"(3, 2)",[46.42099899 45.25670802 45.4314907  45.43175389 48.2       ],4,"(3, 1)",[44.95673568 43.98084356 43.97845697 -5.09837795 46.57992127],4,"(3, 3)",[48.19999472 46.8634152  46.88408375 46.86349682 52.        ],4,"(2, 2)",[45.25634624 43.97952806 46.57992102 43.97978586 46.57982389],2,"(4, 2)",[44.95602601 46.57761818 43.9764586  43.98078447 46.88405673],4
2,1,0,0,2,"(3, 2)",[47.01499888 45.54475933 45.54452494 45.54481027 48.5       ],4,"(3, 1)",[45.54479004 44.08787883 44.08522997 -4.91679881 47.01499625],4,"(3, 3)",[48.49999413 47.01490578 47.01495901 47.01499647 50.        ],4,"(2, 2)",[45.54435736 44.086436   47.014996   44.08670361 47.01488808],2,"(4, 2)",[45.54400862 47.01244437 44.08323047 44.08781608 47.01492898],4
2,1,0,0,original qtable,"(3, 2)",[47.01499888 45.54475933 45.54452494 45.54481027 48.5       ],4,"(3, 1)",[45.54479004 44.08787883 44.08522997 -4.91679881 47.01499625],4,"(3, 3)",[48.49999413 47.01490578 47.01495901 47.01499647 50.        ],4,"(2, 2)",[45.54435736 44.086436   47.014996   44.08670361 47.01488808],2,"(4, 2)",[45.54400862 47.01244437 44.08323047 44.08781608 47.01492898],4
2,1,0,1,0,"(2, 3)",[44.02456661 52.3136841  41.32       38.15620337 52.3437243 ],4,"(2, 2)",[45.25678079 43.98201045 43.9468495  43.98199472 46.57992497],4,"(2, 4)",[44.95677417 43.97994429 46.89599519 46.5799248  43.98138801],2,"(1, 3)",[44.95676352 -5.10367737 46.57992309 43.98213532 43.98153878],2,"(3, 3)",[48.199999   46.8634997  52.         44.23042322 46.89599479],2
2,1,0,1,1,"(2, 3)",[46.42099993 45.43176823 48.2        45.25678944 45.43178307],2,"(2, 2)",[45.25678079 43.98201045 43.9468495  43.98199472 46.57992497],4,"(2, 4)",[44.95677417 43.97994429 46.89599519 46.5799248  43.98138801],2,"(1, 3)",[44.95676352 -5.10367737 46.57992309 43.98213532 43.98153878],2,"(3, 3)",[48.199999   46.8634997  52.         44.23042322 46.89599479],2
2,1,0,1,2,"(2, 3)",[47.01499993 45.54482601 48.5        45.54484939 45.54484232],2,"(2, 2)",[45.54483976 44.08916756 44.08936056 44.08914976 47.01499997],4,"(2, 4)",[45.54483243 44.08688234 47.01499467 47.0149998  44.08847666],3,"(1, 3)",[45.54482078 -4.91077223 47.01499809 44.08930631 44.08865399],2,"(3, 3)",[48.49999889 47.01499966 50.         44.08935914 47.01499423],2
2,1,0,1,original qtable,"(2, 3)",[47.01499993 45.54482601 48.5        45.54484939 45.54484232],2,"(2, 2)",[45.54483976 44.08916756 44.08936056 44.08914976 47.01499997],4,"(2, 4)",[45.54483243 44.08688234 47.01499467 47.0149998  44.08847666],3,"(1, 3)",[45.54482078 -4.91077223 47.01499809 44.08930631 44.08865399],2,"(3, 3)",[48.49999889 47.01499966 50.         44.08935914 47.01499423],2
2,1,1,0,1,"(4, 2)",[44.4144088  46.47385636 43.88036392 43.88445603 46.76627169],4,"(4, 1)",[43.50555665 45.39035569 42.52236836 -6.5512064  45.11619792],1,"(4, 3)",[46.1442649  48.2949999  45.32180021 45.2827637  48.26245851],1,"(3, 2)",[45.85789909 45.13112971 45.26734163 45.28867102 48.295     ],4,"(5, 2)",[43.49966674 45.11493076 42.45077882 42.52282166 45.4200473 ],4
2,1,1,0,2,"(4, 2)",[44.95602601 46.57761818 43.9764586  43.98078447 46.88405673],4,"(4, 1)",[44.08756295 45.54473686 42.62126752 -6.36576146 45.54383102],1,"(4, 3)",[46.72071584 48.19999989 45.42290304 45.43015896 48.37495411],4,"(3, 2)",[46.42099899 45.25670802 45.4314907  45.43175389 48.2       ],4,"(5, 2)",[44.08123952 45.54264398 42.54381996 42.62177119 45.53206648],1
2,1,1,0,original qtable,"(4, 2)",[44.95602601 46.57761818 43.9764586  43.98078447 46.88405673],4,"(4, 1)",[44.08756295 45.54473686 42.62126752 -6.36576146 45.54383102],1,"(4, 3)",[46.72071584 48.19999989 45.42290304 45.43015896 48.37495411],4,"(3, 2)",[46.42099899 45.25670802 45.4314907  45.43175389 48.2       ],4,"(5, 2)",[44.08123952 45.54264398 42.54381996 42.62177119 45.53206648],1
2,1,1,1,1,"(2, 4)",[44.4162163  43.88370005 46.77844566 46.47593232 43.88500822],2,"(2, 3)",[45.85789994 45.2886841  48.295      45.13120337 45.26760476],2,"(2, 5)",[43.50677477 42.53931877 45.43145448 45.11710758 42.54581426],2,"(1, 4)",[ 2.9267502  -6.53297411 45.11692524 45.39035763 42.54369432],3,"(3, 4)",[45.87594602 45.25511233 48.10489288 48.46599988 45.32978124],3
2,1,1,1,2,"(2, 4)",[44.95677417 43.97994429 46.89599519 46.5799248  43.98138801],2,"(2, 3)",[46.42099993 45.43176823 48.2        45.25678944 45.43178307],2,"(2, 5)",[44.0889064  42.63985415 45.54448311 45.54483174 42.64708292],3,"(1, 4)",[-0.99999998 -6.3570967  45.54463894 45.54473882 42.64471587],3,"(3, 4)",[46.42099559 45.39784704 48.19988208 48.38999987 45.43151284],3
2,1,1,1,original qtable,"(2, 4)",[44.95677417 43.97994429 46.89599519 46.5799248  43.98138801],2,"(2, 3)",[46.42099993 45.43176823 48.2        45.25678944 45.43178307],2,"(2, 5)",[44.0889064  42.63985415 45.54448311 45.54483174 42.64708292],3,"(1, 4)",[-0.99999998 -6.3570967  45.54463894 45.54473882 42.64471587],3,"(3, 4)",[47.01499511 45.54483006 48.49987008 48.49999985 45.54454796],3
