k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,50,0,0,0,"(3, 2)",[41.40606377 35.56532032 51.34998795 50.25985758 43.5942256 ],2,"(3, 1)",[40.31852063 43.39073501 43.38979443 -6.09946287 42.78117509],1,"(3, 3)",[50.34240923 49.7031274  46.33723827 49.70316643 61.3906558 ],4,"(2, 2)",[42.27229106 43.39012153 42.78507105 43.39032524 42.78104311],3.0,"(4, 2)",[40.9393441  43.50678512 43.31706708 43.31978888 46.16107101],4
1,50,0,0,1,"(3, 2)",[43.34945263 42.71471047 44.40520689 43.48637528 49.73568145],4,"(3, 1)",[40.31852063 43.39073501 43.38979443 -6.09946287 42.78117509],1,"(3, 3)",[50.34240923 49.7031274  46.33723827 49.70316643 61.3906558 ],4,"(2, 2)",[42.27229106 43.39012153 42.78507105 43.39032524 42.78104311],3.0,"(4, 2)",[40.9393441  43.50678512 43.31706708 43.31978888 46.16107101],4
1,50,0,0,original qtable,"(3, 2)",[47.01499888 45.54475933 45.54452494 45.54481027 48.5       ],4,"(3, 1)",[45.54479004 44.08787883 44.08522997 -4.91679881 47.01499625],4,"(3, 3)",[48.49999413 47.01490578 47.01495901 47.01499647 50.        ],4,"(2, 2)",[45.54435736 44.086436   47.014996   44.08670361 47.01488808],2.0,"(4, 2)",[45.54400862 47.01244437 44.08323047 44.08781608 47.01492898],4
1,50,0,1,0,"(2, 3)",[42.79390151 51.3883754  43.97861853 36.19722325 51.96066583],4,"(2, 2)",[40.80247673 43.21616073 40.53277212 43.21615983 41.06022869],1,"(2, 4)",[41.68796406 43.43180178 46.28602823 44.05634427 43.43247353],2,"(1, 3)",[39.90890149 -6.16076701 42.42882692 43.35391035 43.35364076],3.0,"(3, 3)",[50.94028245 50.36496333 62.25159022 49.96760917 46.28602806],2
1,50,0,1,1,"(2, 3)",[44.85600395 44.74417102 50.07190829 43.43520887 45.07054794],2,"(2, 2)",[40.80247673 43.21616073 40.53277212 43.21615983 41.06022869],1,"(2, 4)",[41.68796406 43.43180178 46.28602823 44.05634427 43.43247353],2,"(1, 3)",[39.90890149 -6.16076701 42.42882692 43.35391035 43.35364076],3.0,"(3, 3)",[50.94028245 50.36496333 62.25159022 49.96760917 46.28602806],2
1,50,0,1,original qtable,"(2, 3)",[47.01499993 45.54482601 48.5        45.54484939 45.54484232],2,"(2, 2)",[45.54483976 44.08916756 44.08936056 44.08914976 47.01499997],4,"(2, 4)",[45.54483243 44.08688234 47.01499467 47.0149998  44.08847666],3,"(1, 3)",[45.54482078 -4.91077223 47.01499809 44.08930631 44.08865399],2.0,"(3, 3)",[48.49999889 47.01499966 50.         44.08935914 47.01499423],2
1,50,2,0,0,"(4, 3)",[42.93619552 43.95772968 51.75963165 51.86555781 38.68421395],3,"(4, 2)",[39.58513335 46.35180192 43.07139059 43.07351475 47.19550357],4,"(4, 4)",[45.07668597 45.5999099  29.84664223 31.04793921 25.96900252],1,"(3, 3)",[52.35140275 46.92029351 47.37194201 47.76266283 55.47175391],4.0,"(5, 3)",[42.65378655 21.65009362 43.54679982 43.57732378 46.45596501],4
1,50,2,0,1,"(4, 3)",[44.94101756 50.76434784 44.82923886 44.86887219 45.9469139 ],1,"(4, 2)",[39.58513335 46.35180192 43.07139059 43.07351475 47.19550357],4,"(4, 4)",[45.07668597 45.5999099  29.84664223 31.04793921 25.96900252],1,"(3, 3)",[52.35140275 46.92029351 47.37194201 47.76266283 55.47175391],4.0,"(5, 3)",[42.65378655 21.65009362 43.54679982 43.57732378 46.45596501],4
1,50,2,0,original qtable,"(4, 3)",[47.01468428 48.49999988 45.53523952 45.54304523 48.49994921],1,"(4, 2)",[40.9393441  43.50678512 43.31706708 43.31978888 46.16107101],4,"(4, 4)",[48.49940647 49.99999807  0.          0.          0.        ],1,"(3, 3)",[50.34240923 49.7031274  46.33723827 49.70316643 61.3906558 ],4.0,"(5, 3)",[45.53429524 -0.99999899 44.03089208 44.07266018 47.01249975],4
1,50,2,1,0,"(3, 4)",[43.68982429 51.19068425 44.7519177  48.59260453 51.69612477],4,"(3, 3)",[59.91981077 47.82640831 68.70778362 44.17667106 59.37549335],2,"(3, 5)",[41.41535451 43.39125433 46.23881323 43.84271381 43.39076477],2,"(2, 4)",[39.87555877 43.21566024 43.6399079  45.75812341 43.21602758],3.0,"(4, 4)",[50.94025049 50.36495202 46.28573704 62.25158618 46.28454771],3
1,50,2,1,1,"(3, 4)",[45.38226195 44.27073615 50.93113002 54.51707232 44.78159723],3,"(3, 3)",[59.91981077 47.82640831 68.70778362 44.17667106 59.37549335],2,"(3, 5)",[41.41535451 43.39125433 46.23881323 43.84271381 43.39076477],2,"(2, 4)",[39.87555877 43.21566024 43.6399079  45.75812341 43.21602758],3.0,"(4, 4)",[50.94025049 50.36495202 46.28573704 62.25158618 46.28454771],3
