k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,20,0,0,0,"(3, 2)",[43.11469569 37.21180235 52.02644469 51.80528357 41.3555851 ],2,"(3, 1)",[44.38615464 43.72701181 43.87154356 -5.32455348 46.14702166],4,"(3, 3)",[48.11999525 46.91707368 46.58849056 46.91714714 53.8       ],4,"(2, 2)",[44.95580411 43.62702966 46.14702141 43.72605988 46.14692478],2,"(4, 2)",[44.95602601 46.57761818 43.9764586  43.96996676 46.87336964],4
2,20,0,0,1,"(3, 2)",[45.42591424 44.25315035 45.08163842 44.9125739  48.049539  ],4,"(3, 1)",[44.38615464 43.72701181 43.87154356 -5.32455348 46.14702166],4,"(3, 3)",[48.11999525 46.91707368 46.58849056 46.91714714 53.8       ],4,"(2, 2)",[44.95580411 43.62702966 46.14702141 43.72605988 46.14692478],2,"(4, 2)",[44.95602601 46.57761818 43.9764586  43.96996676 46.87336964],4
2,20,0,0,2,"(3, 2)",[45.94927976 44.47561983 45.15580018 45.0138682  48.12171   ],4,"(3, 1)",[44.95673568 43.80584356 43.97845697 -5.11878159 46.57992127],4,"(3, 3)",[48.19999472 46.8634152  46.69839667 46.86349682 52.        ],4,"(2, 2)",[45.25634624 43.75253793 46.57992102 43.80478586 46.57981364],2,"(4, 2)",[45.54400862 47.01244437 44.08323047 44.08781608 47.01492898],4
2,20,0,0,original qtable,"(3, 2)",[47.01499888 45.54475933 45.54452494 45.54481027 48.5       ],4,"(3, 1)",[45.54479004 44.08787883 44.08522997 -4.91679881 47.01499625],4,"(3, 3)",[48.49999413 47.01490578 47.01495901 47.01499647 50.        ],4,"(2, 2)",[45.54435736 44.086436   47.014996   44.08670361 47.01488808],2,"(4, 2)",[45.54400862 47.01244437 44.08323047 44.08781608 47.01492898],4
2,20,0,1,0,"(2, 3)",[43.80191161 52.2221073  41.8807     37.92287482 52.25026008],4,"(2, 2)",[45.25678079 43.93802576 43.9468495  43.95462911 46.57992497],4,"(2, 4)",[44.95677417 43.96920463 46.87614019 46.5799248  43.97064748],2,"(1, 3)",[44.95676352 -5.10367737 46.57992309 43.93815064 43.97079912],2,"(3, 3)",[48.21899919 47.13643475 55.42       45.31144281 46.35553126],2
2,20,0,1,1,"(2, 3)",[46.14594994 45.33001622 48.462      44.9975355  45.33002974],2,"(2, 2)",[45.25678079 43.93802576 43.9468495  43.95462911 46.57992497],4,"(2, 4)",[44.95677417 43.96920463 46.87614019 46.5799248  43.97064748],2,"(1, 3)",[44.95676352 -5.10367737 46.57992309 43.93815064 43.97079912],2,"(3, 3)",[48.21899919 47.13643475 55.42       45.31144281 46.35553126],2
2,20,0,1,2,"(2, 3)",[46.72099993 45.43176823 48.39       45.25678944 45.43178307],2,"(2, 2)",[45.54483976 44.08916756 44.08936056 44.08914976 47.01499997],4,"(2, 4)",[45.54483243 44.08688234 47.01499467 47.0149998  44.08847666],3,"(1, 3)",[45.54482078 -4.91077223 47.01499809 44.08930631 44.08865399],2,"(3, 3)",[48.1199991  46.91714973 53.8        44.8893809  46.4365403 ],2
2,20,0,1,original qtable,"(2, 3)",[47.01499993 45.54482601 48.5        45.54484939 45.54484232],2,"(2, 2)",[45.54483976 44.08916756 44.08936056 44.08914976 47.01499997],4,"(2, 4)",[45.54483243 44.08688234 47.01499467 47.0149998  44.08847666],3,"(1, 3)",[45.54482078 -4.91077223 47.01499809 44.08930631 44.08865399],2,"(3, 3)",[48.49999889 47.01499966 50.         44.08935914 47.01499423],2
2,20,1,0,1,"(4, 2)",[43.91292097 46.35331252 43.73165525 43.7113389  46.63130317],4,"(4, 1)",[41.99962178 44.88306232 42.26740927 -7.06036581 44.20176791],1,"(4, 3)",[45.88477197 48.37689991 45.21952397 45.18063874 48.52221251],4,"(3, 2)",[44.94802902 44.18680235 44.93818078 44.77315895 48.4844851 ],4,"(5, 2)",[42.01722454 44.00775201 42.17372399 42.26773973 45.10802789],4
2,20,1,0,2,"(4, 2)",[44.41339353 46.45956257 43.84761473 43.84227052 46.74596624],4,"(4, 1)",[42.46814039 45.03468875 42.35325078 -6.88115882 44.58163609],1,"(4, 3)",[46.4442649  47.9299999  45.32180021 45.32856132 48.26245851],4,"(3, 2)",[45.42591424 44.25315035 45.08163842 44.9125739  48.049539  ],4,"(5, 2)",[42.4704695  44.34883335 42.27040797 42.35361796 45.19791569],4
