k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,200,0,0,0,"(3, 2)",[51.77409598 32.26093789 50.37973181 47.80313658 56.74886761],4,"(3, 1)",[36.39040461 43.05427861 43.05416249 -6.67024164 39.32895363],1,"(3, 3)",[63.4440241  63.42962211 45.83653979 63.42962299 69.80604525],4,"(2, 2)",[39.1527961  43.04144124 39.18592723 43.04161294 39.17905648],3,"(4, 2)",[38.62504473 41.61421711 43.02306018 43.02506678 45.83341226],4
1,200,0,0,1,"(3, 2)",[53.4204241  39.07998296 43.36173072 40.79220013 63.46365923],4,"(3, 1)",[36.39040461 43.05427861 43.05416249 -6.67024164 39.32895363],1,"(3, 3)",[63.4440241  63.42962211 45.83653979 63.42962299 69.80604525],4,"(2, 2)",[39.1527961  43.04144124 39.18592723 43.04161294 39.17905648],3,"(4, 2)",[38.62504473 41.61421711 43.02306018 43.02506678 45.83341226],4
1,200,0,0,original qtable,"(3, 2)",[47.01499888 45.54475933 45.54452494 45.54481027 48.5       ],4,"(3, 1)",[45.54479004 44.08787883 44.08522997 -4.91679881 47.01499625],4,"(3, 3)",[48.49999413 47.01490578 47.01495901 47.01499647 50.        ],4,"(2, 2)",[45.54435736 44.086436   47.014996   44.08670361 47.01488808],2,"(4, 2)",[45.54400862 47.01244437 44.08323047 44.08781608 47.01492898],4
1,200,0,1,0,"(2, 3)",[50.01596022 47.7701425  55.86659542 32.27552349 50.42161214],2,"(2, 2)",[39.33000429 43.05847906 39.27447446 43.05848122 39.37660015],3,"(2, 4)",[38.71164527 43.03330827 45.84258903 41.68179211 43.0334188 ],2,"(1, 3)",[36.02783572 -6.71475325 39.0129999  43.02798959 43.02788963],3,"(3, 3)",[63.13572449 63.11596985 69.73394411 63.19219373 45.84083011],2
1,200,0,1,1,"(2, 3)",[51.56961293 40.75831499 62.49096748 39.09440864 43.40729575],2,"(2, 2)",[39.33000429 43.05847906 39.27447446 43.05848122 39.37660015],3,"(2, 4)",[38.71164527 43.03330827 45.84258903 41.68179211 43.0334188 ],2,"(1, 3)",[36.02783572 -6.71475325 39.0129999  43.02798959 43.02788963],3,"(3, 3)",[63.13572449 63.11596985 69.73394411 63.19219373 45.84083011],2
1,200,0,1,original qtable,"(2, 3)",[47.01499993 45.54482601 48.5        45.54484939 45.54484232],2,"(2, 2)",[45.54483976 44.08916756 44.08936056 44.08914976 47.01499997],4,"(2, 4)",[45.54483243 44.08688234 47.01499467 47.0149998  44.08847666],3,"(1, 3)",[45.54482078 -4.91077223 47.01499809 44.08930631 44.08865399],2,"(3, 3)",[48.49999889 47.01499966 50.         44.08935914 47.01499423],2
1,200,1,0,0,"(3, 2)",[54.35268895 32.0703539  50.30996936 47.6451041  57.68254885],4,"(3, 1)",[35.87338437 43.0178825  43.01785556 -6.73198553 38.8726229 ],1,"(3, 3)",[64.46954444 64.46930791 45.8251894  64.46930792 69.99681464],4,"(2, 2)",[38.87603996 43.01795947 38.87686929 43.01812902 38.87647455],3,"(4, 2)",[38.53581799 41.53564017 43.01563575 43.01762429 45.82513804],4
1,200,1,0,1,"(3, 2)",[56.17814712 38.87070182 43.28509028 40.62045029 64.48094606],4,"(3, 1)",[35.87338437 43.0178825  43.01785556 -6.73198553 38.8726229 ],1,"(3, 3)",[64.46954444 64.46930791 45.8251894  64.46930792 69.99681464],4,"(2, 2)",[38.87603996 43.01795947 38.87686929 43.01812902 38.87647455],3,"(4, 2)",[38.53581799 41.53564017 43.01563575 43.01762429 45.82513804],4
1,200,1,0,original qtable,"(3, 2)",[53.4204241  39.07998296 43.36173072 40.79220013 63.46365923],4,"(3, 1)",[36.39040461 43.05427861 43.05416249 -6.67024164 39.32895363],1,"(3, 3)",[63.4440241  63.42962211 45.83653979 63.42962299 69.80604525],4,"(2, 2)",[39.1527961  43.04144124 39.18592723 43.04161294 39.17905648],3,"(4, 2)",[38.62504473 41.61421711 43.02306018 43.02506678 45.83341226],4
1,200,1,1,0,"(2, 3)",[54.2046007  47.64449672 57.65461278 32.07198109 50.31174292],2,"(2, 2)",[38.87142854 43.01788546 38.87103596 43.0178884  38.87161457],3,"(2, 4)",[38.53874963 43.01782236 45.82535649 41.53800506 43.01791109],2,"(1, 3)",[35.87006537 -6.73212897 38.86982172 43.01776712 43.01767248],3,"(3, 3)",[64.45960649 64.45928206 69.99563051 64.46233267 45.82525984],2
1,200,1,1,1,"(2, 3)",[56.01686788 40.6197876  64.45003097 38.87253522 43.28703784],2,"(2, 2)",[38.87142854 43.01788546 38.87103596 43.0178884  38.87161457],3,"(2, 4)",[38.53874963 43.01782236 45.82535649 41.53800506 43.01791109],2,"(1, 3)",[35.87006537 -6.73212897 38.86982172 43.01776712 43.01767248],3,"(3, 3)",[64.45960649 64.45928206 69.99563051 64.46233267 45.82525984],2
1,200,1,1,original qtable,"(2, 3)",[51.56961293 40.75831499 62.49096748 39.09440864 43.40729575],2,"(2, 2)",[39.33000429 43.05847906 39.27447446 43.05848122 39.37660015],3,"(2, 4)",[38.71164527 43.03330827 45.84258903 41.68179211 43.0334188 ],2,"(1, 3)",[36.02783572 -6.71475325 39.0129999  43.02798959 43.02788963],3,"(3, 3)",[63.13572449 63.11596985 69.73394411 63.19219373 45.84083011],2
1,200,2,0,0,"(3, 2)",[54.43928047 32.06674476 50.30877131 47.64170378 57.69967597],4,"(3, 1)",[35.86670989 43.0175286  43.01750253 -6.7325859  38.86670326],1,"(3, 3)",[64.49951604 64.4995135  45.82500192 64.4995135  69.99996568],4,"(2, 2)",[38.86712878 43.01738215 38.86716393 43.01755164 38.86713911],3,"(4, 2)",[38.53379319 41.53379027 43.01551382 43.01750206 45.82500215],4
1,200,2,0,1,"(3, 2)",[56.27238629 38.86675262 43.28377345 40.61670952 64.49964359],4,"(3, 1)",[35.86670989 43.0175286  43.01750253 -6.7325859  38.86670326],1,"(3, 3)",[64.49951604 64.4995135  45.82500192 64.4995135  69.99996568],4,"(2, 2)",[38.86712878 43.01738215 38.86716393 43.01755164 38.86713911],3,"(4, 2)",[38.53379319 41.53379027 43.01551382 43.01750206 45.82500215],4
1,200,2,0,original qtable,"(3, 2)",[56.17814712 38.87070182 43.28509028 40.62045029 64.48094606],4,"(3, 1)",[35.87338437 43.0178825  43.01785556 -6.73198553 38.8726229 ],1,"(3, 3)",[64.46954444 64.46930791 45.8251894  64.46930792 69.99681464],4,"(2, 2)",[38.87603996 43.01795947 38.87686929 43.01812902 38.87647455],3,"(4, 2)",[38.53581799 41.53564017 43.01563575 43.01762429 45.82513804],4
1,200,2,1,0,"(2, 3)",[54.43653054 47.64174961 57.69929876 32.06679514 50.30881228],2,"(2, 2)",[38.86689605 43.01760536 38.86688392 43.01760831 38.86689869],3,"(2, 4)",[38.5339629  43.01751288 45.8250121  41.5339332  43.01760117],2,"(1, 3)",[35.86673278 -6.73241801 38.86673186 43.01759707 43.01750252],3,"(3, 3)",[64.49904119 64.49903586 69.99992824 64.49911551 45.82500413],2
1,200,2,1,1,"(2, 3)",[56.26937463 40.61675321 64.49922842 38.86680261 43.28381792],2,"(2, 2)",[38.86689605 43.01760536 38.86688392 43.01760831 38.86689869],3,"(2, 4)",[38.5339629  43.01751288 45.8250121  41.5339332  43.01760117],2,"(1, 3)",[35.86673278 -6.73241801 38.86673186 43.01759707 43.01750252],3,"(3, 3)",[64.49904119 64.49903586 69.99992824 64.49911551 45.82500413],2
1,200,2,1,original qtable,"(2, 3)",[56.01686788 40.6197876  64.45003097 38.87253522 43.28703784],2,"(2, 2)",[38.87142854 43.01788546 38.87103596 43.0178884  38.87161457],3,"(2, 4)",[38.53874963 43.01782236 45.82535649 41.53800506 43.01791109],2,"(1, 3)",[35.87006537 -6.73212897 38.86982172 43.01776712 43.01767248],3,"(3, 3)",[64.45960649 64.45928206 69.99563051 64.46233267 45.82525984],2
1,200,3,0,0,"(3, 2)",[54.44160002 32.06665331 50.30875044 47.64165073 57.69999194],4,"(3, 1)",[35.86665001 43.01752609 43.01750002 -6.73259016 38.86664998],1,"(3, 3)",[64.49998471 64.49998465 45.82499993 64.49998465 69.99999914],4,"(2, 2)",[38.86666413 43.01735723 38.86666501 43.01752672 38.86666416],3,"(4, 2)",[38.53375106 41.53375099 43.01551183 43.01750006 45.82499993],4
1,200,3,0,1,"(3, 2)",[56.27492689 38.86665363 43.2837505  40.61665084 64.49999114],4,"(3, 1)",[35.86665001 43.01752609 43.01750002 -6.73259016 38.86664998],1,"(3, 3)",[64.49998471 64.49998465 45.82499993 64.49998465 69.99999914],4,"(2, 2)",[38.86666413 43.01735723 38.86666501 43.01752672 38.86666416],3,"(4, 2)",[38.53375106 41.53375099 43.01551183 43.01750006 45.82499993],4
1,200,3,0,original qtable,"(3, 2)",[56.27238629 38.86675262 43.28377345 40.61670952 64.49964359],4,"(3, 1)",[35.86670989 43.0175286  43.01750253 -6.7325859  38.86670326],1,"(3, 3)",[64.49951604 64.4995135  45.82500192 64.4995135  69.99996568],4,"(2, 2)",[38.86712878 43.01738215 38.86716393 43.01755164 38.86713911],3,"(4, 2)",[38.53379319 41.53379027 43.01551382 43.01750206 45.82500215],4
