k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
5,20,0,0,1,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
5,20,0,0,2,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
5,20,0,0,3,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
5,20,0,0,4,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
5,20,0,0,5,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
5,20,0,1,1,"(1, 4)",3,[ 40.09005601 -10.23547454  40.84076868  41.23121394  38.68316702],"(1, 3)",[41.23121394 -8.56604399 42.4204845  42.67179731 40.53919708],"(1, 5)",[ 38.68316702 -11.28143834  39.60972471  39.60972471 -11.38251964],"(0, 4)",[-10.46633503  12.02449697  38.8156177   -8.7787048  -11.47994435],"(2, 4)",[40.52823046 40.31492528 41.93529636 42.00808396 40.28871903]
5,20,0,1,2,"(1, 4)",3,[40.38480693 -9.95620419 41.23427902 41.51294493 38.98026503],"(1, 3)",[41.51294493 -8.34419307 42.83435667 42.83751052 40.74403731],"(1, 5)",[ 38.98026503 -11.09395947  40.00977357  40.00977357 -11.17819388],"(0, 4)",[-10.21271584   9.44376416  39.21167608  -8.58048286 -11.3145217 ],"(2, 4)",[40.88701432 40.53889747 42.06709207 42.42018489 40.50977941]
5,20,0,1,3,"(1, 4)",3,[40.67213978 -9.68792004 41.6277946  41.89348557 39.26793436],"(1, 3)",[41.89348557 -8.13786022 43.25060972 43.22689494 40.92803266],"(1, 5)",[ 39.26793436 -10.9160147   40.41183274  40.41183274 -10.97841056],"(0, 4)",[ -9.97293298   6.53426702  39.60972471  -8.40040443 -11.16108384],"(2, 4)",[41.24194493 40.74403731 42.5303886  42.83435667 40.71168392]
5,20,0,1,4,"(1, 4)",3,[40.95142838 -9.43205392 42.13220741 42.27214988 39.5449141 ],"(1, 3)",[42.27214988 -7.94857162 43.66895449 43.6072221  41.08831331],"(1, 5)",[ 39.5449141  -10.74753504  40.8159123   40.8159123  -10.78219941],"(0, 4)",[ -9.74873497   3.25926503  40.00977357  -8.24028741 -11.01983409],"(2, 4)",[41.70348557 40.92803266 42.99516581 43.25060972 40.89208444]
5,20,0,1,5,"(1, 4)",2,[41.22202241 -9.19019781 42.64850748 42.64850748 39.80980219],"(1, 3)",[42.64850748 -7.77797759 44.0894015  44.0894015  41.22202241],"(1, 5)",[ 39.80980219 -10.58829584  41.22202241  41.22202241 -10.58829584],"(0, 4)",[ -9.54206564  -0.42206564  40.41183274  -8.10210625 -10.89085033],"(2, 4)",[42.17214988 41.08831331 43.4608564  43.66895449 41.04837085]
