k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
1,100,0,1,1,"(3, 4)",0,"[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(3, 5)","[0, 0, 0, 0, 0]","(2, 4)",[37.96062533 38.76707325 42.41292553 38.96051389 38.73025935],"(4, 4)","[0, 0, 0, 0, 0]"
1,100,0,3,1,"(4, 3)",0,"[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(3, 3)",[42.18958311 41.94685532 41.94685532 42.5714314  45.39853732],"(5, 3)","[0, 0, 0, 0, 0]"
1,100,1,0,1,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)",[46.00031545 45.7526593  50.         45.39296041 45.26475193],"(4, 2)","[0, 0, 0, 0, 0]"
1,100,1,1,1,"(3, 4)",0,"[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(3, 5)","[0, 0, 0, 0, 0]","(2, 4)",[38.16785831 38.22575304 42.27803985 38.23688713 39.45966805],"(4, 4)","[0, 0, 0, 0, 0]"
1,100,1,2,1,"(4, 5)",2,[ 35.43395409  35.56038258  38.30706058  35.54032902 -10.69293942],"(4, 4)","[0, 0, 0, 0, 0]","(4, 6)","[0, 0, 0, 0, 0]","(3, 5)",[ 37.66575786  38.49805303  35.50492767  40.4742515  -14.24192967],"(5, 5)","[0, 0, 0, 0, 0]"
1,100,2,2,1,"(4, 5)",3,[ 32.74092874  35.30962107  38.18285601  40.08273528 -10.81714399],"(4, 4)","[0, 0, 0, 0, 0]","(4, 6)","[0, 0, 0, 0, 0]","(3, 5)",[ 35.60176275  38.01233472  36.08760754  38.01777298 -20.22373856],"(5, 5)","[0, 0, 0, 0, 0]"
1,100,2,3,1,"(4, 3)",4,[33.75830288 36.6350995  -0.92023356 37.62368587 40.18130809],"(4, 2)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(3, 3)",[38.90054334 39.16003419 38.21512262 39.2860432  41.16793071],"(5, 3)","[0, 0, 0, 0, 0]"
1,100,3,1,1,"(3, 4)",2,[39.9791481  40.57207577 43.97788108 41.00213527 40.51579642],"(3, 3)","[0, 0, 0, 0, 0]","(3, 5)","[0, 0, 0, 0, 0]","(2, 4)",[36.43502245 32.92179736 39.43791832 35.36078992 34.20814074],"(4, 4)","[0, 0, 0, 0, 0]"
1,100,3,2,1,"(4, 5)",3,[ 33.64378896  36.61870854  38.16219679  40.83828393 -10.83780321],"(4, 4)","[0, 0, 0, 0, 0]","(4, 6)","[0, 0, 0, 0, 0]","(3, 5)",[ 33.80303861  35.70038293  37.34594098  36.24250022 -26.17866767],"(5, 5)","[0, 0, 0, 0, 0]"
1,100,3,3,1,"(4, 3)",4,[35.68752133 38.67956106 -0.99484622 40.67421968 43.43921427],"(4, 2)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(3, 3)",[35.72549274 33.35629461 39.44955409 37.12457671 38.82618379],"(5, 3)","[0, 0, 0, 0, 0]"
