k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
4,200,0,0,1,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
4,200,0,0,2,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
4,200,0,0,3,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
4,200,0,0,4,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
4,200,0,1,1,"(1, 4)",3,[ 37.89480096 -12.17444201  38.35109281  38.83173679  36.60316609],"(1, 3)",[ 39.30937117 -10.334576    40.38018254  39.27543766  39.13476605],"(1, 5)",[ 36.75867759 -12.95127427  37.25108833  37.25108833 -12.83519435],"(0, 4)",[-12.51504783  23.28399619  36.09810618 -11.08140767 -13.32846678],"(2, 4)",[39.21477985 39.54979038 39.84344169 40.78410306 39.43185957]
4,200,0,1,2,"(1, 4)",3,[ 38.2041758  -11.8223226   38.59781971  39.06360777  36.91937116],"(1, 3)",[ 39.59431264 -10.01114771  40.78410306  39.51949474  39.40030696],"(1, 5)",[ 37.09216171 -12.7141338   37.63928475  37.63928475 -12.56475574],"(0, 4)",[-12.20077351  22.24260873  36.48050873 -10.84096068 -13.13323658],"(2, 4)",[39.55747199 39.8185948  40.08191543 41.19005333 39.68756056]
4,200,0,1,3,"(1, 4)",3,[ 38.51352558 -11.47164636  38.82889508  39.38950301  37.22952792],"(1, 3)",[39.97917509 -9.6817897  41.19005333 40.0065494  39.6525021 ],"(1, 5)",[ 37.42151741 -12.48142091  38.02943191  38.02943191 -12.29277823],"(0, 4)",[-11.89214738  21.04494401  36.86483289 -10.60380411 -12.94709067],"(2, 4)",[39.89517539 40.07420073 40.66952869 41.59804354 39.92860713]
4,200,0,1,4,"(1, 4)",3,[ 38.82357108 -11.12277751  39.15347456  39.70854319  37.53275739],"(1, 3)",[40.36373439 -9.34463136 41.59804354 40.50362167 39.88965329],"(1, 5)",[ 37.74607906 -12.25267833  38.42153961  38.42153961 -12.01788973],"(0, 4)",[-11.59000085  19.67343402  37.25108833 -10.36909182 -12.77008917],"(2, 4)",[40.33823046 40.31492528 41.27372669 42.00808396 40.15315462]
4,200,0,2,1,"(4, 5)",0,"[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(4, 6)","[0, 0, 0, 0, 0]","(3, 5)",[ 36.62186897  37.94090244  36.72740429  38.46505801 -11.39816553],"(5, 5)","[0, 0, 0, 0, 0]"
4,200,0,2,2,"(4, 5)",0,"[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(4, 6)","[0, 0, 0, 0, 0]","(3, 5)",[ 37.16380855  38.29606796  36.78643821  38.67832922 -10.96340972],"(5, 5)","[0, 0, 0, 0, 0]"
