k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
4,500,0,0,1,"(1, 2)",2,[ 38.4089031  -11.11463761  44.17076021  40.14912955  36.37166516],"(1, 1)",[ 37.26241541 -14.21368318  39.40331991 -13.49844513  39.43372126],"(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
4,500,0,0,2,"(1, 2)",2,[ 38.59696366 -10.94373981  43.91195579  40.19721527  36.33771499],"(1, 1)",[ 37.47750092 -13.78424406  39.2457118  -13.10724587  39.29120606],"(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
4,500,0,0,3,"(1, 2)",2,[ 38.60232284 -10.76281617  43.73550643  40.26926907  36.50917873],"(1, 1)",[ 37.70777679 -13.3461299   39.19902633 -12.71221194  39.37370328],"(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
4,500,0,0,4,"(1, 2)",2,[ 38.60551536 -10.57145703  43.76167382  40.34656673  36.68550102],"(1, 1)",[ 37.95425482 -12.89857297  39.14294517 -12.31311643  39.46260474],"(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
4,500,0,1,1,"(2, 5)",0,"[0, 0, 0, 0, 0]","(2, 4)",[31.667885   33.27863579 33.09923113 33.44537313 33.03132017],"(2, 6)","[0, 0, 0, 0, 0]","(1, 5)",[ 31.20618908 -16.64888933  31.29743378  31.29743378 -17.26132675],"(3, 5)","[0, 0, 0, 0, 0]"
4,500,0,1,2,"(2, 5)",0,"[0, 0, 0, 0, 0]","(2, 4)",[31.95056966 33.62918165 33.01528814 33.81444536 33.35438651],"(2, 6)","[0, 0, 0, 0, 0]","(1, 5)",[ 31.55432934 -16.38836458  31.65571234  31.65571234 -16.99015097],"(3, 5)","[0, 0, 0, 0, 0]"
4,500,0,1,3,"(2, 5)",0,"[0, 0, 0, 0, 0]","(2, 4)",[32.22551033 33.97952365 33.27375473 34.18537222 33.67419573],"(2, 6)","[0, 0, 0, 0, 0]","(1, 5)",[ 31.90314352 -16.14842519  32.0157913   32.0157913  -16.72963268],"(3, 5)","[0, 0, 0, 0, 0]"
4,500,0,1,4,"(2, 5)",0,"[0, 0, 0, 0, 0]","(2, 4)",[32.60276093 34.3294424  33.54372418 34.55816304 33.99018915],"(2, 6)","[0, 0, 0, 0, 0]","(1, 5)",[ 32.25251549 -15.93282987  32.3776797   32.3776797  -16.48145593],"(3, 5)","[0, 0, 0, 0, 0]"
4,500,0,2,1,"(3, 4)",0,"[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(3, 5)",[ 29.13515974  31.19443234  30.41088625  31.98559297 -18.32052193],"(2, 4)",[32.04056966 33.62918165 32.27057515 33.81444536 33.38321692],"(4, 4)","[0, 0, 0, 0, 0]"
4,500,0,2,2,"(3, 4)",0,"[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(3, 5)",[ 29.55816288  31.51291021  30.53738188  31.92434898 -17.97527004],"(2, 4)",[32.32551033 33.97952365 32.24099585 34.18537222 33.70622951],"(4, 4)","[0, 0, 0, 0, 0]"
4,500,0,2,3,"(3, 4)",0,"[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(3, 5)",[ 29.99778857  31.83639671  30.75543638  32.21213863 -17.59722171],"(2, 4)",[32.60276093 34.3294424  32.56396848 34.55816304 34.02578224],"(4, 4)","[0, 0, 0, 0, 0]"
4,500,0,2,4,"(3, 4)",0,"[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(3, 5)",[ 30.34287837  32.16355408  30.95265698  32.51787404 -17.21512991],"(2, 4)",[32.98238039 34.67869314 32.9087961  34.93282717 34.34129296],"(4, 4)","[0, 0, 0, 0, 0]"
4,500,0,3,1,"(2, 3)",4,[36.46707117 32.84111869 35.54752717 32.67360473 37.33523823],"(2, 2)",[32.30551033 31.68071752 32.17340403 31.9374694  34.18537222],"(2, 4)",[38.59703403 39.76673244 40.34747983 39.76673244 40.30885175],"(1, 3)",[ 32.51973526 -15.50251295  33.44537313  31.09477222  33.44536832],"(3, 3)",[35.96268956 37.82417889 37.82417889 32.69041594 39.43949459]
4,500,0,3,2,"(2, 3)",4,[36.78079748 33.14305153 35.57374448 32.76731027 37.51950991],"(2, 2)",[32.80276093 31.84922981 32.14523492 32.02355453 34.55816304],"(2, 4)",[38.92150524 40.11005903 40.28421076 40.11005903 40.71241382],"(1, 3)",[ 32.78595884 -15.22765811  33.81444536  31.19817948  33.81444001],"(3, 3)",[36.03503603 38.1033575  38.1033575  32.71969259 39.27533827]
4,500,0,3,3,"(2, 3)",4,[37.11228922 33.55049019 35.58399989 32.94299077 37.68144393],"(2, 2)",[32.98238039 32.22007032 32.22850933 32.19114064 34.93282717],"(2, 4)",[39.23921653 40.44872074 40.5751229  40.44872074 41.11800384],"(1, 3)",[ 33.15372053 -14.97191192  34.18537222  31.49668107  34.18536627],"(3, 3)",[36.09654605 38.39468103 38.39468103 32.86679564 39.45415347]
4,500,0,3,4,"(2, 3)",4,[37.45443451 33.96384967 35.79708924 33.32066693 37.92945433],"(2, 2)",[33.36443317 32.59330368 32.41470462 32.33797541 35.30937404],"(2, 4)",[39.66031276 40.78198412 40.89414871 40.78198412 41.525632  ],"(1, 3)",[ 33.52299449 -14.73876041  34.55816304  31.78953784  34.55815643],"(3, 3)",[36.36658497 38.69784606 38.69784606 33.12391162 39.64862712]
4,500,0,4,1,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)",[38.46797741 41.118002   -8.37901946 28.39107999 38.56160377],"(5, 5)","[0, 0, 0, 0, 0]","(4, 4)",[44.14385889 36.00001495 50.         45.75265926 40.61481964],"(6, 4)","[0, 0, 0, 0, 0]"
4,500,0,4,2,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)",[38.91449172 41.52563016 -8.10151673 27.6551181  37.29067086],"(5, 5)","[0, 0, 0, 0, 0]","(4, 4)",[44.32650988 36.10377422 50.         45.78073251 40.56338115],"(6, 4)","[0, 0, 0, 0, 0]"
4,500,0,4,3,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)",[39.3673751  41.93530669 -7.82067224 26.8212225  35.87852318],"(5, 5)","[0, 0, 0, 0, 0]","(4, 4)",[44.52945543 36.52832356 50.         45.81192502 40.64323017],"(6, 4)","[0, 0, 0, 0, 0]"
4,500,0,4,4,"(5, 4)",0,"[0, 0, 0, 0, 0]","(5, 3)",[39.82711791 42.3470419  -7.53458178 25.83615414 34.3094702 ],"(5, 5)","[0, 0, 0, 0, 0]","(4, 4)",[44.64383936 36.95431554 50.         45.84658335 40.72553476],"(6, 4)","[0, 0, 0, 0, 0]"
4,500,1,0,1,"(1, 2)",2,[ 40.15301201 -17.36358657  44.75376931  36.44601217  27.96595452],"(1, 1)",[ 35.56619724 -16.62529553  40.32061212 -16.01115849  36.27566153],"(1, 3)",[ 26.81642775 -19.17742045  27.80812491  27.85473043  27.56298711],"(0, 2)",[-16.77176107  30.76274754  31.38856989 -16.53177143 -18.12600299],"(2, 2)",[44.75078171 45.23458892 50.         40.32493033 45.49613647]
4,500,1,0,2,"(1, 2)",2,[ 40.12142312 -17.08842297  44.67085479  36.36379225  28.43040241],"(1, 1)",[ 35.83066455 -16.67101549  40.19578047 -16.03546608  36.28562488],"(1, 3)",[ 27.15315044 -18.98354923  28.14392507  28.19570898  27.87154973],"(0, 2)",[-16.43083909  31.05194826  31.74730642 -16.56709982 -17.81530761],"(2, 2)",[44.66753523 45.2050988  50.         40.20057848 45.49570719]
4,500,1,0,3,"(1, 2)",2,[ 40.09604889 -16.82074257  44.57872755  36.2743315   28.91028257],"(1, 1)",[ 36.12641183 -16.70299682  40.17783053 -16.04885867  36.29858997],"(1, 3)",[ 27.49111372 -18.80558945  28.4808633   28.53840098  28.17822404],"(0, 2)",[-16.0900938   31.33522547  32.10784565 -16.58753496 -17.5075432 ],"(2, 2)",[44.57503915 45.172332   50.         40.18316164 45.49523021]
4,500,1,0,4,"(1, 2)",2,[ 40.07866035 -16.56156805  44.47636394  36.2870163   29.40712793],"(1, 1)",[ 36.12266112 -16.72945332  40.16859812 -16.0604419   36.31397017],"(1, 3)",[ 27.83027365 -18.68032416  28.8188843   28.88281506  28.48261845],"(0, 2)",[-15.74973609  31.61172976  32.47019663 -16.60116237 -17.23805055],"(2, 2)",[44.47226572 45.13592444 50.         40.17452158 45.49470024]
4,500,1,1,1,"(2, 5)",0,"[0, 0, 0, 0, 0]","(2, 4)",[23.39372075 25.27334949 27.63119768 25.20720778 25.14418712],"(2, 6)","[0, 0, 0, 0, 0]","(1, 5)",[ 20.72815363 -27.09582588  20.73128668  20.73128668 -27.08454654],"(3, 5)","[0, 0, 0, 0, 0]"
