k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
2,500,0,0,1,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
2,500,0,0,2,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)","[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]"
2,500,0,1,1,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)",[ 34.02766298 -17.21995748  34.92970802  38.76936327  34.89033049],"(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
2,500,0,1,2,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)",[ 33.95857763 -17.14835897  34.9608499   38.57834856  34.91709708],"(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
2,500,0,2,1,"(3, 4)",0,"[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(3, 5)",[ 30.83161836  33.82278009  36.987315    37.83518371 -16.50419364],"(2, 4)",[33.04506857 34.03117351 37.88785812 34.01903028 34.00068791],"(4, 4)","[0, 0, 0, 0, 0]"
2,500,0,2,2,"(3, 4)",0,"[0, 0, 0, 0, 0]","(3, 3)","[0, 0, 0, 0, 0]","(3, 5)",[ 30.85034706  33.84052676  36.89153673  37.54006322 -16.47978475],"(2, 4)",[33.0813361  34.06589714 37.59859034 34.05240466 34.03202426],"(4, 4)","[0, 0, 0, 0, 0]"
2,500,0,3,1,"(4, 3)",0,"[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(3, 3)",[36.47346986 36.46800159 36.46800159 37.08139579 40.54534487],"(5, 3)","[0, 0, 0, 0, 0]"
2,500,0,3,2,"(4, 3)",0,"[0, 0, 0, 0, 0]","(4, 2)","[0, 0, 0, 0, 0]","(4, 4)","[0, 0, 0, 0, 0]","(3, 3)",[36.49943043 36.49335457 36.49335457 36.99480159 40.25244712],"(5, 3)","[0, 0, 0, 0, 0]"
2,500,1,0,1,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)",[42.45888063 45.43163247 41.51841097 -7.88861049 49.99477522],"(3, 3)","[0, 0, 0, 0, 0]","(2, 2)",[45.50010931 40.43338642 50.         45.48749834 45.4999486 ],"(4, 2)","[0, 0, 0, 0, 0]"
2,500,1,0,2,"(3, 2)",0,"[0, 0, 0, 0, 0]","(3, 1)",[42.45492459 45.42464886 41.36869039 -8.05523621 49.99419468],"(3, 3)","[0, 0, 0, 0, 0]","(2, 2)",[45.50012145 40.23415821 50.         45.48610927 45.49994289],"(4, 2)","[0, 0, 0, 0, 0]"
2,500,1,1,1,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)",[ 34.56205076 -17.2068666   34.56543983  38.68265741  34.56465239],"(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
