k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,10,0,0,1,"(3, 2)",[21.79573195 41.71047002  7.99681128 21.56585665 21.79573195],1,"(3, 1)",[11.202439    0.          0.         23.54301232  4.1778038 ],3,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[7.99681128 0.         0.         4.22676075 0.        ],0
2,10,0,0,2,"(3, 2)",[45.02951371 44.54018562 44.83460657 44.29257279 44.53865353],0,"(3, 1)",[44.56569819 44.0894015  44.0894015  -4.92045049 44.39843689],0,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[45.32495787 45.35629519 43.9072221  43.9072221  45.35629519],1
2,10,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.54485    45.54402642 48.5       ],4,"(3, 1)",[45.54394983 44.0894015  44.0894015  -4.92045049 47.01493465],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[45.54485   47.015     44.0894015 44.0894015 47.015    ],1
2,10,0,1,1,"(2, 3)",[41.56692916 16.98203073 21.69451438 14.30074595 11.20557464],0,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[7.85630695 0.         0.         0.         0.        ],0,"(1, 3)",[ 0.         11.23813906  7.90096461  0.          0.        ],1,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,10,0,1,2,"(2, 3)",[44.70436615 44.7638914  44.82528872 44.46523327 44.31732237],2,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[44.57787781 44.08939924 44.36143902 44.38084432 44.08940131],0,"(1, 3)",[44.67898463 -4.91059892 44.70436615 43.9204732  44.08940083],2,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,10,0,1,original qtable,"(2, 3)",[47.015   45.54485 48.5     45.54485 45.54485],2,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[45.54484997 44.08939924 46.99480073 47.015      44.08940131],3,"(1, 3)",[45.54484994 -4.91059892 47.015      44.08936102 44.08940083],2,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,10,1,0,1,"(3, 2)",[29.41822331 16.76631548  3.38663941  8.49670638 10.12397529],0,"(3, 1)",[0.         0.         4.19091777 7.13539919 2.94387185],3,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[1.8710715 0.        0.        0.        0.       ],0
2,10,1,0,2,"(3, 2)",[26.51187289 32.04075632  8.05591898 21.47039558 24.49109541],1,"(3, 1)",[12.17751882  5.74888607  0.         22.89312742  5.89660959],3,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[ 7.71754309  0.          0.         11.41867865  0.        ],3
2,10,1,0,original qtable,"(3, 2)",[21.79573195 41.71047002  7.99681128 21.56585665 21.79573195],1,"(3, 1)",[11.202439    0.          0.         23.54301232  4.1778038 ],3,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[7.99681128 0.         0.         4.22676075 0.        ],0
2,10,1,1,1,"(2, 3)",[ 7.42132329  2.46261605  9.41768664 27.36951384  2.59267912],3,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[0.         8.03084542 0.         0.         0.        ],1,"(1, 3)",[5.17542652 0.         0.         0.         0.        ],0,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,10,1,1,2,"(2, 3)",[29.87890189 15.53502019 24.45845464 20.98996128 10.73136634],0,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[7.71702541 0.         0.         0.         0.        ],0,"(1, 3)",[ 0.         10.6180464   8.03419922  0.          4.22676075],1,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,10,1,1,original qtable,"(2, 3)",[41.56692916 16.98203073 21.69451438 14.30074595 11.20557464],0,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[7.85630695 0.         0.         0.         0.        ],0,"(1, 3)",[ 0.         11.23813906  7.90096461  0.          0.        ],1,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,10,2,0,1,"(3, 2)",[20.14099066  9.46056306  6.46876648  0.9528259  11.49930078],0,"(3, 1)",[1.72461487 0.         4.05805068 0.         0.        ],2,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[8.89738964 0.         4.22676075 4.05805068 0.        ],0
2,10,2,0,2,"(3, 2)",[22.30606483 18.73240618  4.06266772  7.91749947 12.34710608],0,"(3, 1)",[0.         1.00996356 4.19091777 6.33144541 2.94387185],3,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[ 1.76171614  0.          4.22676075 14.10455301  0.        ],3
2,10,2,0,original qtable,"(3, 2)",[29.41822331 16.76631548  3.38663941  8.49670638 10.12397529],0,"(3, 1)",[0.         0.         4.19091777 7.13539919 2.94387185],3,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     44.0894015 47.015    ],2,"(4, 2)",[1.8710715 0.        0.        0.        0.       ],0
2,10,2,1,1,"(2, 3)",[16.8054177   1.2241795   5.78620519  7.88362465  7.84655467],0,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[3.47124949 0.         0.         7.88362465 0.        ],3,"(1, 3)",[0.35596961 0.         0.         8.03084542 0.        ],3,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
2,10,2,1,2,"(2, 3)",[10.03293862  2.73888349 13.345713   18.7634263   4.59730211],3,"(2, 2)",[45.54484997 44.08940105 46.61869878 44.08940097 47.015     ],4,"(2, 4)",[ 0.         14.53583022  0.          1.28090387  0.        ],1,"(1, 3)",[4.79968014 0.         0.         0.74416449 0.        ],0,"(3, 3)",[48.5        47.015      50.         46.76188016 46.99740096],2
