k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
3,50,0,0,1,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,0,0,2,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,0,0,3,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,0,1,1,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,0,1,2,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,0,1,3,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,0,2,1,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,0,2,2,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,0,2,3,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,0,3,1,"(9, 8)",0,"[0, 0, 0, 0, 0]","(9, 7)",[43.3670641  43.44746506 46.0797725  45.91760672 43.37485379],"(9, 9)","[0, 0, 0, 0, 0]","(8, 8)",[40.09684723 39.93765136 43.23198653 42.18108463 39.65179106],"(10, 8)","[0, 0, 0, 0, 0]"
3,50,0,3,2,"(9, 8)",0,"[0, 0, 0, 0, 0]","(9, 7)",[43.86018525 43.61618631 46.241025   46.06084148 43.54179395],"(9, 9)","[0, 0, 0, 0, 0]","(8, 8)",[40.52828582 40.05023174 43.38305255 42.51077182 39.7435277 ],"(10, 8)","[0, 0, 0, 0, 0]"
3,50,0,3,3,"(9, 8)",0,"[0, 0, 0, 0, 0]","(9, 7)",[44.39107944 43.78663618 46.40225    46.20204685 43.70327856],"(9, 9)","[0, 0, 0, 0, 0]","(8, 8)",[40.99247821 40.15567411 43.52689922 42.8619071  39.82702354],"(10, 8)","[0, 0, 0, 0, 0]"
3,50,0,5,1,"(9, 6)",0,"[0, 0, 0, 0, 0]","(9, 5)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]"
3,50,0,5,2,"(9, 6)",0,"[0, 0, 0, 0, 0]","(9, 5)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]"
3,50,0,5,3,"(9, 6)",0,"[0, 0, 0, 0, 0]","(9, 5)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]","(10, 6)","[0, 0, 0, 0, 0]"
3,50,0,6,1,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
3,50,0,6,2,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
3,50,0,6,3,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
3,50,0,7,1,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
3,50,0,7,2,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
3,50,0,7,3,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
3,50,1,0,1,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,1,0,2,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,1,0,3,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,1,1,1,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,1,1,2,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,1,1,3,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,1,2,1,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,1,2,2,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,1,2,3,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,1,3,1,"(9, 8)",0,"[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(9, 9)","[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(10, 8)","[0, 0, 0, 0, 0]"
3,50,1,3,2,"(9, 8)",0,"[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(9, 9)","[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(10, 8)","[0, 0, 0, 0, 0]"
3,50,1,3,3,"(9, 8)",0,"[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(9, 9)","[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(10, 8)","[0, 0, 0, 0, 0]"
3,50,1,5,1,"(9, 6)",0,"[0, 0, 0, 0, 0]","(9, 5)",[34.66991485 37.11152489 34.79481642 34.21391382 37.17852405],"(9, 7)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]","(10, 6)",[35.63835756 37.72218896 34.97817104 35.5939692  35.72428331]
3,50,1,5,2,"(9, 6)",0,"[0, 0, 0, 0, 0]","(9, 5)",[35.14930587 37.16059433 34.95475206 34.31308839 37.21620592],"(9, 7)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]","(10, 6)",[36.16159016 37.82027804 35.11836142 35.77893643 35.82519988]
3,50,1,5,3,"(9, 6)",0,"[0, 0, 0, 0, 0]","(9, 5)",[35.64682762 37.54311555 35.09732339 34.7251064  37.54906328],"(9, 7)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]","(10, 6)",[36.58962887 38.22025453 35.55779914 35.94223583 35.92199196]
3,50,1,6,1,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
3,50,1,6,2,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
3,50,1,6,3,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
3,50,1,7,1,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
3,50,1,7,2,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
3,50,1,7,3,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
3,50,2,0,1,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,2,0,2,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,2,0,3,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,2,1,1,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,2,1,2,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,2,1,3,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,2,2,1,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,2,2,2,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,2,2,3,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,2,3,1,"(9, 8)",0,"[0, 0, 0, 0, 0]","(9, 7)",[41.58514709 42.10593092 44.41958417 43.59491584 42.20852096],"(9, 9)","[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(10, 8)","[0, 0, 0, 0, 0]"
3,50,2,3,2,"(9, 8)",0,"[0, 0, 0, 0, 0]","(9, 7)",[42.05647751 42.31929671 44.57176138 43.95622057 42.38803159],"(9, 9)","[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(10, 8)","[0, 0, 0, 0, 0]"
3,50,2,3,3,"(9, 8)",0,"[0, 0, 0, 0, 0]","(9, 7)",[42.42086949 42.50269652 45.02836811 44.30947289 42.56472903],"(9, 9)","[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(10, 8)","[0, 0, 0, 0, 0]"
3,50,2,5,1,"(9, 6)",0,"[0, 0, 0, 0, 0]","(9, 5)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]","(10, 6)",[34.81216291 36.17936469 33.9813168  33.98407982 34.62374696]
3,50,2,5,2,"(9, 6)",0,"[0, 0, 0, 0, 0]","(9, 5)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]","(10, 6)",[35.04306248 36.56217557 34.17112981 34.13793676 34.74528331]
3,50,2,5,3,"(9, 6)",0,"[0, 0, 0, 0, 0]","(9, 5)","[0, 0, 0, 0, 0]","(9, 7)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]","(10, 6)",[35.25900669 36.94691012 34.34223807 34.71335605 35.17171596]
3,50,2,6,1,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
3,50,2,6,2,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
3,50,2,6,3,"(7, 6)",0,"[0, 0, 0, 0, 0]","(7, 5)","[0, 0, 0, 0, 0]","(7, 7)","[0, 0, 0, 0, 0]","(6, 6)","[0, 0, 0, 0, 0]","(8, 6)","[0, 0, 0, 0, 0]"
3,50,2,7,1,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
3,50,2,7,2,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
3,50,2,7,3,"(10, 11)",0,"[0, 0, 0, 0, 0]","(10, 10)","[0, 0, 0, 0, 0]","(10, 12)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]"
3,50,3,0,1,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,3,0,2,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,3,0,3,"(13, 2)",0,"[0, 0, 0, 0, 0]","(13, 1)","[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(12, 2)","[0, 0, 0, 0, 0]","(14, 2)","[0, 0, 0, 0, 0]"
3,50,3,1,1,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,3,1,2,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,3,1,3,"(12, 11)",0,"[0, 0, 0, 0, 0]","(12, 10)","[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(11, 11)","[0, 0, 0, 0, 0]","(13, 11)","[0, 0, 0, 0, 0]"
3,50,3,2,1,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
3,50,3,2,2,"(12, 13)",0,"[0, 0, 0, 0, 0]","(12, 12)","[0, 0, 0, 0, 0]","(12, 14)","[0, 0, 0, 0, 0]","(11, 13)","[0, 0, 0, 0, 0]","(13, 13)","[0, 0, 0, 0, 0]"
