k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
6,50,0,0,1,"(8, 11)",0,"[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(8, 12)","[0, 0, 0, 0, 0]","(7, 11)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]"
6,50,0,0,2,"(8, 11)",0,"[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(8, 12)","[0, 0, 0, 0, 0]","(7, 11)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]"
6,50,0,0,3,"(8, 11)",0,"[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(8, 12)","[0, 0, 0, 0, 0]","(7, 11)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]"
6,50,0,0,4,"(8, 11)",0,"[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(8, 12)","[0, 0, 0, 0, 0]","(7, 11)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]"
6,50,0,0,5,"(8, 11)",0,"[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(8, 12)","[0, 0, 0, 0, 0]","(7, 11)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]"
6,50,0,0,6,"(8, 11)",0,"[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(8, 12)","[0, 0, 0, 0, 0]","(7, 11)","[0, 0, 0, 0, 0]","(9, 11)","[0, 0, 0, 0, 0]"
6,50,0,1,1,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,50,0,1,2,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,50,0,1,3,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,50,0,1,4,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,50,0,1,5,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,50,0,1,6,"(1, 2)",0,"[0, 0, 0, 0, 0]","(1, 1)","[0, 0, 0, 0, 0]","(1, 3)","[0, 0, 0, 0, 0]","(0, 2)","[0, 0, 0, 0, 0]","(2, 2)","[0, 0, 0, 0, 0]"
6,50,0,2,1,"(4, 13)",0,"[0, 0, 0, 0, 0]","(4, 12)","[0, 0, 0, 0, 0]","(4, 14)","[0, 0, 0, 0, 0]","(3, 13)","[0, 0, 0, 0, 0]","(5, 13)","[0, 0, 0, 0, 0]"
6,50,0,2,2,"(4, 13)",0,"[0, 0, 0, 0, 0]","(4, 12)","[0, 0, 0, 0, 0]","(4, 14)","[0, 0, 0, 0, 0]","(3, 13)","[0, 0, 0, 0, 0]","(5, 13)","[0, 0, 0, 0, 0]"
6,50,0,2,3,"(4, 13)",0,"[0, 0, 0, 0, 0]","(4, 12)","[0, 0, 0, 0, 0]","(4, 14)","[0, 0, 0, 0, 0]","(3, 13)","[0, 0, 0, 0, 0]","(5, 13)","[0, 0, 0, 0, 0]"
6,50,0,2,4,"(4, 13)",0,"[0, 0, 0, 0, 0]","(4, 12)","[0, 0, 0, 0, 0]","(4, 14)","[0, 0, 0, 0, 0]","(3, 13)","[0, 0, 0, 0, 0]","(5, 13)","[0, 0, 0, 0, 0]"
6,50,0,2,5,"(4, 13)",0,"[0, 0, 0, 0, 0]","(4, 12)","[0, 0, 0, 0, 0]","(4, 14)","[0, 0, 0, 0, 0]","(3, 13)","[0, 0, 0, 0, 0]","(5, 13)","[0, 0, 0, 0, 0]"
6,50,0,2,6,"(4, 13)",0,"[0, 0, 0, 0, 0]","(4, 12)","[0, 0, 0, 0, 0]","(4, 14)","[0, 0, 0, 0, 0]","(3, 13)","[0, 0, 0, 0, 0]","(5, 13)","[0, 0, 0, 0, 0]"
6,50,0,3,1,"(5, 5)",0,"[0, 0, 0, 0, 0]","(5, 4)","[0, 0, 0, 0, 0]","(5, 6)","[0, 0, 0, 0, 0]","(4, 5)","[0, 0, 0, 0, 0]","(6, 5)","[0, 0, 0, 0, 0]"
6,50,0,3,2,"(5, 5)",0,"[0, 0, 0, 0, 0]","(5, 4)","[0, 0, 0, 0, 0]","(5, 6)","[0, 0, 0, 0, 0]","(4, 5)","[0, 0, 0, 0, 0]","(6, 5)","[0, 0, 0, 0, 0]"
6,50,0,3,3,"(5, 5)",0,"[0, 0, 0, 0, 0]","(5, 4)","[0, 0, 0, 0, 0]","(5, 6)","[0, 0, 0, 0, 0]","(4, 5)","[0, 0, 0, 0, 0]","(6, 5)","[0, 0, 0, 0, 0]"
6,50,0,3,4,"(5, 5)",0,"[0, 0, 0, 0, 0]","(5, 4)","[0, 0, 0, 0, 0]","(5, 6)","[0, 0, 0, 0, 0]","(4, 5)","[0, 0, 0, 0, 0]","(6, 5)","[0, 0, 0, 0, 0]"
6,50,0,3,5,"(5, 5)",0,"[0, 0, 0, 0, 0]","(5, 4)","[0, 0, 0, 0, 0]","(5, 6)","[0, 0, 0, 0, 0]","(4, 5)","[0, 0, 0, 0, 0]","(6, 5)","[0, 0, 0, 0, 0]"
6,50,0,3,6,"(5, 5)",0,"[0, 0, 0, 0, 0]","(5, 4)","[0, 0, 0, 0, 0]","(5, 6)","[0, 0, 0, 0, 0]","(4, 5)","[0, 0, 0, 0, 0]","(6, 5)","[0, 0, 0, 0, 0]"
6,50,0,4,1,"(8, 9)",0,"[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(7, 9)","[0, 0, 0, 0, 0]","(9, 9)","[0, 0, 0, 0, 0]"
6,50,0,4,2,"(8, 9)",0,"[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(7, 9)","[0, 0, 0, 0, 0]","(9, 9)","[0, 0, 0, 0, 0]"
6,50,0,4,3,"(8, 9)",0,"[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(7, 9)","[0, 0, 0, 0, 0]","(9, 9)","[0, 0, 0, 0, 0]"
6,50,0,4,4,"(8, 9)",0,"[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(7, 9)","[0, 0, 0, 0, 0]","(9, 9)","[0, 0, 0, 0, 0]"
6,50,0,4,5,"(8, 9)",0,"[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(7, 9)","[0, 0, 0, 0, 0]","(9, 9)","[0, 0, 0, 0, 0]"
6,50,0,4,6,"(8, 9)",0,"[0, 0, 0, 0, 0]","(8, 8)","[0, 0, 0, 0, 0]","(8, 10)","[0, 0, 0, 0, 0]","(7, 9)","[0, 0, 0, 0, 0]","(9, 9)","[0, 0, 0, 0, 0]"
