k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
6,200,0,0,1,"(13, 4)",0,"[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(13, 5)","[0, 0, 0, 0, 0]","(12, 4)","[0, 0, 0, 0, 0]","(14, 4)","[0, 0, 0, 0, 0]"
6,200,0,0,2,"(13, 4)",0,"[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(13, 5)","[0, 0, 0, 0, 0]","(12, 4)","[0, 0, 0, 0, 0]","(14, 4)","[0, 0, 0, 0, 0]"
6,200,0,0,3,"(13, 4)",0,"[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(13, 5)","[0, 0, 0, 0, 0]","(12, 4)","[0, 0, 0, 0, 0]","(14, 4)","[0, 0, 0, 0, 0]"
6,200,0,0,4,"(13, 4)",0,"[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(13, 5)","[0, 0, 0, 0, 0]","(12, 4)","[0, 0, 0, 0, 0]","(14, 4)","[0, 0, 0, 0, 0]"
6,200,0,0,5,"(13, 4)",0,"[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(13, 5)","[0, 0, 0, 0, 0]","(12, 4)","[0, 0, 0, 0, 0]","(14, 4)","[0, 0, 0, 0, 0]"
6,200,0,0,6,"(13, 4)",0,"[0, 0, 0, 0, 0]","(13, 3)","[0, 0, 0, 0, 0]","(13, 5)","[0, 0, 0, 0, 0]","(12, 4)","[0, 0, 0, 0, 0]","(14, 4)","[0, 0, 0, 0, 0]"
6,200,0,1,1,"(1, 5)",0,"[0, 0, 0, 0, 0]","(1, 4)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(0, 5)","[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]"
6,200,0,1,2,"(1, 5)",0,"[0, 0, 0, 0, 0]","(1, 4)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(0, 5)","[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]"
6,200,0,1,3,"(1, 5)",0,"[0, 0, 0, 0, 0]","(1, 4)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(0, 5)","[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]"
6,200,0,1,4,"(1, 5)",0,"[0, 0, 0, 0, 0]","(1, 4)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(0, 5)","[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]"
6,200,0,1,5,"(1, 5)",0,"[0, 0, 0, 0, 0]","(1, 4)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(0, 5)","[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]"
6,200,0,1,6,"(1, 5)",0,"[0, 0, 0, 0, 0]","(1, 4)","[0, 0, 0, 0, 0]","(1, 6)","[0, 0, 0, 0, 0]","(0, 5)","[0, 0, 0, 0, 0]","(2, 5)","[0, 0, 0, 0, 0]"
6,200,0,2,1,"(11, 13)",0,"[0, 0, 0, 0, 0]","(11, 12)","[0, 0, 0, 0, 0]","(11, 14)","[0, 0, 0, 0, 0]","(10, 13)","[0, 0, 0, 0, 0]","(12, 13)","[0, 0, 0, 0, 0]"
6,200,0,2,2,"(11, 13)",0,"[0, 0, 0, 0, 0]","(11, 12)","[0, 0, 0, 0, 0]","(11, 14)","[0, 0, 0, 0, 0]","(10, 13)","[0, 0, 0, 0, 0]","(12, 13)","[0, 0, 0, 0, 0]"
