k,L,Step,Agent,Horizon,CurrentPos,Selected_Action,Q_Current,Pos_Up,Q_Up,Pos_Down,Q_Down,Pos_Left,Q_Left,Pos_Right,Q_Right
6,100,0,0,1,"(13, 8)",0,"[0, 0, 0, 0, 0]","(13, 7)","[0, 0, 0, 0, 0]","(13, 9)","[0, 0, 0, 0, 0]","(12, 8)","[0, 0, 0, 0, 0]","(14, 8)","[0, 0, 0, 0, 0]"
6,100,0,0,2,"(13, 8)",0,"[0, 0, 0, 0, 0]","(13, 7)","[0, 0, 0, 0, 0]","(13, 9)","[0, 0, 0, 0, 0]","(12, 8)","[0, 0, 0, 0, 0]","(14, 8)","[0, 0, 0, 0, 0]"
6,100,0,0,3,"(13, 8)",0,"[0, 0, 0, 0, 0]","(13, 7)","[0, 0, 0, 0, 0]","(13, 9)","[0, 0, 0, 0, 0]","(12, 8)","[0, 0, 0, 0, 0]","(14, 8)","[0, 0, 0, 0, 0]"
6,100,0,0,4,"(13, 8)",0,"[0, 0, 0, 0, 0]","(13, 7)","[0, 0, 0, 0, 0]","(13, 9)","[0, 0, 0, 0, 0]","(12, 8)","[0, 0, 0, 0, 0]","(14, 8)","[0, 0, 0, 0, 0]"
6,100,0,0,5,"(13, 8)",0,"[0, 0, 0, 0, 0]","(13, 7)","[0, 0, 0, 0, 0]","(13, 9)","[0, 0, 0, 0, 0]","(12, 8)","[0, 0, 0, 0, 0]","(14, 8)","[0, 0, 0, 0, 0]"
6,100,0,0,6,"(13, 8)",0,"[0, 0, 0, 0, 0]","(13, 7)","[0, 0, 0, 0, 0]","(13, 9)","[0, 0, 0, 0, 0]","(12, 8)","[0, 0, 0, 0, 0]","(14, 8)","[0, 0, 0, 0, 0]"
6,100,0,1,1,"(1, 1)",0,"[0, 0, 0, 0, 0]","(1, 0)","[0, 0, 0, 0, 0]","(1, 2)","[0, 0, 0, 0, 0]","(0, 1)","[0, 0, 0, 0, 0]","(2, 1)","[0, 0, 0, 0, 0]"
6,100,0,1,2,"(1, 1)",0,"[0, 0, 0, 0, 0]","(1, 0)","[0, 0, 0, 0, 0]","(1, 2)","[0, 0, 0, 0, 0]","(0, 1)","[0, 0, 0, 0, 0]","(2, 1)","[0, 0, 0, 0, 0]"
6,100,0,1,3,"(1, 1)",0,"[0, 0, 0, 0, 0]","(1, 0)","[0, 0, 0, 0, 0]","(1, 2)","[0, 0, 0, 0, 0]","(0, 1)","[0, 0, 0, 0, 0]","(2, 1)","[0, 0, 0, 0, 0]"
6,100,0,1,4,"(1, 1)",0,"[0, 0, 0, 0, 0]","(1, 0)","[0, 0, 0, 0, 0]","(1, 2)","[0, 0, 0, 0, 0]","(0, 1)","[0, 0, 0, 0, 0]","(2, 1)","[0, 0, 0, 0, 0]"
6,100,0,1,5,"(1, 1)",0,"[0, 0, 0, 0, 0]","(1, 0)","[0, 0, 0, 0, 0]","(1, 2)","[0, 0, 0, 0, 0]","(0, 1)","[0, 0, 0, 0, 0]","(2, 1)","[0, 0, 0, 0, 0]"
6,100,0,1,6,"(1, 1)",0,"[0, 0, 0, 0, 0]","(1, 0)","[0, 0, 0, 0, 0]","(1, 2)","[0, 0, 0, 0, 0]","(0, 1)","[0, 0, 0, 0, 0]","(2, 1)","[0, 0, 0, 0, 0]"
6,100,0,2,1,"(2, 13)",0,"[0, 0, 0, 0, 0]","(2, 12)","[0, 0, 0, 0, 0]","(2, 14)","[0, 0, 0, 0, 0]","(1, 13)","[0, 0, 0, 0, 0]","(3, 13)","[0, 0, 0, 0, 0]"
