k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,10,0,0,0,"(8, 2)",[6.38886498 7.55581379 6.99595452 6.99595012 7.57283331],4,"(8, 1)",[ 40.4417924   42.17053389  39.3629543  -50.          41.45455931],1,"(8, 3)",[43.8072221  45.35678966 42.47214987 42.51041748 45.35679   ],4,"(7, 2)",[43.53539222 45.18753591 42.36827061 42.2082438  45.18753529],1.0,"(9, 2)",[40.44180124 41.48170906 39.36295032 39.36295373 42.1705783 ],4.0
1,10,0,0,1,"(8, 2)",[42.37214988 43.88935557 41.00602477 41.00602069 43.9072221 ],4,"(8, 1)",[ 40.4417924   42.17053389  39.3629543  -50.          41.45455931],1,"(8, 3)",[43.8072221  45.35678966 42.47214987 42.51041748 45.35679   ],4,"(7, 2)",[43.53539222 45.18753591 42.36827061 42.2082438  45.18753529],1.0,"(9, 2)",[40.44180124 41.48170906 39.36295032 39.36295373 42.1705783 ],4.0
1,10,0,0,original qtable,"(8, 2)",[42.64850748 44.08940059 41.22202204 41.22202219 44.0894015 ],4,"(8, 1)",[ 41.22202236  42.64845087  39.8098006  -50.          42.64850748],4,"(8, 3)",[44.0894015  45.54484963 42.64850747 42.64850748 45.54485   ],4,"(7, 2)",[44.08939816 45.54484989 42.64850745 42.51865319 45.54484912],1.0,"(9, 2)",[41.22202213 42.64850747 39.80979538 39.80979982 42.64850739],1.0
1,10,0,1,0,"(2, 2)",[5.24376233 5.94147291 6.43020609 5.92650317 6.46181382],4,"(2, 1)",[ 35.17126132  34.02960245  36.73538516 -14.970379    36.26806579],2,"(2, 3)",[38.15246494 36.87393355 39.64491391 36.90675952 39.6449141 ],4,"(1, 2)",[ 35.40919678 -50.          36.64244906  34.15802559  36.87392785],4.0,"(3, 2)",[37.66525463 36.65628382 39.36281926 36.61098891 39.36295524],4.0
1,10,0,1,1,"(2, 2)",[36.29367937 35.22819404 37.87540119 35.20318506 37.93771547],4,"(2, 1)",[ 35.17126132  34.02960245  36.73538516 -14.970379    36.26806579],2,"(2, 3)",[38.15246494 36.87393355 39.64491391 36.90675952 39.6449141 ],4,"(1, 2)",[ 35.40919678 -50.          36.64244906  34.15802559  36.87392785],4.0,"(3, 2)",[37.66525463 36.65628382 39.36281926 36.61098891 39.36295524],4.0
1,10,0,1,original qtable,"(2, 2)",[37.0275864  35.6573076  38.41170229 35.65730482 38.41170416],4,"(2, 1)",[ 35.65729236  34.30056782  37.02725687 -14.69941067  37.02758704],4,"(2, 3)",[38.41170415 37.02757971 39.80980198 37.02758701 39.80980219],4,"(1, 2)",[ 35.65730668 -50.          37.027587    34.30064684  37.02757338],2.0,"(3, 2)",[38.41163423 37.02758649 39.80962203 37.0273025  39.80980188],4.0
1,10,0,2,0,"(4, 5)",[5.73556507 6.04996305 5.51578732 6.96855898 5.50228493],3,"(4, 4)",[40.69108427 42.31342802 39.49602382 42.31341869 39.51707259],1,"(4, 6)",[37.90305201 39.49630367 36.76760126 39.02182116 36.73481307],1,"(3, 5)",[40.95142785 42.23405909 39.68042916 42.47214988 39.64483445],3.0,"(5, 5)",[38.15238281 39.41075252 36.87144903 39.64472058 36.88978046],3.0
1,10,0,2,1,"(4, 5)",[38.81249661 40.27469557 37.47762467 40.60350459 37.47617604],3,"(4, 4)",[40.69108427 42.31342802 39.49602382 42.31341869 39.51707259],1,"(4, 6)",[37.90305201 39.49630367 36.76760126 39.02182116 36.73481307],1,"(3, 5)",[40.95142785 42.23405909 39.68042916 42.47214988 39.64483445],3.0,"(5, 5)",[38.15238281 39.41075252 36.87144903 39.64472058 36.88978046],3.0
1,10,0,2,original qtable,"(4, 5)",[39.80980183 41.22202241 38.41161949 41.22200351 38.41154665],1,"(4, 4)",[41.22195389 42.64850746 39.80920415 42.6484962  39.80978779],1,"(4, 6)",[38.41119725 39.80954433 37.02680847 39.80979599 37.02656597],3,"(3, 5)",[41.22202182 42.64716764 39.80980106 42.64850748 39.80971503],3.0,"(5, 5)",[38.41161296 39.80980153 37.02484121 39.80959102 37.02614668],1.0
1,10,0,3,0,"(4, 9)",[4.32901111 4.95517198 5.45844991 5.43869226 4.95517787],2,"(4, 8)",[32.07109019 31.17467578 33.81023364 33.80995623 31.15927668],2,"(4, 10)",[ 29.86897313  28.77838115  31.37767432  30.92389047 -20.22162687],2,"(3, 9)",[29.86896699 28.77837768 30.93515527 31.37760875 28.77837982],3.0,"(5, 9)",[32.49349533 31.41653775 34.02974257 34.02973905 31.37767466],2.0
1,10,0,3,1,"(4, 9)",[31.62815344 30.31187189 32.95773076 32.95771228 30.31187183],2,"(4, 8)",[32.07109019 31.17467578 33.81023364 33.80995623 31.15927668],2,"(4, 10)",[ 29.86897313  28.77838115  31.37767432  30.92389047 -20.22162687],2,"(3, 9)",[29.86896699 28.77837768 30.93515527 31.37760875 28.77837982],3.0,"(5, 9)",[32.49349533 31.41653775 34.02974257 34.02973905 31.37767466],2.0
1,10,0,3,original qtable,"(4, 9)",[31.62815344 30.31187189 32.95773076 32.95771228 30.31187183],2,"(4, 8)",[32.9576801  31.62799269 34.30073447 34.30035897 31.62815343],2,"(4, 10)",[ 30.31187088  29.00875096  31.62815299  31.62815345 -19.9912589 ],3,"(3, 9)",[30.31187162 29.00874673 31.62815345 31.62807588 29.00874933],2.0,"(5, 9)",[32.95773071 31.62815345 34.30073814 34.30073387 31.6281534 ],2.0
1,10,0,4,0,"(5, 6)",[5.74447331 6.02468333 6.48088739 6.05540438 6.46203098],2,"(5, 5)",[40.69113705 41.84656258 39.4960731  42.31342803 39.5170795 ],3,"(5, 7)",[38.15195279 39.60082803 36.86449561 39.41073289 36.86462922],1,"(4, 6)",[40.18441088 41.98039807 39.22370221 41.08635106 39.21878798],1.0,"(6, 6)",[38.41125299 39.80978286 37.02128799 39.8092164  37.02458675],1.0
