k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,50,0,0,0,"(8, 2)",[6.06025773 7.28646691 6.84752286 6.81823034 7.3569699 ],4,"(8, 1)",[ 39.18716694  41.56814774  38.7997309  -50.          39.68212169],1.0,"(8, 3)",[42.14839581 44.47378647 41.64409309 41.52813818 44.47378664],4,"(7, 2)",[40.81237569 43.97788106 40.5720755  41.1573803  43.97788093],1.0,"(9, 2)",[39.76269028 40.52078308 39.03720027 39.03720293 41.822168  ],4.0
1,50,0,0,1,"(8, 2)",[40.31361537 42.28457613 39.8352774  39.77097043 42.54329098],4,"(8, 1)",[ 39.18716694  41.56814774  38.7997309  -50.          39.68212169],1.0,"(8, 3)",[42.14839581 44.47378647 41.64409309 41.52813818 44.47378664],4,"(7, 2)",[40.81237569 43.97788106 40.5720755  41.1573803  43.97788093],1.0,"(9, 2)",[39.76269028 40.52078308 39.03720027 39.03720293 41.822168  ],4.0
1,50,0,0,original qtable,"(8, 2)",[42.64850748 44.08940059 41.22202204 41.22202219 44.0894015 ],4,"(8, 1)",[ 41.22202236  42.64845087  39.8098006  -50.          42.64850748],4.0,"(8, 3)",[44.0894015  45.54484963 42.64850747 42.64850748 45.54485   ],4,"(7, 2)",[44.08939816 45.54484989 42.64850745 42.51865319 45.54484912],1.0,"(9, 2)",[41.22202213 42.64850747 39.80979538 39.80979982 42.64850739],1.0
1,50,0,1,0,"(2, 2)",[4.93615211 5.76674788 6.24755248 5.78159078 6.25806892],4,"(2, 1)",[ 34.14429802  33.55654954  36.22583384 -15.44343709  34.75317194],2.0,"(2, 3)",[36.47096049 36.08637482 38.79973145 35.93472515 38.79973153],4,"(1, 2)",[ 33.97143427 -50.          34.56129501  33.48837203  36.15251173],4.0,"(3, 2)",[36.01730887 35.62641291 38.62655019 35.92496177 38.62661387],4.0
1,50,0,1,1,"(2, 2)",[34.32110603 34.13021821 36.71157229 34.21265737 36.66093085],2,"(2, 1)",[ 34.14429802  33.55654954  36.22583384 -15.44343709  34.75317194],2.0,"(2, 3)",[36.47096049 36.08637482 38.79973145 35.93472515 38.79973153],4,"(1, 2)",[ 33.97143427 -50.          34.56129501  33.48837203  36.15251173],4.0,"(3, 2)",[36.01730887 35.62641291 38.62655019 35.92496177 38.62661387],4.0
1,50,0,1,original qtable,"(2, 2)",[37.0275864  35.6573076  38.41170229 35.65730482 38.41170416],4,"(2, 1)",[ 35.65729236  34.30056782  37.02725687 -14.69941067  37.02758704],4.0,"(2, 3)",[38.41170415 37.02757971 39.80980198 37.02758701 39.80980219],4,"(1, 2)",[ 35.65730668 -50.          37.027587    34.30064684  37.02757338],2.0,"(3, 2)",[38.41163423 37.02758649 39.80962203 37.0273025  39.80980188],4.0
1,50,0,2,0,"(4, 5)",[5.55382112 5.86607943 5.35597642 6.79841191 5.30480644],3,"(4, 4)",[38.56948082 41.33320879 38.57986681 41.33320513 38.14901353],1.0,"(4, 6)",[35.88490782 38.57997017 35.47993372 36.1873318  35.88133848],1,"(3, 5)",[39.18718779 39.73931848 38.64006453 41.56817692 38.79969039],3.0,"(5, 5)",[37.01791511 37.76096985 36.30610837 39.03707573 36.22611774],3.0
1,50,0,2,1,"(4, 5)",[37.7324032  39.24943511 36.42639606 39.78423117 36.32609121],3,"(4, 4)",[38.56948082 41.33320879 38.57986681 41.33320513 38.14901353],1.0,"(4, 6)",[35.88490782 38.57997017 35.47993372 36.1873318  35.88133848],1,"(3, 5)",[39.18718779 39.73931848 38.64006453 41.56817692 38.79969039],3.0,"(5, 5)",[37.01791511 37.76096985 36.30610837 39.03707573 36.22611774],3.0
1,50,0,2,original qtable,"(4, 5)",[39.80980183 41.22202241 38.41161949 41.22200351 38.41154665],1,"(4, 4)",[41.22195389 42.64850746 39.80920415 42.6484962  39.80978779],1.0,"(4, 6)",[38.41119725 39.80954433 37.02680847 39.80979599 37.02656597],3,"(3, 5)",[41.22202182 42.64716764 39.80980106 42.64850748 39.80971503],3.0,"(5, 5)",[38.41161296 39.80980153 37.02484121 39.80959102 37.02614668],1.0
1,50,0,3,0,"(4, 9)",[3.97788859 4.80695364 5.25409788 5.25470008 4.75473604],3,"(4, 8)",[30.91997718 30.72348191 33.32202998 33.3218502  30.45078807],2.0,"(4, 10)",[ 28.37853753  28.17676504  30.72354348  28.74793269 -20.82323818],2,"(3, 9)",[29.10739821 28.44063362 29.80692434 31.01039888 28.44063509],3.0,"(5, 9)",[31.05519667 30.59160174 33.37176312 33.3717614  30.76951021],2.0
1,50,0,3,1,"(4, 9)",[29.37742943 29.16017743 31.506392   31.55717385 28.89617127],3,"(4, 8)",[30.91997718 30.72348191 33.32202998 33.3218502  30.45078807],2.0,"(4, 10)",[ 28.37853753  28.17676504  30.72354348  28.74793269 -20.82323818],2,"(3, 9)",[29.10739821 28.44063362 29.80692434 31.01039888 28.44063509],3.0,"(5, 9)",[31.05519667 30.59160174 33.37176312 33.3717614  30.76951021],2.0
1,50,0,3,original qtable,"(4, 9)",[31.62815344 30.31187189 32.95773076 32.95771228 30.31187183],2,"(4, 8)",[32.9576801  31.62799269 34.30073447 34.30035897 31.62815343],2.0,"(4, 10)",[ 30.31187088  29.00875096  31.62815299  31.62815345 -19.9912589 ],3,"(3, 9)",[30.31187162 29.00874673 31.62815345 31.62807588 29.00874933],2.0,"(5, 9)",[32.95773071 31.62815345 34.30073814 34.30073387 31.6281534 ],2.0
1,50,0,4,0,"(5, 6)",[5.57139854 5.84355123 6.3010988  5.92086839 6.31552388],4,"(5, 5)",[39.55952577 40.24179299 38.9493044  41.72844439 38.82173779],3.0,"(5, 7)",[36.45334787 38.7763702  36.08222261 36.94259022 36.08192061],1,"(4, 6)",[38.27963632 41.20602905 37.9370365  38.52155544 38.48760942],1.0,"(6, 6)",[36.01700018 36.41198633 35.92287257 38.62642979 35.92410221],3.0
1,50,0,4,1,"(5, 6)",[38.02620987 39.35008616 37.24720124 39.65308391 37.25650559],3,"(5, 5)",[39.55952577 40.24179299 38.9493044  41.72844439 38.82173779],3.0,"(5, 7)",[36.45334787 38.7763702  36.08222261 36.94259022 36.08192061],1,"(4, 6)",[38.27963632 41.20602905 37.9370365  38.52155544 38.48760942],1.0,"(6, 6)",[36.01700018 36.41198633 35.92287257 38.62642979 35.92410221],3.0
