k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,15,0,0,1,"(8, 2)",[4.33414692 5.52260058 5.12124822 5.13959383 5.52009949],1,"(8, 1)",[  4.21270933   5.3709145    4.95658216 -50.           4.28403359],1,"(8, 3)",[4.56958567 5.77580178 5.3368575  4.51122946 5.7758018 ],4,"(7, 2)",[4.56958546 5.72953395 4.51122938 5.33940415 5.77580176],4,"(9, 2)",[4.18242564 4.24661748 4.89106372 4.94833772 5.34479359],4
2,15,0,0,2,"(8, 2)",[41.85111858 43.59569464 40.72787975 40.75971243 43.54567137],1,"(8, 1)",[ 41.22202236  42.64845087  39.8098006  -50.          42.64850748],4,"(8, 3)",[43.53539494 45.1875357  42.31342802 42.36827078 45.187536  ],4,"(7, 2)",[43.53539215 44.96251891 42.36827061 42.0182438  45.18753529],4,"(9, 2)",[40.95142812 42.23526494 39.61411569 39.64491197 42.47214979],4
2,15,0,0,original qtable,"(8, 2)",[42.64850748 44.08940059 41.22202204 41.22202219 44.0894015 ],4,"(8, 1)",[ 41.22202236  42.64845087  39.8098006  -50.          42.64850748],4,"(8, 3)",[44.0894015  45.54484963 42.64850747 42.64850748 45.54485   ],4,"(7, 2)",[44.08939816 45.54484989 42.64850745 42.51865319 45.54484912],1,"(9, 2)",[41.22202213 42.64850747 39.80979538 39.80979982 42.64850739],1
2,15,0,1,1,"(2, 2)",[3.57268099 4.34308065 4.72888998 4.29727135 4.70979214],2,"(2, 1)",[  3.32989966   4.11022      4.52637826 -44.86107493   3.38477343],2,"(2, 3)",[3.74734316 4.5057143  4.92471143 3.69081141 4.93141787],4,"(1, 2)",[  3.4004861  -49.38311945   3.46900011   4.12574207   4.52174753],4,"(3, 2)",[3.77388691 3.71160476 4.91172565 4.53779306 4.93213139],4
2,15,0,1,2,"(2, 2)",[36.77393965 35.50919761 38.25246324 35.50919511 38.15246496],2,"(2, 1)",[ 35.16176132  33.99020541  36.54538516 -14.970379    36.25923686],2,"(2, 3)",[37.90348527 36.70690874 39.49651465 36.77285041 39.30651482],2,"(1, 2)",[ 35.65730668 -50.          37.027587    34.30064684  37.02757338],2,"(3, 2)",[38.15240199 36.90675902 39.52854391 36.77368125 39.64491382],4
2,15,0,1,original qtable,"(2, 2)",[37.0275864  35.6573076  38.41170229 35.65730482 38.41170416],4,"(2, 1)",[ 35.65729236  34.30056782  37.02725687 -14.69941067  37.02758704],4,"(2, 3)",[38.41170415 37.02757971 39.80980198 37.02758701 39.80980219],4,"(1, 2)",[ 35.65730668 -50.          37.027587    34.30064684  37.02757338],2,"(3, 2)",[38.41163423 37.02758649 39.80962203 37.0273025  39.80980188],4
2,15,0,2,1,"(4, 5)",[4.00658222 4.14156107 3.73430123 5.14029914 3.80250795],3,"(4, 4)",[4.1767673  5.35710064 4.94330728 5.29960519 4.11209937],1,"(4, 6)",[3.80249048 4.95656814 3.73327104 3.87242042 4.53519096],1,"(3, 5)",[4.10122    4.15316656 4.04974455 5.33347206 4.88311678],3,"(5, 5)",[3.69565054 3.74661451 4.51599937 4.92067827 3.64209221],3
2,15,0,2,2,"(4, 5)",[39.80980183 41.22202241 38.41161949 41.22200351 38.41154665],1,"(4, 4)",[40.95136671 42.37214986 39.5443724  42.41262073 39.65800798],3,"(4, 6)",[38.41119725 39.80954433 37.02680847 39.80979599 37.02656597],3,"(3, 5)",[40.41520103 41.45413234 39.3856921  41.89957837 38.34051712],3,"(5, 5)",[37.63860572 38.65788519 36.33814841 39.09179212 36.56743926],3
2,15,0,2,original qtable,"(4, 5)",[39.80980183 41.22202241 38.41161949 41.22200351 38.41154665],1,"(4, 4)",[41.22195389 42.64850746 39.80920415 42.6484962  39.80978779],1,"(4, 6)",[38.41119725 39.80954433 37.02680847 39.80979599 37.02656597],3,"(3, 5)",[41.22202182 42.64716764 39.80980106 42.64850748 39.80971503],3,"(5, 5)",[38.41161296 39.80980153 37.02484121 39.80959102 37.02614668],1
2,15,0,3,1,"(4, 9)",[2.81239209 3.53632251 3.93071208 3.95645539 3.55774419],3,"(4, 8)",[3.00645378 3.76238241 4.15248126 4.10406753 2.93997745],2,"(4, 10)",[  2.59641852   3.33980381   3.75580053   2.65565123 -45.62599745],2,"(3, 9)",[2.55387607 3.36363619 2.60185454 3.74452431 3.32665231],3,"(5, 9)",[2.95750031 2.90365243 4.11219778 4.12943149 3.74986815],3
