k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,5,0,0,0,"(8, 2)",[6.34750556 7.53620182 7.00909957 7.02815503 7.57336256],4,"(8, 1)",[ 41.22202236  42.64845087  39.8098006  -50.          42.64850748],4.0,"(8, 3)",[44.0894015  45.54484963 42.64850747 42.64850748 45.54485   ],4.0,"(7, 2)",[43.53539222 45.18753591 42.36827061 42.2082438  45.18753529],1.0,"(9, 2)",[40.95142812 42.23526494 39.6449079  39.64491197 42.47214979],4.0
1,5,0,0,1,"(8, 2)",[42.10612099 43.69323593 40.86606089 40.89789358 43.74326064],4,"(8, 1)",[ 41.22202236  42.64845087  39.8098006  -50.          42.64850748],4.0,"(8, 3)",[44.0894015  45.54484963 42.64850747 42.64850748 45.54485   ],4.0,"(7, 2)",[43.53539222 45.18753591 42.36827061 42.2082438  45.18753529],1.0,"(9, 2)",[40.95142812 42.23526494 39.6449079  39.64491197 42.47214979],4.0
1,5,0,0,original qtable,"(8, 2)",[42.64850748 44.08940059 41.22202204 41.22202219 44.0894015 ],4,"(8, 1)",[ 41.22202236  42.64845087  39.8098006  -50.          42.64850748],4.0,"(8, 3)",[44.0894015  45.54484963 42.64850747 42.64850748 45.54485   ],4.0,"(7, 2)",[44.08939816 45.54484989 42.64850745 42.51865319 45.54484912],1.0,"(9, 2)",[41.22202213 42.64850747 39.80979538 39.80979982 42.64850739],1.0
1,5,0,1,0,"(2, 2)",[5.32011566 5.96957327 6.50812849 5.96808463 6.4769566 ],2,"(2, 1)",[ 35.40918389  34.15795447  36.87364018 -14.84202558  36.64244911],2.0,"(2, 3)",[37.90348529 36.73565201 39.49651465 36.78235041 39.49651482],4.0,"(1, 2)",[ 35.40919678 -50.          36.64244906  34.15802559  36.87392785],4.0,"(3, 2)",[38.41163423 37.02758649 39.80962203 37.0273025  39.80980188],4.0
1,5,0,1,1,"(2, 2)",[36.77393965 35.50919761 38.25246324 35.49457016 38.22270266],2,"(2, 1)",[ 35.40918389  34.15795447  36.87364018 -14.84202558  36.64244911],2.0,"(2, 3)",[37.90348529 36.73565201 39.49651465 36.78235041 39.49651482],4.0,"(1, 2)",[ 35.40919678 -50.          36.64244906  34.15802559  36.87392785],4.0,"(3, 2)",[38.41163423 37.02758649 39.80962203 37.0273025  39.80980188],4.0
1,5,0,1,original qtable,"(2, 2)",[37.0275864  35.6573076  38.41170229 35.65730482 38.41170416],4,"(2, 1)",[ 35.65729236  34.30056782  37.02725687 -14.69941067  37.02758704],4.0,"(2, 3)",[38.41170415 37.02757971 39.80980198 37.02758701 39.80980219],4.0,"(1, 2)",[ 35.65730668 -50.          37.027587    34.30064684  37.02757338],2.0,"(3, 2)",[38.41163423 37.02758649 39.80962203 37.0273025  39.80980188],4.0
1,5,0,2,0,"(4, 5)",[5.8491184  6.13350851 5.56834095 7.02763462 5.58168494],3,"(4, 4)",[40.95136671 42.47214986 39.6443724  42.47213961 39.66366325],1.0,"(4, 6)",[38.15200815 39.64468083 36.90605824 39.41074701 36.87301181],1.0,"(3, 5)",[41.22202182 42.64716764 39.80980106 42.64850748 39.80971503],3.0,"(5, 5)",[37.90339298 39.03592573 36.73339608 39.49633718 36.75295445],3.0
1,5,0,2,1,"(4, 5)",[39.54491378 40.95142838 38.136706   41.05141137 38.13663666],3,"(4, 4)",[40.95136671 42.47214986 39.6443724  42.47213961 39.66366325],1.0,"(4, 6)",[38.15200815 39.64468083 36.90605824 39.41074701 36.87301181],1.0,"(3, 5)",[41.22202182 42.64716764 39.80980106 42.64850748 39.80971503],3.0,"(5, 5)",[37.90339298 39.03592573 36.73339608 39.49633718 36.75295445],3.0
1,5,0,2,original qtable,"(4, 5)",[39.80980183 41.22202241 38.41161949 41.22200351 38.41154665],1,"(4, 4)",[41.22195389 42.64850746 39.80920415 42.6484962  39.80978779],1.0,"(4, 6)",[38.41119725 39.80954433 37.02680847 39.80979599 37.02656597],3.0,"(3, 5)",[41.22202182 42.64716764 39.80980106 42.64850748 39.80971503],3.0,"(5, 5)",[38.41161296 39.80980153 37.02484121 39.80959102 37.02614668],1.0
1,5,0,3,0,"(4, 9)",[4.2601981  4.9536836  5.44393432 5.45676905 4.93114048],3,"(4, 8)",[32.9576801  31.62799269 34.30073447 34.30035897 31.62815343],2.0,"(4, 10)",[ 29.86897313  28.77838115  31.37767432  30.92389047 -20.22162687],2.0,"(3, 9)",[30.31187162 29.00874673 31.62815345 31.62807588 29.00874933],2.0,"(5, 9)",[32.72052776 31.52390823 34.15810889 34.15810502 31.49632249],2.0
