k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,200,0,0,1,"(8, 2)",[4.10246826 5.27458791 4.88953686 4.78385436 5.2394355 ],1,"(8, 1)",[  3.78484964   5.09853779   4.60498264 -46.64499575   3.79680799],1,"(8, 3)",[4.20836949 5.51767726 5.08880452 4.19147721 5.51767102],1,"(7, 2)",[4.26689861 5.46310118 4.25354861 5.08738597 5.5385914 ],4,"(9, 2)",[3.90886554 3.93124785 4.74918452 4.62285432 5.12332493],4
2,200,0,0,2,"(8, 2)",[40.18197583 41.943779   39.31006631 38.92323594 42.0354681 ],4,"(8, 1)",[ 37.94314159  39.87044804  37.40843665 -34.71354634  38.18230854],1,"(8, 3)",[40.41414787 43.02802202 40.08889233 40.07630242 42.95200573],1,"(7, 2)",[40.78999304 42.29283573 40.52299307 39.64741161 43.44630481],4,"(9, 2)",[38.69663986 39.14428608 38.23578432 37.76587027 40.77930046],4
2,200,0,0,original qtable,"(8, 2)",[42.64850748 44.08940059 41.22202204 41.22202219 44.0894015 ],4,"(8, 1)",[ 41.22202236  42.64845087  39.8098006  -50.          42.64850748],4,"(8, 3)",[44.0894015  45.54484963 42.64850747 42.64850748 45.54485   ],4,"(7, 2)",[44.08939816 45.54484989 42.64850745 42.51865319 45.54484912],1,"(9, 2)",[41.22202213 42.64850747 39.80979538 39.80979982 42.64850739],1
2,200,0,1,1,"(2, 2)",[3.25376974 4.04270859 4.49376166 3.93409402 4.44706281],2,"(2, 1)",[  2.91875436   3.79513501   4.27448269 -45.28011811   2.92305244],2,"(2, 3)",[3.50150245 4.32453075 4.7698655  3.47970312 4.6747177 ],2,"(1, 2)",[  3.03998117 -46.60660758   3.05267696   3.80102829   4.31493657],4,"(3, 2)",[3.51574095 3.49815063 4.7323416  4.29948213 4.77555502],4
2,200,0,1,2,"(2, 2)",[34.02349247 33.5671199  36.34310652 33.02319692 35.62533103],2,"(2, 1)",[ 31.71640365  31.91403496  34.03088605 -17.54582946  31.80236535],2,"(2, 3)",[35.71412393 35.07980566 38.06101325 35.27813715 37.01973325],2,"(1, 2)",[ 32.5125716  -33.9152147   32.76648731  32.03190046  34.88792205],4,"(3, 2)",[35.78269231 35.43088595 37.43612179 34.5308748  38.17480351],4
2,200,0,1,original qtable,"(2, 2)",[37.0275864  35.6573076  38.41170229 35.65730482 38.41170416],4,"(2, 1)",[ 35.65729236  34.30056782  37.02725687 -14.69941067  37.02758704],4,"(2, 3)",[38.41170415 37.02757971 39.80980198 37.02758701 39.80980219],4,"(1, 2)",[ 35.65730668 -50.          37.027587    34.30064684  37.02757338],2,"(3, 2)",[38.41163423 37.02758649 39.80962203 37.0273025  39.80980188],4
2,200,0,2,1,"(4, 5)",[3.52948588 3.85394045 3.35802569 4.82591973 3.10267844],3,"(4, 4)",[3.82168055 5.12811631 4.67203967 5.1042955  3.80335131],1,"(4, 6)",[3.08303552 4.5525235  3.06647301 3.09512263 4.16989222],1,"(3, 5)",[3.88225713 3.90710302 3.85763659 5.15724644 4.60736558],3,"(5, 5)",[3.35666009 3.37105383 4.31703236 4.67901981 3.3360729 ],3
2,200,0,2,2,"(4, 5)",[34.62340223 38.13744676 34.93745825 38.92963964 34.21036995],3,"(4, 4)",[37.84485613 39.91285141 36.81990018 40.309871   37.47827139],3,"(4, 6)",[33.81751157 34.65431517 33.48626139 34.05925385 32.03332921],1,"(3, 5)",[38.70378036 39.20069798 38.21136943 40.49545386 35.75115681],3,"(5, 5)",[34.91014625 35.19802088 34.43770822 36.95950296 34.49840238],3
2,200,0,2,original qtable,"(4, 5)",[39.80980183 41.22202241 38.41161949 41.22200351 38.41154665],1,"(4, 4)",[41.22195389 42.64850746 39.80920415 42.6484962  39.80978779],1,"(4, 6)",[38.41119725 39.80954433 37.02680847 39.80979599 37.02656597],3,"(3, 5)",[41.22202182 42.64716764 39.80980106 42.64850748 39.80971503],3,"(5, 5)",[38.41161296 39.80980153 37.02484121 39.80959102 37.02614668],1
2,200,0,3,1,"(4, 9)",[2.50947096 3.36440568 3.67238524 3.60562584 3.36103313],2,"(4, 8)",[2.60596201 3.56651338 3.90567377 3.8533871  2.58472983],2,"(4, 10)",[  2.38003333   3.1413161    3.58257621   2.39688338 -45.86175961],2,"(3, 9)",[2.38906494 3.20838004 2.4097181  3.58194997 3.14621005],3,"(5, 9)",[2.64919361 2.64330163 3.93876681 3.88362861 3.55997257],2
2,200,0,3,2,"(4, 9)",[29.2106723  28.76472053 31.04144574 30.86471611 28.83317218],2,"(4, 8)",[29.8714396  29.96673806 31.70936875 29.92167063 29.44679597],2,"(4, 10)",[ 28.21317617  27.53090782  30.20394237  28.55017712 -21.54926666],2,"(3, 9)",[28.25790579 27.71687401 28.67096898 30.27547    27.62878689],3,"(5, 9)",[29.57761317 29.45977356 32.31908373 31.26846553 29.75186953],2
2,200,0,3,original qtable,"(4, 9)",[31.62815344 30.31187189 32.95773076 32.95771228 30.31187183],2,"(4, 8)",[32.9576801  31.62799269 34.30073447 34.30035897 31.62815343],2,"(4, 10)",[ 30.31187088  29.00875096  31.62815299  31.62815345 -19.9912589 ],3,"(3, 9)",[30.31187162 29.00874673 31.62815345 31.62807588 29.00874933],2,"(5, 9)",[32.95773071 31.62815345 34.30073814 34.30073387 31.6281534 ],2
2,200,0,4,1,"(5, 6)",[3.63851942 3.5493474  4.43422114 3.78733613 4.15632217],2,"(5, 5)",[3.72460867 3.73782489 4.65140066 5.07858325 3.70516565],3,"(5, 7)",[3.11118482 4.54800518 4.23754231 3.12373584 4.30205689],1,"(4, 6)",[3.48304259 4.94696155 3.46645174 3.49892501 4.55387464],1,"(6, 6)",[3.43792179 3.46230365 4.32792944 4.68503572 4.25224408],3
2,200,0,4,2,"(5, 6)",[37.42905529 38.05574617 36.75153293 38.60070162 35.76423551],3,"(5, 5)",[37.34615249 37.61047679 36.66039878 39.55053735 36.95729213],3,"(5, 7)",[33.86148847 34.57959111 34.92747787 34.11250875 34.3479568 ],2,"(4, 6)",[36.72964983 37.33221153 36.39783281 37.0472983  34.69698029],1,"(6, 6)",[35.82554593 36.31318315 35.27288686 37.3330999  35.22151338],3
2,200,0,4,original qtable,"(5, 6)",[39.80979244 41.22120166 38.41157851 41.22202241 38.41088655],3,"(5, 5)",[41.22201903 42.6484703  39.80926298 42.64850748 39.80979632],3,"(5, 7)",[38.41113724 39.7616729  37.01711057 39.8097818  37.01732916],3,"(4, 6)",[41.21920175 42.57191353 39.80939739 42.64836836 39.77731164],3,"(6, 6)",[38.41125299 39.80978286 37.02128799 39.8092164  37.02458675],1
2,200,0,5,1,"(5, 1)",[  2.82154255   3.51858245   3.89595726 -51.66492766   4.04159791],4,"(5, 0)",[-51.6373272  -45.62828662 -45.21572845 -51.64055794 -51.22076806],2,"(5, 2)",[3.06037017 3.91242025 4.29395139 3.04640486 4.32990235],4,"(4, 1)",[  2.4990887    3.53714675   2.50342736 -45.64806847   3.88615165],4,"(6, 1)",[  2.87498505   2.86897343   4.25774075 -45.24074262   4.26961294],4
2,200,0,5,2,"(5, 1)",[ 31.16663075  29.96472625  32.67514274 -50.9925961   33.29695805],4,"(5, 0)",[-50.44058691 -19.86300676 -17.00313531 -50.50520167 -42.10940407],2,"(5, 2)",[32.67240323 31.79217347 34.29940191 32.39309701 35.01842112],4,"(4, 1)",[ 28.57485132  28.82117781  28.66162457 -20.25864368  31.2668014 ],4,"(6, 1)",[ 31.25569854  31.13546614  33.78942104 -17.50341879  33.81263292],4
2,200,0,5,original qtable,"(5, 1)",[ 34.30073809  32.95772709  35.65731087 -16.04227021  35.65731125],4,"(5, 0)",[-16.04230241 -17.37189237 -14.69929462 -16.04228597  34.30073811],4,"(5, 2)",[35.65731011 34.30073781 37.02758712 34.30073801 37.02758463],2,"(4, 1)",[ 32.95772391  31.62811323  34.30073804 -17.37188432  34.30073561],2,"(6, 1)",[ 35.65731086  34.30073591  37.02712494 -14.69928401  37.02758711],4
2,200,0,6,1,"(2, 5)",[3.26570997 4.10593063 3.51479191 4.46446596 3.89503921],3,"(2, 4)",[3.49628323 4.19184432 4.8600198  4.49330149 3.47817244],2,"(2, 6)",[2.88584694 3.94850421 4.41180046 2.8941905  4.14176827],2,"(1, 5)",[  3.11096919 -45.00705974   3.12680215   4.2051453    3.95277368],3,"(3, 5)",[3.51960818 3.50665464 3.53269255 4.86696293 4.42943829],3
2,200,0,6,2,"(2, 5)",[34.60085314 34.5537965  35.90759915 36.16491906 32.94513622],3,"(2, 4)",[35.8012645  34.76809408 37.96021061 35.47804114 35.43904859],2,"(2, 6)",[31.76129089 32.961594   33.2318563  31.92816202 33.66086731],4,"(1, 5)",[ 33.65456764 -15.80160309  33.97122687  35.03411375  33.0469833 ],3,"(3, 5)",[36.00392456 35.74485381 36.26561198 38.09907314 33.58461293],3
2,200,0,6,original qtable,"(2, 5)",[38.4117022  37.0275543  39.80980219 39.80738955 37.02756118],2,"(2, 4)",[39.80529957 38.40398227 41.22188041 38.40354792 38.41170382],2,"(2, 6)",[37.02756315 35.6567368  38.41157272 38.41170317 35.65631086],3,"(1, 5)",[ 37.02750959 -13.34369374  38.41170379  38.40034623  35.65571986],2,"(3, 5)",[39.80980129 38.41170132 41.22202241 41.22164416 38.41168296],2
2,200,0,7,1,"(10, 9)",[  2.6706168    3.89713503 -51.65686742   3.89711513   3.4961633 ],1,"(10, 8)",[  2.90599807   4.1927272  -45.35608474   4.11698761   2.89006127],1,"(10, 10)",[  2.52061038   3.74807883 -45.74863439   2.53166534 -45.69841095],1,"(9, 9)",[2.90435315 4.15969232 2.89287077 4.19390138 3.73613746],3,"(11, 9)",[-51.93606945 -51.55835947 -52.00322051 -45.36541991 -45.77252886],3
2,200,0,7,2,"(10, 9)",[ 30.05268363  32.2503329  -47.82842756  32.2945539   29.58006943],3,"(10, 8)",[ 31.47221272  34.02513093 -18.39693907  33.64789135  31.1534766 ],1,"(10, 10)",[ 29.0690112   31.2332613  -20.63566311  29.29011041 -20.3946353 ],1,"(9, 9)",[31.39469531 33.93622679 31.16504776 34.04861453 30.99443394],3,"(11, 9)",[-53.41246814 -45.85826855 -54.75548929 -18.58364258 -21.1135524 ],3
2,200,0,7,original qtable,"(10, 9)",[ 32.95773076  34.30073814 -17.37184663  34.30073814  31.62815333],3,"(10, 8)",[ 34.30073814  35.65731125 -16.04226928  35.65730619  32.95773076],1,"(10, 10)",[ 31.6281532   32.95773059 -18.68813047  32.95773075 -18.6881319 ],3,"(9, 9)",[34.30073813 35.6573112  32.95773076 35.65731125 32.95773019],3,"(11, 9)",[-17.37184678  32.95773075 -17.37184667 -16.04226927 -18.68813294],1
2,200,1,0,1,"(7, 2)",[2.4145935  3.88635065 1.25461132 4.45033889 4.98499438],4,"(7, 1)",[  3.79129521   5.04895062   3.56997272 -46.10288706   3.68960211],1,"(7, 3)",[4.33650371 5.68261878 2.13269462 4.32570703 5.69400044],4,"(6, 2)",[4.21495298 4.22016549 4.21040128 5.02469022 5.67186095],4,"(8, 2)",[0.1993515  0.21141795 3.16172815 3.11791859 1.73190852],2
2,200,1,0,2,"(7, 2)",[20.16450624 33.44783065  9.27476122 31.89756627 34.80387567],4,"(7, 1)",[ 37.71669268  40.05747974  26.93041448 -31.72604841  35.6828307 ],1,"(7, 3)",[40.83406225 43.51998939 18.51280054 40.6181286  44.15579576],4,"(6, 2)",[40.01987732 40.12412753 39.92884322 39.5722718  43.3048328 ],4,"(8, 2)",[ 7.16956476  7.4108938  18.32498171 17.88933187 10.49707844],2
2,200,1,0,original qtable,"(7, 2)",[4.26689861 5.46310118 4.25354861 5.08738597 5.5385914 ],4,"(7, 1)",[ 39.79824672  42.68437248  38.50901267 -39.29427424  31.50947264],1,"(7, 3)",[42.30367433 45.43448592 41.31921767 41.25489845 45.43448586],1,"(6, 2)",[41.65733422 42.42907114 40.98343274 42.42907151 45.246941  ],4,"(8, 2)",[4.10246826 5.27458791 4.88953686 4.78385436 5.2394355 ],1
2,200,1,1,1,"(3, 2)",[1.42363937 1.32365892 2.74120655 3.78111663 3.6366956 ],3,"(3, 1)",[  3.1075292    2.50250716   4.49471125 -45.12780383   3.12612424],2,"(3, 3)",[2.99342374 2.99495241 4.74818189 2.98528085 4.7255905 ],2,"(2, 2)",[0.38549756 1.47365832 0.39921527 2.36324117 2.83074375],4,"(4, 2)",[3.09822628 3.08877259 3.12096077 4.49838583 4.77394511],4
2,200,1,1,2,"(3, 2)",[14.86709211  9.09572519 24.70687337 27.1608922  24.59565717],3,"(3, 1)",[ 32.68914361  18.8183161   35.50602123 -16.52616781  33.06104455],2,"(3, 3)",[30.73021986 22.4302012  35.33592364 30.56736213 35.20953174],2,"(2, 2)",[ 9.33249809 13.66443594  9.60685226 16.03299639 19.14602799],4,"(4, 2)",[31.84726801 31.65819426 32.30195772 35.57951276 35.85118822],4
2,200,1,1,original qtable,"(3, 2)",[3.51574095 3.49815063 4.7323416  4.29948213 4.77555502],4,"(3, 1)",[ 34.12891326  32.59169083  37.08356198 -14.57719244  36.08357949],2,"(3, 3)",[37.82224731 36.23276791 40.17699588 36.77622313 40.17699833],4,"(2, 2)",[3.25376974 4.04270859 4.49376166 3.93409402 4.44706281],2,"(4, 2)",[37.65677255 36.63641807 40.11054891 37.37292658 40.1109001 ],4
2,200,1,2,1,"(4, 4)",[1.30083039 3.1855557  3.69335648 4.01908052 1.40091789],3,"(4, 3)",[3.48903814 5.16951628 4.48664518 5.17692123 3.4064259 ],3,"(4, 5)",[0.35836705 2.96720883 2.66059897 0.40007021 3.09347505],4,"(3, 4)",[3.69470531 3.7413402  3.66731441 5.2233986  3.52006598],3,"(5, 4)",[3.10945438 3.11936172 4.4646979  4.4537608  3.02427125],2
2,200,1,2,2,"(4, 4)",[13.71302488 26.47556998 25.80922933 26.10214589 10.17034588],1,"(4, 3)",[34.50129823 38.52000843 35.95131936 38.56813927 32.8490534 ],3,"(4, 5)",[ 8.31932899 18.69151016 16.30277946  9.15339219 19.3936905 ],4,"(3, 4)",[36.65856204 37.59125985 36.11074407 39.59765478 29.74865318],3,"(5, 4)",[33.13118742 33.32933423 35.07527253 35.29363172 23.5762252 ],3
2,200,1,2,original qtable,"(4, 4)",[3.82168055 5.12811631 4.67203967 5.1042955  3.80335131],1,"(4, 3)",[39.25489454 42.5137047  39.74643128 42.5137011  32.8200387 ],1,"(4, 5)",[3.52948588 3.85394045 3.35802569 4.82591973 3.10267844],3,"(3, 4)",[40.56591364 42.97336972 39.15189971 42.97340782 38.66260125],3,"(5, 4)",[36.76258624 38.57348583 37.08246435 39.80047008 34.54057003],3
2,200,1,3,1,"(5, 9)",[1.45537836 1.01842493 3.5323293  3.53267038 3.25201467],3,"(5, 8)",[2.75967291 2.12063705 4.10774162 4.08754159 2.74371613],2,"(5, 10)",[  2.46543906   2.71031928   3.75207952   2.49001273 -45.78743842],2,"(4, 9)",[-0.04725767  2.21749738 -0.0308356   1.7026144   2.35297713],4,"(6, 9)",[2.75943904 2.7465772  4.11735407 4.10827283 3.74637935],2
2,200,1,3,2,"(5, 9)",[16.09055077  8.91710186 26.82405373 26.85106127 24.99212423],3,"(5, 8)",[30.39111176 19.16918098 33.05386653 32.9233653  30.07197628],2,"(5, 10)",[ 28.26061188  23.17389409  31.07798382  28.75208542 -20.84924322],2,"(4, 9)",[ 6.60344984 12.6944856   6.93189118 10.80872799 16.02705095],4,"(6, 9)",[30.36624842 30.10901169 32.99785144 33.06449069 30.96398054],3
2,200,1,3,original qtable,"(5, 9)",[2.64919361 2.64330163 3.93876681 3.88362861 3.55997257],2,"(5, 8)",[31.54992913 30.46348859 34.42321402 34.42317967 30.68568472],2,"(5, 10)",[ 29.02101672  28.4413472   31.81451679  30.56206044 -19.7422677 ],2,"(4, 9)",[2.50947096 3.36440568 3.67238524 3.60562584 3.36103313],2,"(6, 9)",[31.64124119 30.62924156 34.45065923 34.45065912 31.8399406 ],2
