k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,5,0,0,1,"(8, 2)",[4.42091852 5.58123077 5.14595533 5.1364504  5.58123082],4,"(8, 1)",[  4.1729207    5.35709685   4.93132101 -49.60582708   4.23711253],1,"(8, 3)",[4.63123082 5.79366748 5.37091852 4.55918612 5.7936675 ],4,"(7, 2)",[4.63123065 5.77523749 4.55918611 5.36442462 5.79366746],4,"(9, 2)",[4.18242564 4.24661748 4.94833746 4.93213129 5.36210063],4
2,5,0,0,2,"(8, 2)",[42.64850748 44.08940059 41.22202204 41.22202219 44.0894015 ],4,"(8, 1)",[ 40.95142834  42.37209774  39.62870624 -49.62459722  42.23526495],1,"(8, 3)",[44.0894015  45.54484963 42.64850747 42.64850748 45.54485   ],4,"(7, 2)",[44.08939816 45.54484989 42.64850745 42.51865319 45.54484912],1,"(9, 2)",[40.95142812 42.23526494 39.6449079  39.64491197 42.47214979],4
2,5,0,0,original qtable,"(8, 2)",[42.64850748 44.08940059 41.22202204 41.22202219 44.0894015 ],4,"(8, 1)",[ 41.22202236  42.64845087  39.8098006  -50.          42.64850748],4,"(8, 3)",[44.0894015  45.54484963 42.64850747 42.64850748 45.54485   ],4,"(7, 2)",[44.08939816 45.54484989 42.64850745 42.51865319 45.54484912],1,"(9, 2)",[41.22202213 42.64850747 39.80979538 39.80979982 42.64850739],1
2,5,0,1,1,"(2, 2)",[3.54399373 4.3364157  4.7202361  4.33641559 4.72788869],4,"(2, 1)",[  3.40048539   4.15247182   4.5350778  -44.84752651   3.46900012],2,"(2, 3)",[3.80251642 4.5504908  4.95658223 3.73331056 4.95658224],4,"(1, 2)",[  3.4004861  -50.           3.46900011   4.15247577   4.55049048],4,"(3, 2)",[3.77388691 3.71160476 4.92712159 4.52239902 4.94833782],4
2,5,0,1,2,"(2, 2)",[36.52904158 35.37589861 38.0793858  35.37589637 37.91914967],2,"(2, 1)",[ 35.65729236  34.30056782  37.02725687 -14.69941067  37.02758704],4,"(2, 3)",[38.41170415 37.02757971 39.80980198 37.02758701 39.80980219],4,"(1, 2)",[ 35.65730668 -50.          37.027587    34.30064684  37.02757338],2,"(3, 2)",[38.15240199 36.90675902 39.54475016 36.77368125 39.64491382],4
2,5,0,1,original qtable,"(2, 2)",[37.0275864  35.6573076  38.41170229 35.65730482 38.41170416],4,"(2, 1)",[ 35.65729236  34.30056782  37.02725687 -14.69941067  37.02758704],4,"(2, 3)",[38.41170415 37.02757971 39.80980198 37.02758701 39.80980219],4,"(1, 2)",[ 35.65730668 -50.          37.027587    34.30064684  37.02757338],2,"(3, 2)",[38.41163423 37.02758649 39.80962203 37.0273025  39.80980188],4
2,5,0,2,1,"(4, 5)",[4.00658222 4.18481119 3.80251212 5.16270838 3.7645983 ],3,"(4, 4)",[4.2127059  5.35361147 4.95654887 5.37091785 4.1420976 ],3,"(4, 6)",[3.75162137 4.92946202 3.68932388 3.81455832 4.49360218],1,"(3, 5)",[4.17128146 4.23541302 4.10773153 5.33892824 4.9294697 ],3,"(5, 5)",[3.80251179 3.87242122 4.55033401 4.95656821 3.73323848],3
2,5,0,2,2,"(4, 5)",[39.80980183 41.22202241 38.41161949 41.22200351 38.41154665],1,"(4, 4)",[41.22195389 42.64850746 39.80920415 42.6484962  39.80978779],1,"(4, 6)",[38.15200815 39.26742195 36.90605824 39.41074701 36.46690731],3,"(3, 5)",[40.95142785 42.23405909 39.68042916 42.35484284 39.26757558],3,"(5, 5)",[38.41161296 39.80980153 37.02484121 39.80959102 37.02614668],1
2,5,0,2,original qtable,"(4, 5)",[39.80980183 41.22202241 38.41161949 41.22200351 38.41154665],1,"(4, 4)",[41.22195389 42.64850746 39.80920415 42.6484962  39.80978779],1,"(4, 6)",[38.41119725 39.80954433 37.02680847 39.80979599 37.02656597],3,"(3, 5)",[41.22202182 42.64716764 39.80980106 42.64850748 39.80971503],3,"(5, 5)",[38.41161296 39.80980153 37.02484121 39.80959102 37.02614668],1
2,5,0,3,1,"(4, 9)",[2.81239209 3.55773745 3.95645666 3.93340564 3.57026817],2,"(4, 8)",[2.97154412 3.73012787 4.14034981 4.12646049 2.91056293],2,"(4, 10)",[  2.62026812   3.38006537   3.74935779   2.68608225 -45.61993514],2,"(3, 9)",[2.5964118  3.3740028  2.65564449 3.73078332 3.37400294],3,"(5, 9)",[3.00645666 2.9399778  4.15248148 4.15248123 3.74935781],2
