k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,50,0,0,0,"(3, 2)",[42.73792208 37.4723095  50.67994306 50.29140434 40.99140163],2,"(3, 1)",[42.76463138 43.03042295 43.61949208 -5.84563746 44.86127025],4,"(3, 3)",[47.93       46.72715    46.57916499 46.72715    50.        ],4,"(2, 2)",[43.99316137 43.02343824 44.86127025 42.97168786 44.86127025],2,"(4, 2)",[42.8949968  44.99163567 43.70125894 43.53920633 45.86426878],4
2,50,0,0,1,"(3, 2)",[44.75456385 43.56720981 44.80315281 44.47731519 46.9348907 ],4,"(3, 1)",[42.76463138 43.03042295 43.61949208 -5.84563746 44.86127025],4,"(3, 3)",[47.93       46.72715    46.57916499 46.72715    50.        ],4,"(2, 2)",[43.99316137 43.02343824 44.86127025 42.97168786 44.86127025],2,"(4, 2)",[42.8949968  44.99163567 43.70125894 43.53920633 45.86426878],4
2,50,0,0,2,"(3, 2)",[45.31178129 43.84986386 44.93346564 44.63886983 47.094323  ],4,"(3, 1)",[43.29144338 43.06455196 43.72584943 -5.64764812 45.2877088 ],4,"(3, 3)",[48.2        46.8635     46.72099999 46.8635     50.        ],4,"(2, 2)",[44.32314337 43.03986194 45.2877088  42.99929075 45.2877088 ],2,"(4, 2)",[43.36884785 45.36511326 43.77801688 43.63664304 45.92667086],4
2,50,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1
2,50,0,1,0,"(2, 3)",[43.50887956 51.00096842 41.47147    38.22647279 50.93426206],1,"(2, 2)",[44.32314317 43.1143703  45.27759775 42.76071908 45.28770879],4,"(2, 4)",[43.37470849 43.76233675 46.1696301  45.33822664 43.71604308],2,"(1, 3)",[44.38619786 -5.30713458 46.14702533 43.68910215 43.89551079],2,"(3, 3)",[47.68699987 46.60443494 50.         46.60114555 46.37626718],2
2,50,0,1,1,"(2, 3)",[45.55487896 45.13000113 47.4683     44.36015607 45.05349688],2,"(2, 2)",[44.32314317 43.1143703  45.27759775 42.76071908 45.28770879],4,"(2, 4)",[43.37470849 43.76233675 46.1696301  45.33822664 43.71604308],2,"(1, 3)",[44.38619786 -5.30713458 46.14702533 43.68910215 43.89551079],2,"(3, 3)",[47.68699987 46.60443494 50.         46.60114555 46.37626718],2
2,50,0,1,2,"(2, 3)",[46.13845996 45.22767584 47.687      44.6856761  45.18275315],2,"(2, 2)",[44.64455066 43.16859906 45.70505576 42.91110365 45.71629024],4,"(2, 4)",[43.87298826 43.85078633 46.20020052 45.72134176 43.81558527],2,"(1, 3)",[44.95678332 -5.09284073 46.57992496 43.80719    43.99875749],2,"(3, 3)",[47.92999985 46.72714994 50.         46.72349506 46.42979727],2
2,50,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2
2,50,1,0,1,"(4, 2)",[40.7532869  44.66748679 42.88286491 42.95121041 45.25820705],4,"(4, 1)",[ 40.39782028  44.07351966  42.06801519 -48.22145778  23.8443328 ],1,"(4, 3)",[42.42647189 46.64143179  1.1444124  29.32049262  6.18270593],1,"(3, 2)",[41.85517238 42.28555953 43.44352163 43.42647744 46.38630377],4,"(5, 2)",[19.48946525 43.16350332 42.13572061 21.67399687  0.4222924 ],1
2,50,1,0,2,"(4, 2)",[41.04753889 44.74727068 43.04736769 43.05193216 45.37370411],4,"(4, 1)",[ 40.77038757  44.25759442  42.14805858 -48.87292365  22.04429037],1,"(4, 3)",[42.78288726 46.54603532  0.80235556 27.88735473  5.43939548],1,"(3, 2)",[42.17803245 42.23511679 43.60953161 43.53865862 46.26255975],4,"(5, 2)",[17.61025696 43.58141037 42.22601063 19.48803823  0.        ],1
