k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,5,0,0,0,"(3, 2)",[44.3579     39.15620387 51.3156179  51.33620387 42.13      ],3,"(3, 1)",[44.95679    44.00722207 44.00722209 -5.09277791 46.579925  ],4,"(3, 3)",[47.687      46.604435   46.34102499 46.604435   50.        ],4,"(2, 2)",[45.25678998 44.00722203 46.579925   44.00722209 46.579925  ],2,"(4, 2)",[44.39960233 46.16042383 43.93326061 43.93326059 46.62786526],4
2,5,0,0,1,"(3, 2)",[46.421      45.25679    45.42885633 45.45679    48.2       ],4,"(3, 1)",[44.95679    44.00722207 44.00722209 -5.09277791 46.579925  ],4,"(3, 3)",[47.687      46.604435   46.34102499 46.604435   50.        ],4,"(2, 2)",[45.25678998 44.00722203 46.579925   44.00722209 46.579925  ],2,"(4, 2)",[44.39960233 46.16042383 43.93326061 43.93326059 46.62786526],4
2,5,0,0,2,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4,"(3, 3)",[47.93       46.72715    46.40224999 46.72715    50.        ],4,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[44.95679    46.579925   44.00722207 44.00722205 46.7209614 ],4
2,5,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1
2,5,0,1,0,"(2, 3)",[44.35789995 51.25787892 42.13       39.15620359 51.31832901],4,"(2, 2)",[45.25678971 44.00721188 46.56605526 44.00715439 46.57992499],4,"(2, 4)",[44.39959025 43.93324524 46.65638986 46.16042631 43.93324152],2,"(1, 3)",[44.38619786 -5.25679705 46.14702533 43.7532317  43.93317148],2,"(3, 3)",[47.92999985 46.72714994 50.         46.72349506 46.65639798],2
2,5,0,1,1,"(2, 3)",[46.42099994 45.41545724 48.2        45.25678968 45.42885775],2,"(2, 2)",[45.25678971 44.00721188 46.56605526 44.00715439 46.57992499],4,"(2, 4)",[44.39959025 43.93324524 46.65638986 46.16042631 43.93324152],2,"(1, 3)",[44.38619786 -5.25679705 46.14702533 43.7532317  43.93317148],2,"(3, 3)",[47.92999985 46.72714994 50.         46.72349506 46.65639798],2
2,5,0,1,2,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4,"(2, 4)",[44.95677369 44.00720521 46.72098874 46.57992486 44.00720123],2,"(1, 3)",[44.95678332 -5.09284073 46.57992496 43.80719    44.00712325],2,"(3, 3)",[48.19999983 46.86349993 50.         46.85943895 46.72099776],2
2,5,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2
2,5,1,0,1,"(3, 1)",[44.38620387 43.93326062 43.89262682 -5.25673937 46.4752825 ],4,"(3, 0)",[ -5.09277791 -49.58895773 -49.58895773  -5.09277791  40.31712575],4,"(3, 2)",[45.32546    44.88567636 45.21370331 45.1144499  47.887     ],4,"(2, 1)",[ 43.50722207  42.57214899  45.11712575 -49.58895773   4.42509287],2,"(4, 1)",[ 42.94262683  44.69154012  42.49175975 -49.21901968   8.41632968],1
2,5,1,0,2,"(3, 1)",[44.95679    44.00722207 44.00722209 -5.09277791 46.579925  ],4,"(3, 0)",[ -4.91059851 -50.         -50.          -4.91059851  45.54485   ],4,"(3, 2)",[45.8579     44.95620387 45.3156179  45.290111   47.93      ],4,"(2, 1)",[ 44.08940146  42.6485065   45.54485    -50.           0.        ],2,"(4, 1)",[ 43.50722209  45.11712575  42.57214873 -49.58895773   4.4296472 ],1
