k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,200,0,0,0,"(3, 2)",[40.31368144 34.1933017  48.17646056 47.28830141 39.96588814],2,"(3, 1)",[38.19892703 40.55735221 41.77321517 -7.55914136 40.84878824],2,"(3, 3)",[46.00031545 45.7526593  43.30008074 45.7526593  50.        ],4,"(2, 2)",[40.16644363 41.62001613 40.4231495  39.86714466 40.4231495 ],1,"(4, 2)",[38.63410491 41.37896905 42.05521388 41.74481164 43.37960315],4
2,200,0,0,1,"(3, 2)",[42.18123941 40.26600018 42.28377585 41.46649553 45.79543127],4,"(3, 1)",[38.19892703 40.55735221 41.77321517 -7.55914136 40.84878824],2,"(3, 3)",[46.00031545 45.7526593  43.30008074 45.7526593  50.        ],4,"(2, 2)",[40.16644363 41.62001613 40.4231495  39.86714466 40.4231495 ],1,"(4, 2)",[38.63410491 41.37896905 42.05521388 41.74481164 43.37960315],4
2,200,0,0,2,"(3, 2)",[42.58617222 40.58100446 42.4073957  41.64239272 45.82825697],4,"(3, 1)",[38.56731662 40.62909573 41.98254819 -7.28316768 41.17827352],2,"(3, 3)",[46.05590606 45.78073256 43.24974407 45.78073256 50.        ],4,"(2, 2)",[40.47038607 41.50627545 40.75561482 39.86219846 40.75561482],1,"(4, 2)",[38.90776133 41.62427703 42.17513528 41.95098871 43.33810231],4
2,200,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1
2,200,0,1,0,"(2, 3)",[41.86349924 48.67724753 40.54728861 34.49076453 49.23120752],4,"(2, 2)",[40.0382062  40.73359469 40.30777237 39.96558518 40.31062802],1,"(2, 4)",[38.39762559 41.84694616 44.04454662 41.12037243 41.75716936],2,"(1, 3)",[39.40120564 -7.4026496  41.9691329  41.21843678 42.46292335],4,"(3, 3)",[46.2625597  45.88509265 50.         45.88394571 44.53025311],2
2,200,0,1,1,"(2, 3)",[43.83507024 42.93696646 46.44143179 40.69008115 43.38552843],2,"(2, 2)",[40.0382062  40.73359469 40.30777237 39.96558518 40.31062802],1,"(2, 4)",[38.39762559 41.84694616 44.04454662 41.12037243 41.75716936],2,"(1, 3)",[39.40120564 -7.4026496  41.9691329  41.21843678 42.46292335],4,"(3, 3)",[46.2625597  45.88509265 50.         45.88394571 44.53025311],2
2,200,0,1,2,"(2, 3)",[44.34799654 43.20533813 46.54603532 41.1340284  43.5711732 ],2,"(2, 2)",[40.4097229  40.73111146 40.70924087 39.96842998 40.71241382],1,"(2, 4)",[38.58461449 41.96991922 43.91023736 41.27655542 41.86727115],2,"(1, 3)",[39.83227056 -7.11038161 42.35218973 41.2698249  42.65433832],4,"(3, 3)",[46.34728856 45.92788073 50.         45.92660635 44.44991124],2
2,200,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2
2,200,1,0,1,"(4, 2)",[36.56610212 43.06813648 39.11929134 39.00777791 43.38474612],4,"(4, 1)",[ 34.78852075  40.22806934  40.07393703 -31.87924474  36.93690014],1,"(4, 3)",[39.32766298 45.80301051 21.68235317 40.09022736 24.63195668],1,"(3, 2)",[39.33366955 39.24502917 41.59717318 40.25138282 45.77509467],4,"(5, 2)",[33.09828037 38.10161921 39.92854676 38.00802709 22.40321017],2
2,200,1,0,2,"(4, 2)",[36.60445863 43.0418998  39.23595017 39.08606521 43.3904142 ],4,"(4, 1)",[ 34.95355724  40.19769314  40.31914978 -33.34975583  37.00731212],2,"(4, 3)",[39.43809961 45.61445613 20.27125793 39.95206003 22.73271754],1,"(3, 2)",[39.44804765 39.01512815 41.62971836 40.22359701 45.58343852],4,"(5, 2)",[33.10149354 38.32742559 40.07301244 38.02369429 21.07221015],2
2,200,1,0,original qtable,"(4, 2)",[38.63410491 41.37896905 42.05521388 41.74481164 43.37960315],4,"(4, 1)",[ 37.34697273  41.98865055  41.97776426 -50.          37.02783038],1,"(4, 3)",[43.23676225 46.05590606  0.         34.25024622  0.        ],1,"(3, 2)",[42.18123941 40.26600018 42.28377585 41.46649553 45.79543127],4,"(5, 2)",[29.32133981 43.13254877 42.04214484 33.26119545  0.        ],1
2,200,1,1,1,"(2, 4)",[37.1225907  39.74239953 43.88368152 43.25502516 39.62910201],2,"(2, 3)",[40.14624119 41.57406172 45.96588814 39.3564675  42.14111612],2,"(2, 5)",[34.89539062 40.05097686 40.45449186 38.19610504 38.89991108],2,"(1, 4)",[ 34.56202123 -10.62868596  37.76950475  41.19087789  39.43022247],3,"(3, 4)",[39.94873849 42.20579584 46.09563523 45.77509466 39.82701972],2
2,200,1,1,2,"(2, 4)",[37.16788485 39.81100803 43.91046669 43.22717688 39.74113129],2,"(2, 3)",[40.32852802 41.60988933 45.79543127 39.14800068 42.21172239],2,"(2, 5)",[35.03700753 40.21073293 40.65351418 38.37113466 38.91965253],2,"(1, 4)",[ 34.61058769 -10.55672053  37.84112494  41.18412952  39.52100584],3,"(3, 4)",[40.09386333 42.2683715  45.9395947  45.58343851 39.95632291],2
2,200,1,1,original qtable,"(2, 4)",[38.39762559 41.84694616 44.04454662 41.12037243 41.75716936],2,"(2, 3)",[43.83507024 42.93696646 46.44143179 40.69008115 43.38552843],2,"(2, 5)",[37.64024065 41.98803236 41.98798001 42.91184552 39.2436842 ],3,"(1, 4)",[37.77748737 -7.85040663 42.88440905 42.11615404 41.99950023],2,"(3, 4)",[43.92139995 42.91203916 47.63508415 45.90525551 36.22687437],2
