k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,20,0,0,0,"(3, 2)",[43.82546    38.8445509  51.24185338 51.22767636 41.887     ],2,"(3, 1)",[44.95679    44.00722207 44.00722209 -5.09277791 46.579925  ],4.0,"(3, 3)",[46.66226147 46.08694204 46.43917525 46.08694204 50.        ],4.0,"(2, 2)",[44.95620386 43.93326057 46.14702537 43.93326063 46.14702537],2.0,"(4, 2)",[42.68739127 44.87436626 43.7043425  43.70434249 46.57453175],4.0
1,20,0,0,1,"(3, 2)",[45.8579     44.95620387 45.3525254  45.33620387 47.93      ],4,"(3, 1)",[44.95679    44.00722207 44.00722209 -5.09277791 46.579925  ],4.0,"(3, 3)",[46.66226147 46.08694204 46.43917525 46.08694204 50.        ],4.0,"(2, 2)",[44.95620386 43.93326057 46.14702537 43.93326063 46.14702537],2.0,"(4, 2)",[42.68739127 44.87436626 43.7043425  43.70434249 46.57453175],4.0
1,20,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4.0,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2.0,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1.0
1,20,0,1,0,"(2, 3)",[42.40610426 50.88483899 41.294323   37.99212064 51.02785634],4,"(2, 2)",[44.64455066 43.86668695 45.70505576 43.86664011 45.71629024],4.0,"(2, 4)",[43.92618826 43.86668127 46.76025087 45.7964743  43.86667777],2.0,"(1, 3)",[44.38619786 -5.25679705 46.14702533 43.9332317  43.93317148],2.0,"(3, 3)",[46.93489061 46.22461977 50.         46.2224616  46.52459786],2.0
1,20,0,1,1,"(2, 3)",[44.35034956 45.00096842 47.27147    44.05452563 45.09514723],2,"(2, 2)",[44.64455066 43.86668695 45.70505576 43.86664011 45.71629024],4.0,"(2, 4)",[43.92618826 43.86668127 46.76025087 45.7964743  43.86667777],2.0,"(1, 3)",[44.38619786 -5.25679705 46.14702533 43.9332317  43.93317148],2.0,"(3, 3)",[46.93489061 46.22461977 50.         46.2224616  46.52459786],2.0
1,20,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4.0,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3.0,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2.0,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2.0
1,20,1,0,1,"(4, 2)",[41.46437699 45.08699404 43.55414934 43.47383053 46.29543762],4,"(4, 1)",[ 42.97096838  45.29900496  42.503427   -50.           7.80642712],1.0,"(4, 3)",[43.45442472 47.93046721  0.         24.88825665  0.        ],1.0,"(3, 2)",[44.842179   44.74406322 45.00282557 45.1300016  47.8483    ],4.0,"(5, 2)",[12.93306592 43.84674201 42.38591335 14.4042279   0.        ],1.0
1,20,1,0,original qtable,"(4, 2)",[42.68739127 44.87436626 43.7043425  43.70434249 46.57453175],4,"(4, 1)",[ 44.08940149  45.54485     42.64850622 -50.           0.        ],1.0,"(4, 3)",[47.01499999 48.5         0.          0.          0.        ],1.0,"(3, 2)",[45.8579     44.95620387 45.3525254  45.33620387 47.93      ],4.0,"(5, 2)",[ 0.         45.54485    42.64850699  0.          0.        ],1.0
1,20,1,1,1,"(2, 4)",[42.34151844 43.51807235 46.49029807 45.50507816 43.43019978],2,"(2, 3)",[42.54880586 44.52540677 47.36505532 43.79897095 44.22425352],2.0,"(2, 5)",[42.39403346 42.44141458 42.44116442 44.26807884 39.62348934],3.0,"(1, 4)",[41.57334932 -7.07378098 43.66131587 44.84656164 42.33571812],3.0,"(3, 4)",[45.37865592 45.11991657 48.22899654 48.22899995 11.35080893],3.0
1,20,1,1,original qtable,"(2, 4)",[43.92618826 43.86668127 46.76025087 45.7964743  43.86667777],2,"(2, 3)",[44.35034956 45.00096842 47.27147    44.05452563 45.09514723],2.0,"(2, 5)",[44.08936574 42.64829034 42.64794992 45.54484637 39.79679229],3.0,"(1, 4)",[44.08938457 -6.35162086 45.54484791 45.54484702 42.64835671],2.0,"(3, 4)",[47.01499443 45.54484443 48.49999542 48.49999993  0.        ],3.0
1,20,2,0,0,"(4, 3)",[40.45643621 40.41885558  7.87800718 38.60448875 -0.45858822],0,"(4, 2)",[40.56294838 45.21385564 42.90082723 43.32259162 45.81139918],4.0,"(4, 4)",[ 2.69835948  2.69835948  0.         18.48696603  0.        ],3.0,"(3, 3)",[45.80148655 46.08205166 45.90883463 45.82851787 47.77238778],4.0,"(5, 3)",[-0.52378337  8.49181002  0.          7.91433693  0.        ],1.0
1,20,2,0,1,"(4, 3)",[42.26191001 46.53386527  1.19031692 31.39156203  4.20572222],1,"(4, 2)",[40.56294838 45.21385564 42.90082723 43.32259162 45.81139918],4.0,"(4, 4)",[ 2.69835948  2.69835948  0.         18.48696603  0.        ],3.0,"(3, 3)",[45.80148655 46.08205166 45.90883463 45.82851787 47.77238778],4.0,"(5, 3)",[-0.52378337  8.49181002  0.          7.91433693  0.        ],1.0
1,20,2,0,original qtable,"(4, 3)",[43.45442472 47.93046721  0.         24.88825665  0.        ],1,"(4, 2)",[41.46437699 45.08699404 43.55414934 43.47383053 46.29543762],4.0,,,,"(3, 3)",[46.66226147 46.08694204 46.43917525 46.08694204 50.        ],4.0,,,
1,20,2,1,0,"(3, 4)",[42.17450122 50.48923795 41.49049448 41.49049687 27.73786461],1,"(3, 3)",[46.18630373 45.58406372 50.         46.14546056 45.99006198],2.0,"(3, 5)",[40.56511291 43.38963994  0.         13.55895928  0.        ],1.0,"(2, 4)",[41.03566016 43.20380319 44.78937448 45.33028218 42.95715677],3.0,"(4, 4)",[47.92999405  8.64499992  0.         49.9999996   0.        ],3.0
1,20,2,1,1,"(3, 4)",[44.07000481 44.6476235  47.48943835 47.48944096 19.57316535],3,"(3, 3)",[46.18630373 45.58406372 50.         46.14546056 45.99006198],2.0,"(3, 5)",[40.56511291 43.38963994  0.         13.55895928  0.        ],1.0,"(2, 4)",[41.03566016 43.20380319 44.78937448 45.33028218 42.95715677],3.0,"(4, 4)",[47.92999405  8.64499992  0.         49.9999996   0.        ],3.0
