k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,200,0,0,0,"(3, 2)",[37.01464618 33.45041748 49.8327596  47.25828567 39.73990838],2,"(3, 1)",[36.32205781 43.27975434 43.27975434 -6.70546478 39.29537394],2.0,"(3, 3)",[45.57509467 45.53792281 46.09852966 45.53792281 50.        ],4.0,"(2, 2)",[39.24682954 43.27744643 39.26443093 43.27744644 39.26092544],3.0,"(4, 2)",[38.89020854 41.873724   43.27646254 43.27646255 46.08512829],4.0
1,200,0,0,1,"(3, 2)",[38.54214848 39.26562229 43.8385249  41.27412112 45.54434265],4,"(3, 1)",[36.32205781 43.27975434 43.27975434 -6.70546478 39.29537394],2.0,"(3, 3)",[45.57509467 45.53792281 46.09852966 45.53792281 50.        ],4.0,"(2, 2)",[39.24682954 43.27744643 39.26443093 43.27744644 39.26092544],3.0,"(4, 2)",[38.89020854 41.873724   43.27646254 43.27646255 46.08512829],4.0
1,200,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4.0,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2.0,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1.0
1,200,0,1,0,"(2, 3)",[36.98947286 47.20663339 39.73591755 33.41765032 49.82512241],4,"(2, 2)",[39.23350312 43.27646195 39.24917446 43.27645979 39.24609602],1.0,"(2, 4)",[38.93003238 43.27975211 46.08889378 41.90170048 43.2797506 ],2.0,"(1, 3)",[36.39775548 -6.69546723 39.36673706 43.28426864 43.28426567],3.0,"(3, 3)",[45.54926961 45.52488115 50.         45.52480705 46.0904377 ],2.0
1,200,0,1,1,"(2, 3)",[38.51464618 41.21625319 45.53990838 39.22931826 43.82964167],2,"(2, 2)",[39.23350312 43.27646195 39.24917446 43.27645979 39.24609602],1.0,"(2, 4)",[38.93003238 43.27975211 46.08889378 41.90170048 43.2797506 ],2.0,"(1, 3)",[36.39775548 -6.69546723 39.36673706 43.28426864 43.28426567],3.0,"(3, 3)",[45.54926961 45.52488115 50.         45.52480705 46.0904377 ],2.0
1,200,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4.0,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3.0,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2.0,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2.0
1,200,1,0,1,"(4, 2)",[38.12477614 44.9070989  39.8899882  39.93049173 45.22004606],4,"(4, 1)",[ 34.94420515  41.15871871  41.89233634 -50.          37.47854177],2.0,"(4, 3)",[40.30576472 47.5164232   0.         42.47759733  0.        ],1.0,"(3, 2)",[39.92192113 41.07194272 42.97365482 41.1193341  47.45594217],4.0,"(5, 2)",[34.24461718 38.02097576 41.89886513 41.12061501  0.        ],2.0
1,200,1,0,original qtable,"(4, 2)",[38.89020854 41.873724   43.27646254 43.27646255 46.08512829],4,"(4, 1)",[ 44.08940149  45.54485     42.64850622 -50.           0.        ],1.0,"(4, 3)",[47.01499999 48.5         0.          0.          0.        ],1.0,"(3, 2)",[38.54214848 39.26562229 43.8385249  41.27412112 45.54434265],4.0,"(5, 2)",[ 0.         45.54485    42.64850699  0.          0.        ],1.0
1,200,1,1,1,"(2, 4)",[38.14029674 40.0886385  45.24893539 44.97495202 39.95610202],2,"(2, 3)",[40.07775077 41.12041664 47.49263574 41.10556303 43.09056834],2.0,"(2, 5)",[35.02460713 41.89744828 41.89743546 37.99514551 39.16780055],1.0,"(1, 4)",[35.0709065  -8.0829147  38.04272179 41.20079883 41.8988425 ],4.0,"(3, 4)",[40.41644749 43.29211992 47.52781226 47.52781284 40.71996571],3.0
1,200,1,1,original qtable,"(2, 4)",[38.93003238 43.27975211 46.08889378 41.90170048 43.2797506 ],2,"(2, 3)",[38.51464618 41.21625319 45.53990838 39.22931826 43.82964167],2.0,"(2, 5)",[44.08936574 42.64829034 42.64794992 45.54484637 39.79679229],3.0,"(1, 4)",[44.08938457 -6.35162086 45.54484791 45.54484702 42.64835671],2.0,"(3, 4)",[47.01499443 45.54484443 48.49999542 48.49999993  0.        ],3.0
