k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,50,0,0,0,"(3, 2)",[40.28078786 35.92277963 50.61407357 49.41518579 40.54728861],2,"(3, 1)",[41.25325545 43.62136286 43.62136286 -5.94816992 43.59470519],2.0,"(3, 3)",[46.79140163 46.15215782 46.47963917 46.15215782 50.        ],4.0,"(2, 2)",[41.9981014  43.52549513 42.45945006 43.52549516 42.45195445],3,"(4, 2)",[41.02058008 43.58850525 43.49970639 43.49970638 46.34047165],4.0
1,50,0,0,1,"(3, 2)",[42.07650205 41.98650843 44.67969863 43.63461813 46.44143179],4,"(3, 1)",[41.25325545 43.62136286 43.62136286 -5.94816992 43.59470519],2.0,"(3, 3)",[46.79140163 46.15215782 46.47963917 46.15215782 50.        ],4.0,"(2, 2)",[41.9981014  43.52549513 42.45945006 43.52549516 42.45195445],3,"(4, 2)",[41.02058008 43.58850525 43.49970639 43.49970638 46.34047165],4.0
1,50,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4.0,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1.0
1,50,0,1,0,"(2, 3)",[41.59932368 50.28161817 40.99140163 36.88634639 50.91280699],4,"(2, 2)",[41.07433613 43.43680489 41.37384389 43.43679059 41.36496558],1.0,"(2, 4)",[42.34323319 43.66065912 46.52459307 44.58304504 43.66065632],2.0,"(1, 3)",[41.74649803 -5.86107284 44.01477904 43.66065174 43.66061556],2,"(3, 3)",[46.18630373 45.84658339 50.         45.84555114 46.29004123],2.0
1,50,0,1,1,"(2, 3)",[43.48945452 44.55579351 46.9348907  43.06649992 44.99218961],2,"(2, 2)",[41.07433613 43.43680489 41.37384389 43.43679059 41.36496558],1.0,"(2, 4)",[42.34323319 43.66065912 46.52459307 44.58304504 43.66065632],2.0,"(1, 3)",[41.74649803 -5.86107284 44.01477904 43.66065174 43.66061556],2,"(3, 3)",[46.18630373 45.84658339 50.         45.84555114 46.29004123],2.0
1,50,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4.0,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3.0,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2.0
1,50,1,0,1,"(4, 2)",[39.63973968 44.30176364 41.63786822 42.86872243 46.07339683],4,"(4, 1)",[ 39.64512101  43.03048353  42.18075592 -50.          24.25065412],1.0,"(4, 3)",[43.45442472 47.93046721  0.         24.88825665  0.        ],1.0,"(3, 2)",[40.25181654 41.51121047 43.15095443 41.99806229 47.23092616],4,"(5, 2)",[23.56966217 41.4041341  42.15117375 27.28055885  0.        ],2.0
1,50,1,0,original qtable,"(4, 2)",[41.02058008 43.58850525 43.49970639 43.49970638 46.34047165],4,"(4, 1)",[ 44.08940149  45.54485     42.64850622 -50.           0.        ],1.0,"(4, 3)",[47.01499999 48.5         0.          0.          0.        ],1.0,"(3, 2)",[42.07650205 41.98650843 44.67969863 43.63461813 46.44143179],4,"(5, 2)",[ 0.         45.54485    42.64850699  0.          0.        ],1.0
1,50,1,1,1,"(2, 4)",[40.4108874  42.50241364 46.03929    44.78815121 41.99387732],2,"(2, 3)",[40.7830888  42.51095702 47.3563568  41.72289074 43.42221519],2.0,"(2, 5)",[38.19929175 42.10051198 42.10041056 40.75408699 39.33791008],1.0,"(1, 4)",[39.36219809 -7.50020931 41.82365146 43.11489203 42.15110816],3,"(3, 4)",[43.77387122 44.63581233 47.97829447 47.97829687 21.85148415],3.0
1,50,1,1,original qtable,"(2, 4)",[42.34323319 43.66065912 46.52459307 44.58304504 43.66065632],2,"(2, 3)",[43.48945452 44.55579351 46.9348907  43.06649992 44.99218961],2.0,"(2, 5)",[44.08936574 42.64829034 42.64794992 45.54484637 39.79679229],3.0,"(1, 4)",[44.08938457 -6.35162086 45.54484791 45.54484702 42.64835671],2,"(3, 4)",[47.01499443 45.54484443 48.49999542 48.49999993  0.        ],3.0
1,50,2,0,0,"(4, 3)",[39.20020942 39.03220072 18.98693829 42.10579536  1.95500012],3,"(4, 2)",[38.69767541 44.67146432 40.59949677 41.57274684 44.64042703],1.0,"(4, 4)",[ 8.21198316  8.21198316  0.         26.70567747  0.        ],3.0,"(3, 3)",[43.97662172 46.09679165 44.49364982 45.23167424 44.88213461],1,"(5, 3)",[ 9.39467215 30.18452985  0.         27.47750435  0.        ],1.0
1,50,2,0,1,"(4, 3)",[41.01006538 45.17000613 11.24378661 35.40222916  6.0199564 ],1,"(4, 2)",[38.69767541 44.67146432 40.59949677 41.57274684 44.64042703],1.0,"(4, 4)",[ 8.21198316  8.21198316  0.         26.70567747  0.        ],3.0,"(3, 3)",[43.97662172 46.09679165 44.49364982 45.23167424 44.88213461],1,"(5, 3)",[ 9.39467215 30.18452985  0.         27.47750435  0.        ],1.0
1,50,2,0,original qtable,"(4, 3)",[43.45442472 47.93046721  0.         24.88825665  0.        ],1,"(4, 2)",[39.63973968 44.30176364 41.63786822 42.86872243 46.07339683],4.0,,,,"(3, 3)",[46.79140163 46.15215782 46.47963917 46.15215782 50.        ],4,,,
1,50,2,1,0,"(3, 4)",[39.17876116 49.32104002 40.39994335 40.39994424 41.23336157],1,"(3, 3)",[45.73929931 45.28772055 50.         45.99490891 45.77547034],2.0,"(3, 5)",[38.24203884 41.58154171  0.         23.406313    0.        ],1.0,"(2, 4)",[38.58995914 41.44344072 42.41477973 44.92565516 40.62260263],3,"(4, 4)",[46.66225848 27.87236757  0.         49.99999981  0.        ],3.0
