k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,10,0,0,0,"(3, 2)",[42.8503496  38.39595631 51.18423549 51.04209432 41.47147   ],2,"(3, 1)",[44.95679    44.00722207 44.00722209 -5.09277791 46.579925  ],4.0,"(3, 3)",[47.4683     46.4939915  46.69173399 46.4939915  50.        ],4.0,"(2, 2)",[45.25678998 44.00722203 46.579925   44.00722209 46.579925  ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1.0
1,10,0,0,1,"(3, 2)",[44.823179   44.41207048 45.24201166 45.1300016  47.4683    ],4,"(3, 1)",[44.95679    44.00722207 44.00722209 -5.09277791 46.579925  ],4.0,"(3, 3)",[47.4683     46.4939915  46.69173399 46.4939915  50.        ],4.0,"(2, 2)",[45.25678998 44.00722203 46.579925   44.00722209 46.579925  ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1.0
1,10,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485    44.08940147 44.08940149 -4.91059851 47.015     ],4.0,"(3, 3)",[48.5        47.015      47.01499999 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940142 47.015      44.08940149 47.015     ],2,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1.0
1,10,0,1,0,"(2, 3)",[44.35789995 51.3362033  42.13       39.15620359 51.34096498],4,"(2, 2)",[45.25678971 44.00721188 46.56605526 44.00715439 46.57992499],4.0,"(2, 4)",[43.06392789 43.75285688 46.63005319 45.13714179 43.75285376],2.0,"(1, 3)",[44.95678332 -5.09284073 46.57992496 44.00719    44.00712325],2,"(3, 3)",[47.92999985 46.72714994 50.         46.72349506 46.83639798],2.0
1,10,0,1,1,"(2, 3)",[46.42099994 45.45678937 48.2        45.25678968 45.45678881],2,"(2, 2)",[45.25678971 44.00721188 46.56605526 44.00715439 46.57992499],4.0,"(2, 4)",[43.06392789 43.75285688 46.63005319 45.13714179 43.75285376],2.0,"(1, 3)",[44.95678332 -5.09284073 46.57992496 44.00719    44.00712325],2,"(3, 3)",[47.92999985 46.72714994 50.         46.72349506 46.83639798],2.0
1,10,0,1,original qtable,"(2, 3)",[47.01499994 45.5448493  48.5        45.54484965 45.54484869],2,"(2, 2)",[45.54484968 44.08939019 46.99958918 44.08932649 47.01499999],4.0,"(2, 4)",[45.54483189 44.08938296 47.0149875  47.01499986 44.0893787 ],3.0,"(1, 3)",[45.54484258 -4.91066703 47.01499996 44.08936588 44.08929189],2,"(3, 3)",[48.49999982 47.01499992 50.         47.01048772 47.01499752],2.0
1,10,1,0,1,"(4, 2)",[44.41860233 46.65017815 43.85605638 43.92096834 46.82686526],4,"(4, 1)",[ 43.50722209  45.41545787  42.57214873 -50.           4.1144685 ],1.0,"(4, 3)",[45.87689999 48.31        0.          8.34765     0.        ],1.0,"(3, 2)",[43.54265455 44.36840107 44.66098356 44.89177286 47.4768907 ],4,"(5, 2)",[ 7.23021162 44.69154012 42.50342763  7.95813696  0.        ],1.0
1,10,1,0,original qtable,"(4, 2)",[45.54485    47.015      44.08940146 44.08940144 47.01495711],1,"(4, 1)",[ 44.08940149  45.54485     42.64850622 -50.           0.        ],1.0,"(4, 3)",[47.01499999 48.5         0.          0.          0.        ],1.0,"(3, 2)",[44.823179   44.41207048 45.24201166 45.1300016  47.4683    ],4,"(5, 2)",[ 0.         45.54485    42.64850699  0.          0.        ],1.0
1,10,1,1,1,"(2, 4)",[42.34233069 43.66065912 46.49799307 45.2383155  43.57959188],2,"(2, 3)",[44.44971956 45.04209389 47.95927    44.9108741  44.82940924],2.0,"(2, 5)",[42.94259722 42.5032483  42.50297116 44.69153653 39.67528838],3.0,"(1, 4)",[44.08938457 -6.35162086 45.54484791 45.54484702 42.64835671],2,"(3, 4)",[45.87689548 45.25607397 48.3099962  48.30999994  7.95813172],3.0
1,10,1,1,original qtable,"(2, 4)",[43.06392789 43.75285688 46.63005319 45.13714179 43.75285376],2,"(2, 3)",[46.42099994 45.45678937 48.2        45.25678968 45.45678881],2.0,"(2, 5)",[44.08936574 42.64829034 42.64794992 45.54484637 39.79679229],3.0,"(1, 4)",[44.08938457 -6.35162086 45.54484791 45.54484702 42.64835671],2,"(3, 4)",[47.01499443 45.54484443 48.49999542 48.49999993  0.        ],3.0
1,10,2,0,0,"(4, 3)",[43.87865999 42.14371375  7.49939626 17.95257973 -4.8184461 ],0,"(4, 2)",[43.9252943  46.49546495 43.71614706 43.84334    46.73362874],4.0,"(4, 4)",[ 0.6787937  0.6787937  0.        12.4374095  0.       ],3.0,"(3, 3)",[47.051573   46.41438311 46.54025953 46.22971189 49.10225   ],4,"(5, 3)",[ 0.56076823 15.78311855  0.         14.60094961  0.        ],1.0
1,10,2,0,1,"(4, 3)",[45.87689999 48.31        0.          8.34765     0.        ],1,"(4, 2)",[43.9252943  46.49546495 43.71614706 43.84334    46.73362874],4.0,"(4, 4)",[ 0.6787937  0.6787937  0.        12.4374095  0.       ],3.0,"(3, 3)",[47.051573   46.41438311 46.54025953 46.22971189 49.10225   ],4,"(5, 3)",[ 0.56076823 15.78311855  0.         14.60094961  0.        ],1.0
1,10,2,0,original qtable,"(4, 3)",[45.87689999 48.31        0.          8.34765     0.        ],1,"(4, 2)",[44.41860233 46.65017815 43.85605638 43.92096834 46.82686526],4.0,,,,"(3, 3)",[47.4683     46.4939915  46.69173399 46.4939915  50.        ],4,,,
1,10,2,1,0,"(3, 4)",[43.40354533 50.97224323 41.97609686 41.97609995 20.33567341],1,"(3, 3)",[47.46829988 46.50563968 50.         46.60025555 46.58248236],2.0,"(3, 5)",[41.04292947 43.64698857  0.         10.7277025   0.        ],1.0,"(2, 4)",[42.02540696 43.62135376 46.06550311 45.2706146  43.46732866],2,"(4, 4)",[47.68699461 12.33049989  0.         49.99999964  0.        ],3.0
1,10,2,1,1,"(3, 4)",[45.37865592 45.10668937 48.02899655 48.02899995 11.32134388],3,"(3, 3)",[47.46829988 46.50563968 50.         46.60025555 46.58248236],2.0,"(3, 5)",[41.04292947 43.64698857  0.         10.7277025   0.        ],1.0,"(2, 4)",[42.02540696 43.62135376 46.06550311 45.2706146  43.46732866],2,"(4, 4)",[47.68699461 12.33049989  0.         49.99999964  0.        ],3.0
1,10,2,1,original qtable,"(3, 4)",[45.87689548 45.25607397 48.3099962  48.30999994  7.95813172],3,"(3, 3)",[47.92999985 46.72714994 50.         46.72349506 46.83639798],2.0,"(3, 5)",[42.64820674 44.08937242  0.          0.          0.        ],1.0,"(2, 4)",[42.34233069 43.66065912 46.49799307 45.2383155  43.57959188],2,"(4, 4)",[48.49999276  0.          0.         49.99999951  0.        ],3.0
1,10,3,0,1,"(4, 3)",[44.91598622 48.02484446  3.13355653 15.16823857  2.8488529 ],1,"(4, 2)",[43.05693665 46.23090538 43.47690211 43.71059555 46.57419428],4.0,"(4, 4)",[ 2.16261767 10.0498229   0.         18.76716692  0.        ],3.0,"(3, 3)",[46.03325888 46.34990032 46.41756522 46.0156454  49.2728225 ],4,"(5, 3)",[ 2.6377788  21.46435925  0.         19.89359218  0.        ],1.0
1,10,3,0,original qtable,"(4, 3)",[45.87689999 48.31        0.          8.34765     0.        ],1,"(4, 2)",[43.9252943  46.49546495 43.71614706 43.84334    46.73362874],4.0,"(4, 4)",[ 0.6787937  0.6787937  0.        12.4374095  0.       ],3.0,"(3, 3)",[47.051573   46.41438311 46.54025953 46.22971189 49.10225   ],4,"(5, 3)",[ 0.56076823 15.78311855  0.         14.60094961  0.        ],1.0
1,10,3,1,1,"(2, 4)",[41.1294359  43.51319568 45.9417923  45.34502904 43.11326286],2,"(2, 3)",[44.06087826 44.96297737 47.913343   44.84487957 44.6982359 ],2.0,"(2, 5)",[41.339528   42.33567893 42.22158318 43.42750476 39.53491299],3.0,"(1, 4)",[42.97095424 -6.68668086 44.71987955 45.29900254 42.50330205],3,"(3, 4)",[44.90354533 44.95877543 47.97609686 47.97609995 14.33567341],3.0
1,10,3,1,original qtable,"(2, 4)",[42.02540696 43.62135376 46.06550311 45.2706146  43.46732866],2,"(2, 3)",[44.44971956 45.04209389 47.95927    44.9108741  44.82940924],2.0,"(2, 5)",[42.94259722 42.5032483  42.50297116 44.69153653 39.67528838],3.0,"(1, 4)",[44.08938457 -6.35162086 45.54484791 45.54484702 42.64835671],2,"(3, 4)",[45.37865592 45.10668937 48.02899655 48.02899995 11.32134388],3.0
