k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,50,0,0,1,"(3, 2)",[42.56667219 41.70227755 44.74829149 44.14849993 45.08280326],4,"(3, 1)",[38.95969861 43.45560757 43.4556076  -6.31562451 41.59830038],2.0,"(3, 3)",[44.82452293 44.2492035  46.43917525 44.24920351 50.        ],4.0,"(2, 2)",[41.9138004  43.70434237 42.69048842 20.2734269  42.69048805],1,"(4, 2)",[40.72835024 42.09492379 43.12423002 43.4764965  46.29246006],4.0
1,50,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4.0,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940121 47.015       0.         47.01499958],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4.0
1,50,0,1,1,"(2, 3)",[44.11818725 44.21531529 46.04294    41.94695949 45.05752864],2,"(2, 2)",[39.33855832 43.49942814 38.92748658 43.49956524 39.73664724],3.0,"(2, 4)",[41.7414218  43.58576748 46.43916368 44.11798949 43.58568713],2.0,"(1, 3)",[38.69195822 -6.35753466 41.37697849 43.4367081  43.43673518],4,"(3, 3)",[44.82452287 44.24920335 50.         43.11573667 46.43917427],2.0
1,50,0,1,original qtable,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4.0,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3.0,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2.0
1,50,1,0,1,"(3, 2)",[40.13242232 39.19257244 44.32974334 42.7643993  43.87260755],2,"(3, 1)",[37.1690618  43.33315907 43.33315908 -6.58707449 40.0361307 ],2.0,"(3, 3)",[43.22945993 43.04891859 46.18928205 43.0489186  50.        ],4.0,"(2, 2)",[38.76381351 43.45560753 39.08227668 33.36936673 39.08227652],1,"(4, 2)",[39.24509032 41.9087823  43.02861865 43.31061589 46.1197731 ],4.0
1,50,1,0,original qtable,"(3, 2)",[42.56667219 41.70227755 44.74829149 44.14849993 45.08280326],4,"(3, 1)",[38.95969861 43.45560757 43.4556076  -6.31562451 41.59830038],2.0,"(3, 3)",[44.82452293 44.2492035  46.43917525 44.24920351 50.        ],4.0,"(2, 2)",[41.9138004  43.70434237 42.69048842 20.2734269  42.69048805],1,"(4, 2)",[40.72835024 42.09492379 43.12423002 43.4764965  46.29246006],4.0
1,50,1,1,1,"(2, 3)",[40.82900842 42.6416826  44.19457722 38.95770103 44.49204624],4,"(2, 2)",[36.92253649 43.32059797 36.82849646 43.32063408 37.00576305],3.0,"(2, 4)",[39.83601129 43.36744077 46.18927834 42.62710263 43.36735066],2.0,"(1, 3)",[36.97790579 -6.61479742 39.87906182 43.32063511 43.32067286],4,"(3, 3)",[43.61181208 43.33663854 50.         42.79450494 46.24918336],2.0
1,50,1,1,original qtable,"(2, 3)",[44.11818725 44.21531529 46.04294    41.94695949 45.05752864],2,"(2, 2)",[39.33855832 43.49942814 38.92748658 43.49956524 39.73664724],3.0,"(2, 4)",[41.7414218  43.58576748 46.43916368 44.11798949 43.58568713],2.0,"(1, 3)",[38.69195822 -6.35753466 41.37697849 43.4367081  43.43673518],4,"(3, 3)",[44.82452287 44.24920335 50.         43.11573667 46.43917427],2.0
1,50,3,0,1,"(4, 3)",[42.13570824 42.85803707  9.25289955 44.14943198  8.90971257],3,"(4, 2)",[38.75560685 42.00459038 43.01700333 43.29046392 44.54870377],4.0,"(4, 4)",[14.70223397 14.70223397  0.         33.91925225  0.        ],3.0,"(3, 3)",[40.28808398 45.12538359 44.25811714 42.40687696 42.4014515 ],1,"(5, 3)",[ 7.78058431 28.00521835  0.         28.00932111  0.        ],3.0
1,50,3,0,original qtable,"(4, 3)",[47.01499997 48.5         0.         45.2898764   0.        ],1,"(4, 2)",[39.24509032 41.9087823  43.02861865 43.31061589 46.1197731 ],4.0,,,,"(3, 3)",[43.22945993 43.04891859 46.18928205 43.0489186  50.        ],4,,,
1,50,3,1,1,"(3, 4)",[40.80893455 42.58236721 37.41515751 44.19457718 41.97020855],3,"(3, 3)",[42.93073878 42.68167183 50.         43.08431478 43.95251045],2.0,"(3, 5)",[39.84802252 43.70129336  0.         18.56985189 18.97823296],1.0,"(2, 4)",[38.14504028 43.30627719 42.44414793 42.40678308 43.30618435],1,"(4, 4)",[36.71543405 37.0517927   0.         38.56160377  0.        ],3.0
