k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,15,0,0,1,"(3, 2)",[45.8294     44.225372   45.24477081 45.29900496 47.36      ],4,"(3, 1)",[44.38620386 43.47096828 43.93326061 -5.25673948 46.14702537],4,"(3, 3)",[47.36       46.15714997 46.38639998 46.15715    50.        ],4,"(2, 2)",[43.74904338 42.96184379 44.82078275 10.85822937 44.82078238],2,"(4, 2)",[44.72548148 41.94199839 43.42364273 44.00722207 46.84496217],4
2,15,0,0,2,"(3, 2)",[46.421      44.88695787 45.31819114 45.41545787 47.9       ],4,"(3, 1)",[44.95678999 43.50722199 44.00722207 -5.09277804 46.579925  ],4,"(3, 3)",[47.9        46.56349997 46.42099998 46.5635     50.        ],4,"(2, 2)",[44.35770386 42.95306014 45.54852537  7.27084542 45.54852496],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4
2,15,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940121 47.015       0.         47.01499958],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4
2,15,0,1,1,"(2, 3)",[46.42099794 45.45678573 47.9        44.9567822  45.37429879],2,"(2, 2)",[44.95673304 43.90031253 43.64679721 43.90073587 46.27992499],4,"(2, 4)",[43.8315193  43.85039823 45.90523833 45.71628599 43.85002686],2,"(1, 3)",[44.95677763 -5.10197025 46.57992494 43.90082983 43.99105372],2,"(3, 3)",[47.89999984 46.56349963 50.         43.93039157 46.92099787],2
2,15,0,1,2,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[44.38616922 43.93281482 45.88637593 46.14702109 43.93274996],3,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2
2,15,0,1,original qtable,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2
2,15,1,0,1,"(3, 2)",[43.58044904 41.75351984 44.98957749 44.79714108 45.688646  ],4,"(3, 1)",[43.83155089 43.39777139 43.8666953  -5.42050396 45.71629025],4,"(3, 3)",[46.874      45.79143498 46.15923698 45.791435   50.        ],4,"(2, 2)",[42.50808655 42.52686383 43.37619544 16.48861442 43.37619511],2,"(4, 2)",[44.20320474 41.99806995 43.35724847 43.93326061 46.57194295],4
2,15,1,0,2,"(3, 2)",[44.1181886  42.29370595 45.04367343 44.9035263  46.04294   ],4,"(3, 1)",[44.38620386 43.47096828 43.93326061 -5.25673948 46.14702537],4,"(3, 3)",[47.36       46.15714997 46.38639998 46.15715    50.        ],4,"(2, 2)",[43.13211341 42.46974907 44.09667883 13.57190498 44.09667846],2,"(4, 2)",[44.72548148 41.94199839 43.42364273 44.00722207 46.84496217],4
2,15,1,0,original qtable,"(3, 2)",[45.8294     44.225372   45.24477081 45.29900496 47.36      ],4,"(3, 1)",[44.38620386 43.47096828 43.93326061 -5.25673948 46.14702537],4,"(3, 3)",[47.36       46.15714997 46.38639998 46.15715    50.        ],4,"(2, 2)",[43.74904338 42.96184379 44.82078275 10.85822937 44.82078238],2,"(4, 2)",[44.72548148 41.94199839 43.42364273 44.00722207 46.84496217],4
2,15,1,1,1,"(2, 3)",[45.24565833 45.18654743 46.874      43.68650241 45.03907754],2,"(2, 2)",[43.74899726 43.02983372 42.68794924 43.12875874 44.82078274],4,"(2, 4)",[43.30936501 43.74721907 45.86521448 45.30565503 43.75881564],2,"(1, 3)",[43.83154087 -5.44941991 45.71629019 43.03025274 43.76828878],2,"(3, 3)",[46.43659988 45.46229123 50.         43.54275545 45.72843241],2
2,15,1,1,2,"(2, 3)",[45.82939814 45.33620003 47.36       44.28821389 45.19786655],2,"(2, 2)",[44.35765261 43.17900789 43.17871036 43.23127422 45.54852536],4,"(2, 4)",[43.8315193  43.85039823 45.90523833 45.71628599 43.85002686],2,"(1, 3)",[44.38619273 -5.28483849 46.14702532 43.17947346 43.87380902],2,"(3, 3)",[46.87399987 45.7914347  50.         43.65861717 45.75325825],2
2,15,1,1,original qtable,"(2, 3)",[46.42099794 45.45678573 47.9        44.9567822  45.37429879],2,"(2, 2)",[44.95673304 43.90031253 43.64679721 43.90073587 46.27992499],4,"(2, 4)",[43.8315193  43.85039823 45.90523833 45.71628599 43.85002686],2,"(1, 3)",[44.95677763 -5.10197025 46.57992494 43.90082983 43.99105372],2,"(3, 3)",[47.89999984 46.56349963 50.         43.93039157 46.92099787],2
2,15,2,0,1,"(3, 2)",[42.09287128 39.9981933  44.78734871 44.30890416 44.82452293],4,"(3, 1)",[42.24998891 42.30309791 43.65882895 -5.8461087  44.4369639 ],4,"(3, 3)",[46.04294    45.16606233 45.24973262 45.16606235 50.        ],4,"(2, 2)",[40.60343642 41.80506812 41.2362878  22.69831086 41.2362875 ],1,"(4, 2)",[43.70721884 42.02259754 43.29020842 43.8427408  46.28882796],4
2,15,2,0,2,"(3, 2)",[42.56667219 40.57035733 44.84779347 44.49675943 45.08280326],4,"(3, 1)",[42.76463137 42.29448381 43.72891411 -5.7005412  44.86127025],4,"(3, 3)",[46.4366     45.46229148 45.41739258 45.4622915  50.        ],4,"(2, 2)",[41.24284969 41.67453006 41.94601789 20.51138709 41.94601756],2,"(4, 2)",[44.20320474 41.99806995 43.35724847 43.93326061 46.57194295],4
2,15,2,0,original qtable,"(3, 2)",[43.58044904 41.75351984 44.98957749 44.79714108 45.688646  ],4,"(3, 1)",[43.83155089 43.39777139 43.8666953  -5.42050396 45.71629025],4,"(3, 3)",[46.874      45.79143498 46.15923698 45.791435   50.        ],4,"(2, 2)",[42.50808655 42.52686383 43.37619544 16.48861442 43.37619511],2,"(4, 2)",[44.20320474 41.99806995 43.35724847 43.93326061 46.57194295],4
2,15,2,1,1,"(2, 3)",[44.11818725 44.8528938  46.04294    42.45742837 44.66357215],2,"(2, 2)",[42.50804919 42.07089749 41.64860029 42.43186859 43.37619543],4,"(2, 4)",[41.88294486 43.45329846 44.91259633 44.07170395 43.49449396],2,"(1, 3)",[43.29143435 -5.59754319 45.28770874 42.744475   43.65772402],2,"(3, 3)",[45.36978132 44.65951031 50.         43.26016872 44.8128822 ],2
2,15,2,1,2,"(2, 3)",[44.6741225  45.01094026 46.4366     43.07582653 44.89236516],2,"(2, 2)",[43.13207189 42.28183328 42.17712867 42.5364948  44.09667882],4,"(2, 4)",[42.35833484 43.54114927 44.84677371 44.45695605 43.57349786],2,"(1, 3)",[43.83154087 -5.44941991 45.71629019 43.03025274 43.76828878],2,"(3, 3)",[45.68864591 44.8994559  50.         43.34463192 44.73598023],2
2,15,2,1,original qtable,"(2, 3)",[45.24565833 45.18654743 46.874      43.68650241 45.03907754],2,"(2, 2)",[43.74899726 43.02983372 42.68794924 43.12875874 44.82078274],4,"(2, 4)",[43.30936501 43.74721907 45.86521448 45.30565503 43.75881564],2,"(1, 3)",[43.83154087 -5.44941991 45.71629019 43.03025274 43.76828878],2,"(3, 3)",[46.43659988 45.46229123 50.         43.54275545 45.72843241],2
2,15,3,0,1,"(3, 2)",[41.22479743 38.89067289 44.41717683 43.91108435 44.38286358],2,"(3, 1)",[41.74650159 42.28808795 43.57394298 -5.97711944 44.01477908],4,"(3, 3)",[45.688646   44.8994561  45.00762567 44.89945611 50.        ],4,"(2, 2)",[38.90394146 41.24419026 39.30515387 27.15445529 39.30515366],1,"(4, 2)",[41.66554818 41.59196814 43.08271277 43.48757068 43.89925193],4
