k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,50,0,0,1,"(3, 2)",[44.1181886  42.78123299 44.56987017 44.9035263  46.04294   ],4,"(3, 1)",[43.83155089 42.92261572 43.79524609 -5.47575399 45.71629025],4,"(3, 3)",[46.04294    45.16606233 43.97786142 45.16606235 50.        ],4,"(2, 2)",[43.74904338 42.96862005 44.82078275 10.78821834 44.82078238],2,"(4, 2)",[41.72187587 41.30678694 42.9593321  43.53570081 43.37322198],3
2,50,0,0,2,"(3, 2)",[44.674124   43.28235898 44.91800573 45.0217321  46.4366    ],4,"(3, 1)",[44.38620386 42.9455999  43.9059101  -5.28408999 46.14702537],4,"(3, 3)",[46.4366     45.46229148 44.07525799 45.4622915  50.        ],4,"(2, 2)",[44.35770386 42.96058932 45.54852537  7.24071392 45.54852496],2,"(4, 2)",[42.30912318 41.51457992 43.10451793 43.61752645 43.40343639],3
2,50,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940121 47.015       0.         47.01499958],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4
2,50,0,1,1,"(2, 3)",[43.58044782 44.44578868 45.688646   42.19958131 45.01255891],2,"(2, 2)",[41.87798284 41.70488699 41.10447883 40.74254795 42.65931445],4,"(2, 4)",[43.8315193  43.69018702 45.40767394 45.71628599 43.7857477 ],3,"(1, 3)",[41.2532495  -6.11233431 43.59470513 41.19134822 43.49979311],2,"(3, 3)",[47.89999984 46.56349963 50.         43.93039157 46.68757717],2
2,50,0,1,2,"(2, 3)",[44.11818725 44.73820519 46.04294    42.86538082 45.1428799 ],2,"(2, 2)",[42.50804919 41.62259419 41.64860029 40.81735462 43.37619543],4,"(2, 4)",[44.38616922 43.84043402 45.59288294 46.14702109 43.8796559 ],3,"(1, 3)",[41.746495   -5.98846574 44.01477903 41.05199555 43.62888523],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2
2,50,0,1,original qtable,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2
2,50,1,0,1,"(3, 2)",[43.06282551 41.39633513 43.85522367 44.35262073 45.3697814 ],4,"(3, 1)",[41.25325544 41.14992183 43.21292393 -6.31759755 43.59470519],4,"(3, 3)",[44.82452293 44.2492035  42.42964639 44.24920351 50.        ],4,"(2, 2)",[40.60343642 41.37778144 41.2362878  22.17488152 41.23628747],1,"(4, 2)",[37.94572054 39.75495266 41.8173027  42.66027897 40.31175766],3
2,50,1,0,2,"(3, 2)",[43.58044904 42.12384826 44.21592855 44.63468524 45.688646  ],4,"(3, 1)",[41.74650159 41.05152991 43.36023919 -6.13753785 44.01477908],4,"(3, 3)",[45.08280326 44.44355944 42.3853112  44.44355945 50.        ],4,"(2, 2)",[41.24284969 41.22474142 41.94601789 19.96815179 41.94601753],2,"(4, 2)",[38.20536952 39.88229409 41.96997065 42.74618923 40.0321015 ],3
2,50,1,0,original qtable,"(3, 2)",[44.1181886  42.78123299 44.56987017 44.9035263  46.04294   ],4,"(3, 1)",[43.83155089 42.92261572 43.79524609 -5.47575399 45.71629025],4,"(3, 3)",[46.04294    45.16606233 43.97786142 45.16606235 50.        ],4,"(2, 2)",[43.74904338 42.96862005 44.82078275 10.78821834 44.82078238],2,"(4, 2)",[41.72187587 41.30678694 42.9593321  43.53570081 43.37322198],3
2,50,1,1,1,"(2, 3)",[42.5666712  43.8157173  45.08280326 40.72939235 44.55378263],2,"(2, 2)",[39.31482415 40.12284732 38.80732817 39.27100751 39.82745582],1,"(2, 4)",[41.74647949 43.1900696  43.35377126 44.01477491 43.24473757],3,"(1, 3)",[38.82318741 -7.14081083 41.47320993 39.13525794 42.9203197 ],4,"(3, 3)",[45.08280318 44.44355928 50.         43.18415185 42.57298753],2
