k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,5,0,0,1,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[44.95678999 44.00722199 44.00722207 -5.09277804 46.579925  ],4,"(3, 3)",[47.9        46.56349997 46.92099998 46.5635     50.        ],4.0,"(2, 2)",[44.95678998 44.00722184 46.279925    4.32676075 46.27992458],2,"(4, 2)",[44.20320474 41.99806995 43.38750274 43.93326061 46.76796595],4.0
1,5,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940121 47.015       0.         47.01499958],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4.0
1,5,0,1,1,"(2, 3)",[45.82939814 45.37753215 47.36       44.29484794 45.37750533],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3.0,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[47.35999986 46.15714967 50.         43.78735241 46.83639807],2.0
1,5,0,1,original qtable,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3.0,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2.0
1,5,1,0,1,"(3, 2)",[46.421      44.88695787 45.29616594 45.33341257 47.9       ],4,"(3, 1)",[43.83155089 43.86669524 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[47.36       46.15714997 46.83639998 46.15715    50.        ],4.0,"(2, 2)",[44.95678998 44.00722184 46.279925    4.32676075 46.27992458],2,"(4, 2)",[43.72584103 42.04121972 43.34913539 43.8666953  46.69866936],4.0
1,5,1,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[44.95678999 44.00722199 44.00722207 -5.09277804 46.579925  ],4,"(3, 3)",[47.9        46.56349997 46.92099998 46.5635     50.        ],4.0,"(2, 2)",[44.95678998 44.00722184 46.279925    4.32676075 46.27992458],2,"(4, 2)",[44.20320474 41.99806995 43.38750274 43.93326061 46.76796595],4.0
1,5,1,1,1,"(2, 3)",[45.24565833 45.22374634 46.874      43.76195602 45.29724726],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[44.95675195 44.00672815 46.92097327 46.5799207  44.0066666 ],2.0,"(1, 3)",[44.38619273 -5.25748958 46.14702532 43.93303146 43.93301297],2,"(3, 3)",[46.87399987 45.7914347  50.         43.65861717 46.76025825],2.0
1,5,1,1,original qtable,"(2, 3)",[45.82939814 45.37753215 47.36       44.29484794 45.37750533],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3.0,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[47.35999986 46.15714967 50.         43.78735241 46.83639807],2.0
1,5,2,0,1,"(3, 2)",[46.421      44.88695787 45.29616594 45.33341257 47.9       ],4,"(3, 1)",[42.76463137 43.75286857 43.75286862 -5.65664145 44.86127025],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[44.35770386 43.9332604  45.54852537  8.22084542 45.54852496],2,"(4, 2)",[43.28963051 42.07347134 43.31460477 43.80678652 46.63630242],4.0
1,5,2,0,original qtable,"(3, 2)",[46.421      44.88695787 45.29616594 45.33341257 47.9       ],4,"(3, 1)",[43.83155089 43.86669524 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[47.36       46.15714997 46.83639998 46.15715    50.        ],4.0,"(2, 2)",[44.95678998 44.00722184 46.279925    4.32676075 46.27992458],2,"(4, 2)",[43.72584103 42.04121972 43.34913539 43.8666953  46.69866936],4.0
1,5,2,1,1,"(2, 3)",[44.6741225  45.04441928 46.4366     43.28235329 45.22501499],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[44.95675195 44.00672815 46.92097327 46.5799207  44.0066666 ],2.0,"(1, 3)",[43.29143435 -5.53773201 45.28770874 43.8065904  43.80658352],2,"(3, 3)",[46.0429399  45.16606211 50.         43.43847991 46.63005916],2.0
1,5,2,1,original qtable,"(2, 3)",[45.24565833 45.22374634 46.874      43.76195602 45.29724726],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[44.95675195 44.00672815 46.92097327 46.5799207  44.0066666 ],2.0,"(1, 3)",[44.38619273 -5.25748958 46.14702532 43.93303146 43.93301297],2,"(3, 3)",[46.87399987 45.7914347  50.         43.65861717 46.76025825],2.0
1,5,3,0,1,"(3, 2)",[45.24566    43.62994471 45.09761549 44.74093617 46.874     ],4,"(3, 1)",[42.24998891 43.70434246 43.7043425  -5.76421656 44.4369639 ],4,"(3, 3)",[46.4366     45.46229148 46.69173398 45.4622915  50.        ],4.0,"(2, 2)",[44.35770386 43.9332604  45.54852537  8.22084542 45.54852496],2,"(4, 2)",[42.89111619 42.09657294 43.28352721 43.75286862 46.58017218],4.0
1,5,3,0,original qtable,"(3, 2)",[46.421      44.88695787 45.29616594 45.33341257 47.9       ],4,"(3, 1)",[42.76463137 43.75286857 43.75286862 -5.65664145 44.86127025],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[44.35770386 43.9332604  45.54852537  8.22084542 45.54852496],2,"(4, 2)",[43.28963051 42.07347134 43.31460477 43.80678652 46.63630242],4.0
