k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,10,0,0,1,"(3, 2)",[45.8294     44.09370178 45.24477081 45.2578795  47.36      ],4,"(3, 1)",[43.83155089 42.98833994 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[47.9        46.56349997 46.86399998 46.5635     50.        ],4,"(2, 2)",[43.13211341 42.58728635 44.09667883 13.62691819 44.09667846],2,"(4, 2)",[44.72548148 41.94199839 43.42364273 44.00722207 46.78796217],4
2,10,0,0,2,"(3, 2)",[46.421      44.81747491 45.31819114 45.41545787 47.9       ],4,"(3, 1)",[44.38620386 42.97096828 43.93326061 -5.25673948 46.14702537],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4,"(2, 2)",[43.74904338 42.51169511 44.82078275 10.34716634 44.82078234],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4
2,10,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940121 47.015       0.         47.01499958],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4
2,10,0,1,1,"(2, 3)",[45.24565833 45.30620393 46.874      43.95120108 45.30617939],2,"(2, 2)",[44.95673304 43.90031253 43.64679721 43.95101456 46.27992499],4,"(2, 4)",[44.95675195 43.99836258 46.92097327 46.5799207  44.0066666 ],2,"(1, 3)",[44.95677763 -5.10197025 46.57992494 43.90082983 43.99858274],2,"(3, 3)",[47.89999984 46.56349963 50.         43.93039157 46.92099787],2
2,10,0,1,2,"(2, 3)",[45.82939814 45.37753215 47.36       44.42752898 45.37750533],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2
2,10,0,1,original qtable,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2
2,10,1,0,1,"(3, 2)",[44.1181886  42.01195131 45.02899878 44.76265308 46.04294   ],4,"(3, 1)",[43.29144337 42.98511711 43.80678652 -5.59154812 45.2877088 ],4,"(3, 3)",[47.36       46.15714997 46.67679998 46.15715    50.        ],4,"(2, 2)",[41.87801647 42.26654737 42.65931446 18.74946494 42.65931413],2,"(4, 2)",[44.19778974 41.99265495 43.36804307 43.93326061 46.60836595],4
2,10,1,0,2,"(3, 2)",[44.674124   42.65690305 45.09349153 44.91067278 46.4366    ],4,"(3, 1)",[43.83155089 42.98833994 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[47.9        46.56349997 46.86399998 46.5635     50.        ],4,"(2, 2)",[42.50808655 42.15531846 43.37619544 16.05983753 43.37619507],2,"(4, 2)",[44.72548148 41.94199839 43.42364273 44.00722207 46.78796217],4
2,10,1,0,original qtable,"(3, 2)",[45.8294     44.09370178 45.24477081 45.2578795  47.36      ],4,"(3, 1)",[43.83155089 42.98833994 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[47.9        46.56349997 46.86399998 46.5635     50.        ],4,"(2, 2)",[43.13211341 42.58728635 44.09667883 13.62691819 44.09667846],2,"(4, 2)",[44.72548148 41.94199839 43.42364273 44.00722207 46.78796217],4
2,10,1,1,1,"(2, 3)",[44.6741225  45.20067641 46.4366     43.38319088 45.23305391],2,"(2, 2)",[43.74899726 42.94111068 42.68794924 43.26501398 44.82078274],4,"(2, 4)",[44.41856922 43.90546466 46.77937593 46.17942109 43.92353674],2,"(1, 3)",[44.38619273 -5.30442683 46.14702532 43.63277712 43.90566281],2,"(3, 3)",[47.35999986 46.15714967 50.         43.78735241 46.77939807],2
