k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,20,0,0,1,"(3, 2)",[44.674124   43.3332666  45.07737417 45.20067953 46.4366    ],4,"(3, 1)",[43.83155089 43.86669524 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[41.9138004  43.70434237 42.69048842 20.2734269  42.69048805],1,"(4, 2)",[43.28963051 42.07347134 43.31460477 43.80678652 46.63630242],4.0
1,20,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940121 47.015       0.         47.01499958],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4.0
1,20,0,1,1,"(2, 3)",[44.6741225  45.09986736 46.4366     43.28235329 45.20974322],2,"(2, 2)",[44.35765261 43.9325659  43.17871036 43.93294763 45.54852536],4,"(2, 4)",[43.92616801 43.86629282 46.76023833 45.79646855 43.86622499],2.0,"(1, 3)",[43.29143435 -5.53773201 45.28770874 43.8065904  43.80658352],2,"(3, 3)",[45.36978132 44.65951031 50.         43.26016872 46.52459789],2.0
1,20,0,1,original qtable,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3.0,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2.0
1,20,1,0,1,"(3, 2)",[42.56667219 40.97561504 44.79232851 44.48156815 45.08280326],4,"(3, 1)",[40.77195937 43.58598728 43.58598732 -6.02659224 43.17673166],2,"(3, 3)",[45.688646   44.8994561  46.57455453 44.89945611 50.        ],4.0,"(2, 2)",[40.03687245 43.55414924 40.53435902 28.18112561 40.53435878],1,"(4, 2)",[42.19472606 42.12114602 43.23038459 43.66066901 46.48418946],4.0
1,20,1,0,original qtable,"(3, 2)",[44.674124   43.3332666  45.07737417 45.20067953 46.4366    ],4,"(3, 1)",[43.83155089 43.86669524 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[41.9138004  43.70434237 42.69048842 20.2734269  42.69048805],1,"(4, 2)",[43.28963051 42.07347134 43.31460477 43.80678652 46.63630242],4.0
1,20,1,1,1,"(2, 3)",[43.58044782 44.3981407  45.688646   42.0681567  45.03661477],2,"(2, 2)",[43.13207189 43.80621329 42.17712867 43.80652366 44.09667882],4,"(2, 4)",[42.34321642 43.66040058 46.52458482 44.58303813 43.66032355],2.0,"(1, 3)",[39.93949677 -6.16101996 42.45941793 43.5253725  43.52539144],4,"(3, 3)",[44.19457717 43.77516924 50.         42.94887203 46.34048301],2.0
1,20,1,1,original qtable,"(2, 3)",[44.6741225  45.09986736 46.4366     43.28235329 45.20974322],2,"(2, 2)",[44.35765261 43.9325659  43.17871036 43.93294763 45.54852536],4,"(2, 4)",[43.92616801 43.86629282 46.76023833 45.79646855 43.86622499],2.0,"(1, 3)",[43.29143435 -5.53773201 45.28770874 43.8065904  43.80658352],2,"(3, 3)",[45.36978132 44.65951031 50.         43.26016872 46.52459789],2.0
1,20,2,0,1,"(3, 2)",[42.09287128 40.51297557 44.72909366 44.17105553 44.82452293],4,"(3, 1)",[38.69201147 43.43680757 43.43680759 -6.35730131 41.36496706],2,"(3, 3)",[44.82452293 44.2492035  46.43917525 44.24920351 50.        ],4.0,"(2, 2)",[38.08646541 43.40465952 38.31428508 36.05178997 38.31428496],1,"(4, 2)",[41.36142543 42.12078559 43.16898807 43.55414934 46.37329912],4.0
1,20,2,0,original qtable,"(3, 2)",[42.56667219 40.97561504 44.79232851 44.48156815 45.08280326],4,"(3, 1)",[40.77195937 43.58598728 43.58598732 -6.02659224 43.17673166],2,"(3, 3)",[45.688646   44.8994561  46.57455453 44.89945611 50.        ],4.0,"(2, 2)",[40.03687245 43.55414924 40.53435902 28.18112561 40.53435878],1,"(4, 2)",[42.19472606 42.12114602 43.23038459 43.66066901 46.48418946],4.0
