k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,10,0,0,1,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[44.38620386 43.93326054 43.93326061 -5.25673948 46.14702537],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[43.74904338 43.86669511 44.82078275 11.72552163 44.82078234],2,"(4, 2)",[44.20320474 41.99806995 43.38750274 43.93326061 46.76796595],4.0
1,10,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940121 47.015       0.         47.01499958],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4.0
1,10,0,1,1,"(2, 3)",[45.24565833 45.19419387 46.874      43.81852004 45.27393852],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[44.41856922 43.93281482 46.83637593 46.17138434 43.93274996],2.0,"(1, 3)",[44.95677763 -5.09360512 46.57992494 44.00697361 44.00694831],2,"(3, 3)",[46.87399987 45.7914347  50.         43.65861717 46.76025825],2.0
1,10,0,1,original qtable,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3.0,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2.0
1,10,1,0,1,"(3, 2)",[45.8294     43.86811704 45.20292294 45.09871984 47.36      ],4,"(3, 1)",[42.76463137 43.75286857 43.75286862 -5.65664145 44.86127025],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[42.50808655 43.75286846 43.37619544 17.71851794 43.37619503],1,"(4, 2)",[42.89111619 42.09657294 43.28352721 43.75286862 46.58017218],4.0
1,10,1,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[44.38620386 43.93326054 43.93326061 -5.25673948 46.14702537],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[43.74904338 43.86669511 44.82078275 11.72552163 44.82078234],2,"(4, 2)",[44.20320474 41.99806995 43.38750274 43.93326061 46.76796595],4.0
1,10,1,1,1,"(2, 3)",[44.6741225  45.09986736 46.4366     43.26377795 45.19600038],2,"(2, 2)",[42.50804919 43.75234718 41.64860029 43.75262713 43.37619543],3,"(2, 4)",[43.47577385 43.80642302 46.69171448 45.45253457 43.80635252],2.0,"(1, 3)",[44.38619273 -5.25748958 46.14702532 43.93303146 43.93301297],2,"(3, 3)",[46.0429399  45.16606211 50.         43.43847991 46.63005916],2.0
1,10,1,1,original qtable,"(2, 3)",[45.24565833 45.19419387 46.874      43.81852004 45.27393852],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[44.41856922 43.93281482 46.83637593 46.17138434 43.93274996],2.0,"(1, 3)",[44.95677763 -5.09360512 46.57992494 44.00697361 44.00694831],2,"(3, 3)",[46.87399987 45.7914347  50.         43.65861717 46.76025825],2.0
1,10,2,0,1,"(3, 2)",[45.24566    43.13782784 45.10294787 44.77025187 46.874     ],4,"(3, 1)",[41.25325544 43.62136281 43.62136285 -5.94816999 43.59470519],2,"(3, 3)",[45.688646   44.8994561  46.57455453 44.89945611 50.        ],4.0,"(2, 2)",[42.50808655 43.75286846 43.37619544 17.71851794 43.37619503],1,"(4, 2)",[41.89125145 42.12502942 43.20772905 43.62136286 46.44327052],4.0
1,10,2,0,original qtable,"(3, 2)",[45.8294     43.86811704 45.20292294 45.09871984 47.36      ],4,"(3, 1)",[42.76463137 43.75286857 43.75286862 -5.65664145 44.86127025],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[42.50808655 43.75286846 43.37619544 17.71851794 43.37619503],1,"(4, 2)",[42.89111619 42.09657294 43.28352721 43.75286862 46.58017218],4.0
