k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,15,0,0,1,"(3, 2)",[45.24566    43.81852636 45.16325049 45.14953798 46.874     ],4,"(3, 1)",[43.83155089 43.86669524 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[43.74904338 43.86669511 44.82078275 11.72552163 44.82078234],2,"(4, 2)",[43.72584103 42.04121972 43.34913539 43.8666953  46.69866936],4.0
1,15,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4.0,"(2, 2)",[45.54484998 44.08940121 47.015       0.         47.01499958],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4.0
1,15,0,1,1,"(2, 3)",[43.58044782 45.09090228 45.688646   41.88501888 45.12328328],2,"(2, 2)",[41.37426089 43.66023614 40.67810728 43.66046406 42.06916466],3,"(2, 4)",[44.95675195 44.00672815 46.92097327 46.5799207  44.0066666 ],2.0,"(1, 3)",[44.95677763 -5.09360512 46.57992494 44.00697361 44.00694831],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2.0
1,15,0,1,original qtable,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3.0,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2.0
1,15,1,0,1,"(3, 2)",[41.22369253 40.01685669 44.64529699 44.17047566 44.38286358],2,"(3, 1)",[43.83155089 43.86669524 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[46.04294    45.16606233 46.63006058 45.16606235 50.        ],4.0,"(2, 2)",[42.50808655 43.75286846 43.37619544 17.71851794 43.37619503],1,"(4, 2)",[42.52712093 42.112032   43.25555741 43.70434251 46.52965496],4.0
1,15,1,0,original qtable,"(3, 2)",[45.24566    43.81852636 45.16325049 45.14953798 46.874     ],4,"(3, 1)",[43.83155089 43.86669524 43.8666953  -5.40430478 45.71629025],4,"(3, 3)",[46.874      45.79143498 46.76025998 45.791435   50.        ],4.0,"(2, 2)",[43.74904338 43.86669511 44.82078275 11.72552163 44.82078234],2,"(4, 2)",[43.72584103 42.04121972 43.34913539 43.8666953  46.69866936],4.0
1,15,1,1,1,"(2, 3)",[42.5666712  44.85316892 45.08280326 40.84108094 44.99008248],2,"(2, 2)",[39.67072296 43.52519213 39.21397658 43.52534378 40.11576505],3,"(2, 4)",[42.68737249 43.70404566 46.5745387  44.84800286 43.70397059],2.0,"(1, 3)",[43.83154087 -5.4049856  45.71629019 43.86648354 43.86647115],2,"(3, 3)",[47.35999986 46.15714967 50.         43.78735241 46.83639807],2.0
1,15,1,1,original qtable,"(2, 3)",[43.58044782 45.09090228 45.688646   41.88501888 45.12328328],2,"(2, 2)",[41.37426089 43.66023614 40.67810728 43.66046406 42.06916466],3,"(2, 4)",[44.95675195 44.00672815 46.92097327 46.5799207  44.0066666 ],2.0,"(1, 3)",[44.95677763 -5.09360512 46.57992494 44.00697361 44.00694831],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2.0
1,15,3,0,1,"(4, 3)",[45.20105391 46.28361894  1.10713358 44.66239798  2.445775  ],1,"(4, 2)",[41.09423746 42.21554595 43.16898807 43.55414934 44.32262379],4,"(4, 4)",[-0.025      13.55        0.         10.94016837  0.        ],1.0,"(3, 3)",[45.3697814  45.33876049 45.30055912 44.64298661 50.        ],4,"(5, 3)",[-0.21109814 10.73126822  0.         11.65403771  0.        ],3.0
1,15,3,0,original qtable,"(4, 3)",[47.01499997 48.5         0.         45.2898764   0.        ],1,"(4, 2)",[42.52712093 42.112032   43.25555741 43.70434251 46.52965496],4,,,,"(3, 3)",[46.04294    45.16606233 46.63006058 45.16606235 50.        ],4,,,
1,15,3,1,1,"(3, 3)",[46.87399987 45.79633129 50.         43.69551762 46.67639343],2,"(3, 2)",[43.50685463 45.12526787  4.1884711  42.56298538  4.08690045],1,"(3, 4)",[45.84433471 45.29799019 45.37748601 47.61721237 42.49138663],3.0,"(2, 3)",[40.87642016 44.36390471 43.5589544  41.01578065 44.73412778],4,"(4, 3)",[26.085155   26.085155    0.         21.85138359 23.30146795],0.0
1,15,3,1,original qtable,"(3, 3)",[47.35999986 46.15714967 50.         43.78735241 46.83639807],2,"(3, 2)",[44.08899376 45.54484468  0.         42.63839705  0.        ],1,"(3, 4)",[47.01496572 45.54479747 45.54479266 48.49999987 42.63489904],3.0,"(2, 3)",[42.5666712  44.85316892 45.08280326 40.84108094 44.99008248],2,"(4, 3)",[0. 0. 0. 0. 0.],0.0
1,15,4,0,1,"(4, 3)",[43.94756217 44.82443984  3.29815503 44.17677596  4.42685275],1,"(4, 2)",[39.19650839 42.29641852 43.10135386 43.43680759 41.56276966],3,"(4, 4)",[ 1.8218     20.4755      0.         16.00234777  0.        ],1.0,"(3, 3)",[44.82452293 45.478646   43.83426428 44.21929526 50.        ],4,"(5, 3)",[ 3.50704529 20.01605478  0.         22.435231    0.        ],3.0
1,15,4,0,original qtable,"(4, 3)",[45.20105391 46.28361894  1.10713358 44.66239798  2.445775  ],1,"(4, 2)",[41.09423746 42.21554595 43.16898807 43.55414934 44.32262379],4,"(4, 4)",[-0.025      13.55        0.         10.94016837  0.        ],1.0,"(3, 3)",[45.3697814  45.33876049 45.30055912 44.64298661 50.        ],4,"(5, 3)",[-0.21109814 10.73126822  0.         11.65403771  0.        ],3.0
1,15,4,1,1,"(3, 3)",[46.0429399  45.1607243  50.         43.53848012 46.40278551],2,"(3, 2)",[41.3803779  43.82663569 17.15220802 42.32957874 16.44403791],1,"(3, 4)",[45.84433471 45.29799019 45.37748601 47.61721237 42.49138663],3.0,"(2, 3)",[39.6901205  44.04289847 42.48183122 41.13040112 44.5661959 ],4,"(4, 3)",[35.87852318 35.87852318  0.         30.05523151 32.04973319],0.0
1,15,4,1,original qtable,"(3, 3)",[46.87399987 45.79633129 50.         43.69551762 46.67639343],2,"(3, 2)",[43.50685463 45.12526787  4.1884711  42.56298538  4.08690045],1,"(3, 4)",[45.84433471 45.29799019 45.37748601 47.61721237 42.49138663],3.0,"(2, 3)",[40.87642016 44.36390471 43.5589544  41.01578065 44.73412778],4,"(4, 3)",[26.085155   26.085155    0.         21.85138359 23.30146795],0.0
