k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,5,0,0,1,"(3, 2)",[46.421      44.88695787 45.25714876 45.45679    47.9       ],4,"(3, 1)",[44.95678999 43.99885628 44.00722207 -5.09277804 46.579925  ],4,"(3, 3)",[47.9        46.56349997 46.86399998 46.5635     50.        ],4,"(2, 2)",[44.35770386 43.46736548 45.54852537  7.75495058 45.548525  ],2,"(4, 2)",[44.15028974 41.94515495 43.38750274 43.93326061 46.20966595],4
2,5,0,0,2,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4,"(2, 2)",[44.95678998 43.49885609 46.279925    3.81839504 46.27992458],2,"(4, 2)",[44.72548148 41.94199839 43.43013314 44.00722207 46.28796217],4
2,5,0,0,original qtable,"(3, 2)",[47.015      45.54485    45.39976928 45.54485    48.5       ],4,"(3, 1)",[45.54484998 44.08940138 44.08940146 -4.91059865 47.015     ],4,"(3, 3)",[48.5        47.01499997 47.01499997 47.015      50.        ],4,"(2, 2)",[45.54484998 44.08940121 47.015       0.         47.01499958],2,"(4, 2)",[45.29675855 41.87066623 43.47750024 44.08940147 46.93051352],4
2,5,0,1,1,"(2, 3)",[46.42099794 45.45678573 47.9        44.9567822  45.45675638],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[44.95675195 43.99836258 46.81267327 46.5799207  44.0066666 ],2,"(1, 3)",[44.95677763 -5.09360512 46.57992494 44.00697361 43.99858274],2,"(3, 3)",[47.89999984 46.56349963 50.         43.93039157 46.81269787],2
2,5,0,1,2,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2
2,5,0,1,original qtable,"(2, 3)",[47.01499771 45.54484526 48.5        45.54484134 45.5448131 ],2,"(2, 2)",[45.54478671 44.08855676 44.08930246 44.08902659 47.01499999],4,"(2, 4)",[45.54480818 44.08885408 47.01497031 47.01499568 44.08879619],3,"(1, 3)",[45.54483626 -4.91151127 47.01499994 44.08913154 44.0890987 ],2,"(3, 3)",[48.49999982 47.01499959 50.         44.08932396 47.01499764],2
2,5,1,0,1,"(3, 2)",[45.8294     44.225372   45.06715782 45.33620387 47.36      ],4,"(3, 1)",[44.38620386 43.9173657  43.93326061 -5.25673948 46.14702537],4,"(3, 3)",[46.874      45.79143498 46.15578998 45.791435   50.        ],4,"(2, 2)",[43.74904338 43.42471859 44.82078275 11.29785056 44.82078241],2,"(4, 2)",[43.09838506 41.88222589 43.28991226 43.80678652 45.62577942],4
2,5,1,0,2,"(3, 2)",[46.421      44.88695787 45.25714876 45.45679    47.9       ],4,"(3, 1)",[44.95678999 43.99885628 44.00722207 -5.09277804 46.579925  ],4,"(3, 3)",[47.36       46.15714997 46.22809998 46.15715    50.        ],4,"(2, 2)",[44.35770386 43.46736548 45.54852537  7.75495058 45.548525  ],2,"(4, 2)",[43.62517903 41.94055772 43.33613933 43.8666953  45.63919936],4
2,5,1,0,original qtable,"(3, 2)",[46.421      44.88695787 45.25714876 45.45679    47.9       ],4,"(3, 1)",[44.95678999 43.99885628 44.00722207 -5.09277804 46.579925  ],4,"(3, 3)",[47.9        46.56349997 46.86399998 46.5635     50.        ],4,"(2, 2)",[44.35770386 43.46736548 45.54852537  7.75495058 45.548525  ],2,"(4, 2)",[44.15028974 41.94515495 43.38750274 43.93326061 46.20966595],4
2,5,1,1,1,"(2, 3)",[45.82939814 45.33620003 47.36       44.35769686 45.3582847 ],2,"(2, 2)",[44.35765261 43.9325659  43.17871036 43.93294763 45.54852536],4,"(2, 4)",[44.40828072 43.89515465 46.58443594 46.16913259 43.92255934],2,"(1, 3)",[44.38619273 -5.26978126 46.14702532 43.93303146 43.8953528 ],2,"(3, 3)",[47.35999986 46.15714967 50.         43.78735241 46.58445807],2
2,5,1,1,2,"(2, 3)",[46.42099794 45.45678573 47.9        44.9567822  45.45675638],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[44.95675195 43.99836258 46.81267327 46.5799207  44.0066666 ],2,"(1, 3)",[44.95677763 -5.09360512 46.57992494 44.00697361 43.99858274],2,"(3, 3)",[47.89999984 46.56349963 50.         43.93039157 46.81269787],2
2,5,1,1,original qtable,"(2, 3)",[46.42099794 45.45678573 47.9        44.9567822  45.45675638],2,"(2, 2)",[44.95673304 44.00645631 43.64679721 44.00687977 46.27992499],4,"(2, 4)",[44.95675195 43.99836258 46.81267327 46.5799207  44.0066666 ],2,"(1, 3)",[44.95677763 -5.09360512 46.57992494 44.00697361 43.99858274],2,"(3, 3)",[47.89999984 46.56349963 50.         43.93039157 46.81269787],2
2,5,2,0,1,"(3, 2)",[44.674124   42.9627026  44.73985102 45.05186322 46.4366    ],4,"(3, 1)",[43.83155089 43.84402417 43.8666953  -5.43508321 45.71629025],4,"(3, 3)",[46.4366     45.46229148 46.09071098 45.4622915  50.        ],4,"(2, 2)",[43.13211341 43.3802378  44.09667883 14.48646054 44.09667853],2,"(4, 2)",[42.6229956  41.82845235 43.2483079  43.75286862 45.61370148],4
2,5,2,0,2,"(3, 2)",[45.24566    43.56080916 44.89489109 45.1865509  46.874     ],4,"(3, 1)",[44.38620386 43.9173657  43.93326061 -5.25673948 46.14702537],4,"(3, 3)",[46.874      45.79143498 46.15578998 45.791435   50.        ],4,"(2, 2)",[43.74904338 43.42471859 44.82078275 11.29785056 44.82078241],2,"(4, 2)",[43.09838506 41.88222589 43.28991226 43.80678652 45.62577942],4
2,5,2,0,original qtable,"(3, 2)",[45.8294     44.225372   45.06715782 45.33620387 47.36      ],4,"(3, 1)",[44.38620386 43.9173657  43.93326061 -5.25673948 46.14702537],4,"(3, 3)",[46.874      45.79143498 46.15578998 45.791435   50.        ],4,"(2, 2)",[43.74904338 43.42471859 44.82078275 11.29785056 44.82078241],2,"(4, 2)",[43.09838506 41.88222589 43.28991226 43.80678652 45.62577942],4
2,5,2,1,1,"(2, 3)",[45.24565833 45.14562759 46.874      43.74903708 45.18096335],2,"(2, 2)",[43.74899726 43.79696445 42.68794924 43.8664087  44.82078274],4,"(2, 4)",[43.36218377 43.71866909 45.70259709 45.32296536 43.75739625],2,"(1, 3)",[43.29143435 -5.57104247 45.28770874 43.22530025 43.71882959],2,"(3, 3)",[46.87399987 45.7914347  50.         43.65861717 46.33748926],2
2,5,2,1,2,"(2, 3)",[45.82939814 45.33620003 47.36       44.35769686 45.3582847 ],2,"(2, 2)",[44.35765261 43.9325659  43.17871036 43.93294763 45.54852536],4,"(2, 4)",[43.89297406 43.80226751 45.87902233 45.73828693 43.8356314 ],2,"(1, 3)",[43.83154087 -5.42833979 45.71629019 43.29738346 43.80244584],2,"(3, 3)",[47.35999986 46.15714967 50.         43.78735241 46.58445807],2
2,5,2,1,original qtable,"(2, 3)",[45.82939814 45.33620003 47.36       44.35769686 45.3582847 ],2,"(2, 2)",[44.35765261 43.9325659  43.17871036 43.93294763 45.54852536],4,"(2, 4)",[44.40828072 43.89515465 46.58443594 46.16913259 43.92255934],2,"(1, 3)",[44.38619273 -5.26978126 46.14702532 43.93303146 43.8953528 ],2,"(3, 3)",[47.35999986 46.15714967 50.         43.78735241 46.58445807],2
2,5,3,0,1,"(3, 2)",[44.1181886  42.35561683 44.59916756 44.84900923 46.04294   ],4,"(3, 1)",[42.76463137 43.26861015 43.71470416 -5.74005098 44.86127025],4,"(3, 3)",[45.688646   44.8994561  45.5294259  44.89945611 50.        ],4,"(2, 2)",[42.50808655 43.34020509 43.37619544 17.35620953 43.37619517],2,"(4, 2)",[42.19399768 41.77890875 43.21086397 43.68425595 45.60283133],4
2,5,3,0,2,"(3, 2)",[44.674124   42.9627026  44.73985102 45.05186322 46.4366    ],4,"(3, 1)",[43.29144337 43.27801679 43.78669996 -5.59559256 45.2877088 ],4,"(3, 3)",[46.04294    45.16606233 45.53213988 45.16606235 50.        ],4,"(2, 2)",[43.13211341 43.3802378  44.09667883 14.48646054 44.09667853],2,"(4, 2)",[42.6229956  41.82845235 43.2483079  43.75286862 45.61370148],4
2,5,3,0,original qtable,"(3, 2)",[44.674124   42.9627026  44.73985102 45.05186322 46.4366    ],4,"(3, 1)",[43.83155089 43.84402417 43.8666953  -5.43508321 45.71629025],4,"(3, 3)",[46.4366     45.46229148 46.09071098 45.4622915  50.        ],4,"(2, 2)",[43.13211341 43.3802378  44.09667883 14.48646054 44.09667853],2,"(4, 2)",[42.6229956  41.82845235 43.2483079  43.75286862 45.61370148],4
2,5,3,1,1,"(2, 3)",[44.6741225  44.8928855  46.4366     43.13210773 45.00461374],2,"(2, 2)",[43.13207189 43.67492314 42.17712867 43.73085564 44.09667882],4,"(2, 4)",[42.86771212 43.64343051 45.54381437 44.93241554 43.66891776],2,"(1, 3)",[42.24998159 -5.85824109 44.43696385 42.65203797 43.57584579],2,"(3, 3)",[46.43659988 45.46229123 50.         43.54275545 46.11521732],2
2,5,3,1,2,"(2, 3)",[45.24565833 45.14562759 46.874      43.74903708 45.18096335],2,"(2, 2)",[43.74899726 43.79696445 42.68794924 43.8664087  44.82078274],4,"(2, 4)",[43.36218377 43.71866909 45.70259709 45.32296536 43.75739625],2,"(1, 3)",[42.76462324 -5.72219964 44.8612702  42.66042536 43.64357496],2,"(3, 3)",[46.87399987 45.7914347  50.         43.65861717 46.33748926],2
2,5,3,1,original qtable,"(2, 3)",[45.24565833 45.14562759 46.874      43.74903708 45.18096335],2,"(2, 2)",[43.74899726 43.79696445 42.68794924 43.8664087  44.82078274],4,"(2, 4)",[43.36218377 43.71866909 45.70259709 45.32296536 43.75739625],2,"(1, 3)",[43.29143435 -5.57104247 45.28770874 43.22530025 43.71882959],2,"(3, 3)",[46.87399987 45.7914347  50.         43.65861717 46.33748926],2
2,5,4,0,1,"(3, 2)",[43.06282551 41.08420334 44.26462092 44.42515676 45.3697814 ],4,"(3, 1)",[42.24998891 43.23317764 43.64990794 -5.87006356 44.4369639 ],4,"(3, 3)",[45.3697814  44.65951049 45.52698331 44.6595105  50.        ],4,"(2, 2)",[41.25661151 42.82174916 41.9597797  21.78651376 41.95977946],1,"(4, 2)",[41.41001978 41.64379775 43.1142059  43.56692829 45.13424338],4
2,5,4,0,2,"(3, 2)",[43.58044904 41.68645184 44.42309038 44.62592898 45.688646  ],4,"(3, 1)",[42.76463137 43.26861015 43.71470416 -5.74005098 44.86127025],4,"(3, 3)",[45.688646   44.8994561  45.5294259  44.89945611 50.        ],4,"(2, 2)",[41.87801647 42.80417565 42.65931446 19.43898362 42.65931419],1,"(4, 2)",[41.80686689 41.73328685 43.1599913  43.62250455 45.0930482 ],4
2,5,4,0,original qtable,"(3, 2)",[44.1181886  42.35561683 44.59916756 44.84900923 46.04294   ],4,"(3, 1)",[42.76463137 43.26861015 43.71470416 -5.74005098 44.86127025],4,"(3, 3)",[45.688646   44.8994561  45.5294259  44.89945611 50.        ],4,"(2, 2)",[42.50808655 43.34020509 43.37619544 17.35620953 43.37619517],2,"(4, 2)",[42.19399768 41.77890875 43.21086397 43.68425595 45.60283133],4
2,5,4,1,1,"(2, 3)",[43.58044782 44.38410923 45.688646   41.87801187 44.67439563],2,"(2, 2)",[41.87798284 43.01623251 41.10447883 43.04905992 42.65931445],3,"(2, 4)",[42.40760327 43.57571579 45.36351223 44.56583635 43.58928712],2,"(1, 3)",[41.746495   -6.00880866 44.01477903 42.64448931 43.51488954],2,"(3, 3)",[46.0429399  45.16606211 50.         43.43847991 45.87777488],2
2,5,4,1,2,"(2, 3)",[44.11818725 44.62510852 46.04294    42.50808145 44.83081473],2,"(2, 2)",[42.50804919 43.06508596 41.64860029 43.10885789 43.37619543],4,"(2, 4)",[42.86771212 43.64343051 45.54381437 44.93241554 43.66891776],2,"(1, 3)",[42.24998159 -5.85824109 44.43696385 42.65203797 43.57584579],2,"(3, 3)",[46.43659988 45.46229123 50.         43.54275545 46.11521732],2
2,5,4,1,original qtable,"(2, 3)",[44.6741225  44.8928855  46.4366     43.13210773 45.00461374],2,"(2, 2)",[43.13207189 43.67492314 42.17712867 43.73085564 44.09667882],4,"(2, 4)",[42.86771212 43.64343051 45.54381437 44.93241554 43.66891776],2,"(1, 3)",[42.24998159 -5.85824109 44.43696385 42.65203797 43.57584579],2,"(3, 3)",[46.43659988 45.46229123 50.         43.54275545 46.11521732],2
2,5,5,0,1,"(3, 2)",[42.56667219 40.45645399 44.12591195 44.20415265 45.08280326],4,"(3, 1)",[41.74650159 43.17318912 43.56196752 -5.98707488 44.01477908],4,"(3, 3)",[45.08280326 44.44355944 45.52478498 44.44355945 50.        ],4,"(2, 2)",[39.61673621 42.00961094 40.05482993 26.60375119 40.05482975],1,"(4, 2)",[41.05677092 41.56717109 43.05331421 43.48728584 45.17131904],4
2,5,5,0,2,"(3, 2)",[43.06282551 41.08420334 44.26462092 44.42515676 45.3697814 ],4,"(3, 1)",[42.24998891 43.23317764 43.64990794 -5.87006356 44.4369639 ],4,"(3, 3)",[45.3697814  44.65951049 45.52698331 44.6595105  50.        ],4,"(2, 2)",[40.15118358 41.90179985 40.63795438 24.82269104 40.63795418],1,"(4, 2)",[41.41001978 41.64379775 43.1142059  43.56692829 45.13424338],4
2,5,5,0,original qtable,"(3, 2)",[43.06282551 41.08420334 44.26462092 44.42515676 45.3697814 ],4,"(3, 1)",[42.24998891 43.23317764 43.64990794 -5.87006356 44.4369639 ],4,"(3, 3)",[45.3697814  44.65951049 45.52698331 44.6595105  50.        ],4,"(2, 2)",[41.25661151 42.82174916 41.9597797  21.78651376 41.95977946],1,"(4, 2)",[41.41001978 41.64379775 43.1142059  43.56692829 45.13424338],4
2,5,5,1,1,"(2, 3)",[42.5666712  43.89579609 45.08280326 40.68674935 44.37437441],2,"(2, 2)",[40.68672584 42.4826931  40.06018759 42.33703245 41.28628121],1,"(2, 4)",[41.97637661 43.51477254 45.16758237 44.21878638 43.51761954],2,"(1, 3)",[41.2532495  -6.14431947 43.59470513 42.63769552 43.46002891],2,"(3, 3)",[45.68864591 44.8994559  50.         43.34463192 45.63041876],2
2,5,5,1,2,"(2, 3)",[43.06282441 44.12710232 45.3697814  41.27987137 44.51648972],2,"(2, 2)",[41.27984525 42.4722644  40.58369164 42.41115073 41.94601788],1,"(2, 4)",[42.40760327 43.57571579 45.36351223 44.56583635 43.58928712],2,"(1, 3)",[41.746495   -6.00880866 44.01477903 42.64448931 43.51488954],2,"(3, 3)",[46.0429399  45.16606211 50.         43.43847991 45.87777488],2
2,5,5,1,original qtable,"(2, 3)",[43.58044782 44.38410923 45.688646   41.87801187 44.67439563],2,"(2, 2)",[41.87798284 43.01623251 41.10447883 43.04905992 42.65931445],3,"(2, 4)",[42.40760327 43.57571579 45.36351223 44.56583635 43.58928712],2,"(1, 3)",[41.746495   -6.00880866 44.01477903 42.64448931 43.51488954],2,"(3, 3)",[46.0429399  45.16606211 50.         43.43847991 45.87777488],2
2,5,6,0,1,"(3, 2)",[42.09287128 39.86343948 43.96026603 43.90783838 44.82452293],4,"(3, 1)",[40.31658519 42.17187714 43.34748084 -6.27246549 42.78315949],2,"(3, 3)",[44.82452293 44.2492035  45.52280648 44.24920351 50.        ],4,"(2, 2)",[38.68400895 41.74396789 39.00441093 29.19936404 39.00441078],1,"(4, 2)",[40.4150775  41.39850164 42.94918943 43.35109724 44.78471842],4
2,5,6,0,2,"(3, 2)",[42.56667219 40.45645399 44.12591195 44.20415265 45.08280326],4,"(3, 1)",[40.76942689 42.12060876 43.4115894  -6.18716424 43.17673166],2,"(3, 3)",[45.08280326 44.44355944 45.52478498 44.44355945 50.        ],4,"(2, 2)",[39.14597562 41.60664091 39.50197782 27.70670532 39.50197766],1,"(4, 2)",[40.74236914 41.50172929 42.99851169 43.41560763 44.70468714],4
2,5,6,0,original qtable,"(3, 2)",[42.56667219 40.45645399 44.12591195 44.20415265 45.08280326],4,"(3, 1)",[41.74650159 43.17318912 43.56196752 -5.98707488 44.01477908],4,"(3, 3)",[45.08280326 44.44355944 45.52478498 44.44355945 50.        ],4,"(2, 2)",[39.61673621 42.00961094 40.05482993 26.60375119 40.05482975],1,"(4, 2)",[41.05677092 41.56717109 43.05331421 43.48728584 45.17131904],4
2,5,6,1,1,"(2, 3)",[42.09287039 43.62600712 44.82452293 40.15393026 44.16072754],2,"(2, 2)",[40.1539091  42.49207892 39.59002468 42.27032601 40.69350893],1,"(2, 4)",[41.13648391 43.41055958 44.32498725 43.46241905 43.39506798],2,"(1, 3)",[39.90463303 -6.47483034 42.42455419 41.76612546 43.32622385],4,"(3, 3)",[45.08280318 44.44355928 50.         43.18415185 44.69988473],2
2,5,6,1,2,"(2, 3)",[42.5666712  43.89579609 45.08280326 40.68674935 44.37437441],2,"(2, 2)",[40.68672584 42.4826931  40.06018759 42.33703245 41.28628121],1,"(2, 4)",[41.56965927 43.45992361 44.46095336 43.82069831 43.45311872],2,"(1, 3)",[40.31649155 -6.37604296 42.78307061 41.67607813 43.36621725],4,"(3, 3)",[45.36978132 44.65951031 50.         43.26016872 44.87750611],2
2,5,6,1,original qtable,"(2, 3)",[42.5666712  43.89579609 45.08280326 40.68674935 44.37437441],2,"(2, 2)",[40.68672584 42.4826931  40.06018759 42.33703245 41.28628121],1,"(2, 4)",[41.97637661 43.51477254 45.16758237 44.21878638 43.51761954],2,"(1, 3)",[41.2532495  -6.14431947 43.59470513 42.63769552 43.46002891],2,"(3, 3)",[45.68864591 44.8994559  50.         43.34463192 45.63041876],2
