k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,20,0,0,0,"(3, 2)",[1.98451711 1.41148931 3.88068367 3.91830704 2.45212277],3,"(3, 1)",[ 32.40822071  32.50616167  32.73839025 -16.26160975  33.58911092],4,"(3, 3)",[33.34613372 32.78144196 34.38165641 32.78144196 43.3253    ],4,"(2, 2)",[32.38547333 32.62941967 33.01396245 31.87971342 12.88864844],2,"(4, 2)",[32.10298918 33.26579037 -0.653725   17.3943654  18.04819215],1
2,20,0,0,1,"(3, 2)",[32.95136514 32.00325758 33.40867174 33.54683003 33.2243854 ],3,"(3, 1)",[ 32.40822071  32.50616167  32.73839025 -16.26160975  33.58911092],4,"(3, 3)",[33.34613372 32.78144196 34.38165641 32.78144196 43.3253    ],4,"(2, 2)",[32.38547333 32.62941967 33.01396245 31.87971342 12.88864844],2,"(4, 2)",[32.10298918 33.26579037 -0.653725   17.3943654  18.04819215],1
2,20,0,0,2,"(3, 2)",[45.63745649 44.30212527 44.91182997 44.95274981 46.61613899],4,"(3, 1)",[44.76620387 43.26826064 43.70931581 -5.29068419 46.14702537],4,"(3, 3)",[46.87245125 45.68362649 45.74608424 45.68362649 35.948     ],0,"(2, 2)",[45.10679    43.6572221  46.429925   41.94942221  4.06084287],2,"(4, 2)",[44.3735509  45.71629025 -0.271      11.40610559 11.3598437 ],1
2,20,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485   44.0894015 44.0894015 -4.9105985 47.015    ],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     42.2204007  0.       ],2,"(4, 2)",[45.54485 47.015    0.       0.       0.     ],1
2,20,0,1,0,"(2, 3)",[2.17946557 3.96920434 3.1740625  1.36089213 4.07259317],4,"(2, 2)",[31.63310654 32.33918366 32.14218529 32.29873471 32.14219483],1,"(2, 4)",[33.01729201 32.79155325 34.93924882 34.24063011 32.87185133],2,"(1, 3)",[ 32.71303452 -16.17915839  33.91405528  32.70487003  32.70576331],2,"(3, 3)",[34.98124987 34.27587394 50.         34.27586749 34.93926111],2
2,20,0,1,1,"(2, 3)",[34.1249364  33.94738168 34.98125    32.27339366 34.06729055],2,"(2, 2)",[31.63310654 32.33918366 32.14218529 32.29873471 32.14219483],1,"(2, 4)",[33.01729201 32.79155325 34.93924882 34.24063011 32.87185133],2,"(1, 3)",[ 32.71303452 -16.17915839  33.91405528  32.70487003  32.70576331],2,"(3, 3)",[34.98124987 34.27587394 50.         34.27586749 34.93926111],2
2,20,0,1,2,"(2, 3)",[47.01499768 45.54482145 48.5        45.54474406 45.54480577],2,"(2, 2)",[44.19677117 42.86892367 45.26851591 42.88214911 45.26853599],4,"(2, 4)",[45.54480884 44.08742686 47.01493862 47.01499431 44.0885765 ],3,"(1, 3)",[45.15672216 -5.09310103 46.57992377 43.63878971 43.90681646],2,"(3, 3)",[48.49999973 47.01499778 50.         47.0149842  47.01496448],2
2,20,0,1,original qtable,"(2, 3)",[47.01499768 45.54482145 48.5        45.54474406 45.54480577],2,"(2, 2)",[45.54481455 44.08825388 47.01497194 44.08664489 47.01499949],4,"(2, 4)",[45.54480884 44.08742686 47.01493862 47.01499431 44.0885765 ],3,"(1, 3)",[45.54477476 -4.91095394 47.01499876 44.08877963 44.08895234],2,"(3, 3)",[48.49999973 47.01499778 50.         47.0149842  47.01496448],2
2,20,1,0,0,"(3, 1)",[  1.01831286   3.57072837   3.58223206 -49.16419178   1.11654196],2,"(3, 0)",[-21.3847955  -48.32833983 -17.48007132 -21.3847955   -3.91537138],4,"(3, 2)",[ 1.11382819 10.50139014 11.21306822  2.63190783 14.60316815],4,"(2, 1)",[ 31.35018588  31.49239135  32.61400054 -29.4150095   11.65775014],2,"(4, 1)",[ 31.39789551  32.67558579   0.49303913 -17.3402929   11.42072264],1
2,20,1,0,1,"(3, 1)",[ 23.10030351  28.44796638  28.56102828 -25.84462989  13.58481962],2,"(3, 0)",[-21.3847955  -48.32833983 -17.48007132 -21.3847955   -3.91537138],4,"(3, 2)",[ 1.11382819 10.50139014 11.21306822  2.63190783 14.60316815],4,"(2, 1)",[ 31.35018588  31.49239135  32.61400054 -29.4150095   11.65775014],2,"(4, 1)",[ 31.39789551  32.67558579   0.49303913 -17.3402929   11.42072264],1
