k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,10,0,0,0,"(3, 2)",[2.17946562 1.49078842 4.00622592 3.96920512 3.1740625 ],2,"(3, 1)",[ 32.71306708  32.76547978  32.88422978 -16.33320514  33.9140562 ],4,"(3, 3)",[34.98125   34.275875  35.1749375 34.275875  50.       ],4,"(2, 2)",[32.75481312 32.74135845 33.45313437 32.08298962 11.12100937],2,"(4, 2)",[33.01731312 34.24063437  0.67849589 12.02829928 12.8428125 ],1
2,10,0,0,1,"(3, 2)",[34.1249375  32.75481312 34.06731312 33.94739558 34.98125   ],4,"(3, 1)",[ 32.71306708  32.76547978  32.88422978 -16.33320514  33.9140562 ],4,"(3, 3)",[34.98125   34.275875  35.1749375 34.275875  50.       ],4,"(2, 2)",[32.75481312 32.74135845 33.45313437 32.08298962 11.12100937],2,"(4, 2)",[33.01731312 34.24063437  0.67849589 12.02829928 12.8428125 ],1
2,10,0,0,2,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.15679   43.6572221 43.9072221 -5.0927779 46.579925 ],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     42.2204007  0.       ],2,"(4, 2)",[45.54485 47.015    0.       0.       0.     ],1
2,10,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485   44.0894015 44.0894015 -4.9105985 47.015    ],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     42.2204007  0.       ],2,"(4, 2)",[45.54485 47.015    0.       0.       0.     ],1
2,10,0,1,0,"(2, 3)",[2.17946557 3.96920434 3.1740625  1.44100147 4.0689497 ],4,"(2, 2)",[32.38545801 32.70464527 33.01395029 32.65721158 33.01396207],4,"(2, 4)",[32.71304767 32.8201551  34.96401105 33.91405196 32.88382416],2,"(1, 3)",[ 32.71303452 -16.17625228  33.91405528  32.70487003  32.82080724],2,"(3, 3)",[34.98124987 34.27587394 50.         34.27586749 35.17492045],2
2,10,0,1,1,"(2, 3)",[34.1249364  33.94738168 34.98125    32.59350137 33.94737301],2,"(2, 2)",[32.38545801 32.70464527 33.01395029 32.65721158 33.01396207],4,"(2, 4)",[32.71304767 32.8201551  34.96401105 33.91405196 32.88382416],2,"(1, 3)",[ 32.71303452 -16.17625228  33.91405528  32.70487003  32.82080724],2,"(3, 3)",[34.98124987 34.27587394 50.         34.27586749 35.17492045],2
2,10,0,1,2,"(2, 3)",[47.01499768 45.54482145 48.5        45.54474406 45.54480577],2,"(2, 2)",[45.10675804 43.63831653 46.4298997  43.63683725 46.42992449],4,"(2, 4)",[45.15675242 43.90544354 46.57094469 46.57991934 43.90646393],3,"(1, 3)",[45.15672216 -5.11096642 46.57992377 43.63878971 43.90681646],2,"(3, 3)",[48.49999973 47.01499778 50.         47.0149842  47.01496448],2
2,10,0,1,original qtable,"(2, 3)",[47.01499768 45.54482145 48.5        45.54474406 45.54480577],2,"(2, 2)",[45.54481455 44.08825388 47.01497194 44.08664489 47.01499949],4,"(2, 4)",[45.54480884 44.08742686 47.01493862 47.01499431 44.0885765 ],3,"(1, 3)",[45.54477476 -4.91095394 47.01499876 44.08877963 44.08895234],2,"(3, 3)",[48.49999973 47.01499778 50.         47.0149842  47.01496448],2
2,10,1,0,0,"(4, 2)",[ 0.47727865  1.22009173 -0.68247857  2.86069383  3.49409199],4,"(4, 1)",[ 30.48496173  28.61218722   1.97838845 -17.34183399  15.76002972],0,"(4, 3)",[33.81375625 36.08       -0.5725     14.2670375  35.53511671],1,"(3, 2)",[ 0.56446219  9.44823504  1.95717333 10.70793417 14.76392969],4,"(5, 2)",[-0.51400411  2.22754777 -0.617625    1.50142775 -0.617625  ],1
2,10,1,0,1,"(4, 2)",[22.94674933 15.35036816  1.11808781 18.29244924 20.32983984],0,"(4, 1)",[ 30.48496173  28.61218722   1.97838845 -17.34183399  15.76002972],0,"(4, 3)",[33.81375625 36.08       -0.5725     14.2670375  35.53511671],1,"(3, 2)",[ 0.56446219  9.44823504  1.95717333 10.70793417 14.76392969],4,"(5, 2)",[-0.51400411  2.22754777 -0.617625    1.50142775 -0.617625  ],1
