k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,50,0,0,0,"(3, 2)",[3.75044924 2.83157935 5.35290581 5.25607454 3.7326168 ],2,"(3, 1)",[40.86142846 42.78213593 42.78213593 -6.21786407 41.98335044],1,"(3, 3)",[45.02945566 44.68973529 45.51880977 44.68973529 50.        ],4.0,"(2, 2)",[41.35786199 42.97340782 41.91252799 42.24931862 23.47925489],1,"(4, 2)",[42.39232103 43.59470519 -1.11058894 24.07278843 25.67169051],1.0
1,50,0,0,1,"(3, 2)",[44.31954623 41.48211221 43.22817627 42.83543252 46.15233605],4,"(3, 1)",[40.86142846 42.78213593 42.78213593 -6.21786407 41.98335044],1,"(3, 3)",[45.02945566 44.68973529 45.51880977 44.68973529 50.        ],4.0,"(2, 2)",[41.35786199 42.97340782 41.91252799 42.24931862 23.47925489],1,"(4, 2)",[42.39232103 43.59470519 -1.11058894 24.07278843 25.67169051],1.0
1,50,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485   44.0894015 44.0894015 -4.9105985 47.015    ],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4.0,"(2, 2)",[45.54485   44.0894015 47.015     42.2204007  0.       ],2,"(4, 2)",[45.54485 47.015    0.       0.       0.     ],1.0
1,50,0,1,0,"(2, 3)",[3.61503471 5.22952272 3.69560738 2.79345062 5.56973772],4,"(2, 2)",[40.95440312 42.90239595 41.4667957  42.90164912 41.44692174],1,"(2, 4)",[42.32421852 42.83867657 45.68377287 43.40750828 42.8389393 ],2.0,"(1, 3)",[40.86137814 -6.21798766 41.99418329 42.78192539 42.78199911],4,"(3, 3)",[46.39148436 45.60229343 50.         45.60228622 46.10597638],2.0
1,50,0,1,1,"(2, 3)",[43.01761368 42.30465618 45.41214768 40.85446007 43.59558584],2,"(2, 2)",[40.95440312 42.90239595 41.4667957  42.90164912 41.44692174],1,"(2, 4)",[42.32421852 42.83867657 45.68377287 43.40750828 42.8389393 ],2.0,"(1, 3)",[40.86137814 -6.21798766 41.99418329 42.78192539 42.78199911],4,"(3, 3)",[46.39148436 45.60229343 50.         45.60228622 46.10597638],2.0
1,50,0,1,original qtable,"(2, 3)",[47.01499768 45.54482145 48.5        45.54474406 45.54480577],2,"(2, 2)",[45.54481455 44.08825388 47.01497194 44.08664489 47.01499949],4,"(2, 4)",[45.54480884 44.08742686 47.01493862 47.01499431 44.0885765 ],3.0,"(1, 3)",[45.54477476 -4.91095394 47.01499876 44.08877963 44.08895234],2,"(3, 3)",[48.49999973 47.01499778 50.         47.0149842  47.01496448],2.0
1,50,1,0,0,"(4, 2)",[ 2.60273103  3.65203334 -1.13437412  4.63754665  5.42424302],4,"(4, 1)",[39.11603987 41.14319282 -1.45433616 -7.6667912  28.44906318],1,"(4, 3)",[44.17363458 47.27484098 -1.19453005 26.49802991 46.73773293],1.0,"(3, 2)",[12.4730178  26.92602078 13.83112114 27.65303945 31.58793554],4,"(5, 2)",[-2.05482186 -1.48528907 -1.11058894 -1.11058894 -1.11058894],2.0
1,50,1,0,1,"(4, 2)",[37.49556173 32.02358931 -1.57736349 33.57886664 37.66266256],4,"(4, 1)",[39.11603987 41.14319282 -1.45433616 -7.6667912  28.44906318],1,"(4, 3)",[44.17363458 47.27484098 -1.19453005 26.49802991 46.73773293],1.0,"(3, 2)",[12.4730178  26.92602078 13.83112114 27.65303945 31.58793554],4,"(5, 2)",[-2.05482186 -1.48528907 -1.11058894 -1.11058894 -1.11058894],2.0
1,50,1,0,original qtable,"(4, 2)",[42.39232103 43.59470519 -1.11058894 24.07278843 25.67169051],1,"(4, 1)",[44.0894015  45.54485     0.         -6.35149252  0.        ],1,"(4, 3)",[47.015      48.5         0.          0.         47.31933958],1.0,"(3, 2)",[3.75044924 2.83157935 5.35290581 5.25607454 3.7326168 ],2,,,
1,50,1,1,0,"(2, 4)",[3.44894143 4.99736159 5.81227488 3.65046741 5.38724151],2,"(2, 3)",[15.33282529 29.9235452  34.41077523 29.31760004 18.0755903 ],2,"(2, 5)",[41.82739734 41.72576224 44.56336578 42.98870056 41.72435392],2.0,"(1, 4)",[38.90142668 -7.7119979  40.00570702 40.99307286 41.28692652],4,"(3, 4)",[44.95172718 44.63898405 44.66355025 47.56288166 44.66336633],3.0
1,50,1,1,1,"(2, 4)",[40.71438599 40.50207141 44.87602246 26.62887524 42.07443528],2,"(2, 3)",[15.33282529 29.9235452  34.41077523 29.31760004 18.0755903 ],2,"(2, 5)",[41.82739734 41.72576224 44.56336578 42.98870056 41.72435392],2.0,"(1, 4)",[38.90142668 -7.7119979  40.00570702 40.99307286 41.28692652],4,"(3, 4)",[44.95172718 44.63898405 44.66355025 47.56288166 44.66336633],3.0
1,50,1,1,original qtable,"(2, 4)",[42.32421852 42.83867657 45.68377287 43.40750828 42.8389393 ],2,"(2, 3)",[3.61503471 5.22952272 3.69560738 2.79345062 5.56973772],4,"(2, 5)",[44.08837798 42.64394597 45.54412964 45.54468499 42.64239426],3.0,"(1, 4)",[44.08892673 -6.35263959 45.54476138 45.54483538 42.64538282],3,"(3, 4)",[47.01491224 45.54475443 45.54463575 48.49999936 45.54430559],3.0
1,50,2,0,0,"(4, 3)",[3.42426421 3.28952175 2.61313066 3.01124529 2.97929034],0,"(4, 2)",[12.94000996 21.05139868 -1.76613867 27.58954368 30.40433228],4,"(4, 4)",[42.37443542 43.43294975 -1.33806934 28.50563557 -1.33806934],1.0,"(3, 3)",[43.80315007 44.87025454 43.99798402 37.34216953 46.44470112],4,"(5, 3)",[13.14868951 31.32742034 -1.45433616 -1.53269094 -1.45433616],1.0
1,50,2,0,1,"(4, 3)",[41.79882867 44.04550293 11.74051464 21.45667447 43.56320218],1,"(4, 2)",[12.94000996 21.05139868 -1.76613867 27.58954368 30.40433228],4,"(4, 4)",[42.37443542 43.43294975 -1.33806934 28.50563557 -1.33806934],1.0,"(3, 3)",[43.80315007 44.87025454 43.99798402 37.34216953 46.44470112],4,"(5, 3)",[13.14868951 31.32742034 -1.45433616 -1.53269094 -1.45433616],1.0
1,50,2,0,original qtable,"(4, 3)",[44.17363458 47.27484098 -1.19453005 26.49802991 46.73773293],1,"(4, 2)",[ 2.60273103  3.65203334 -1.13437412  4.63754665  5.42424302],4,"(4, 4)",[46.48995422 49.86305363  0.          0.          0.        ],1.0,"(3, 3)",[45.02945566 44.68973529 45.51880977 44.68973529 50.        ],4,,,
1,50,2,1,0,"(3, 4)",[3.47802267 3.27367272 2.971332   3.66575365 5.21692236],4,"(3, 3)",[44.75047313 36.05598736 50.         45.24046763 44.6608777 ],2,"(3, 5)",[41.59637585 42.29537149 42.89875302 42.76080036 25.73323229],2.0,"(2, 4)",[12.88509126 27.79615454 14.68841691 22.89105983 30.054348  ],4,"(4, 4)",[43.72705287 44.69216335 -0.670605   17.195      14.53543233],1.0
1,50,2,1,1,"(3, 4)",[41.41181469 27.37019315 41.01152956 44.81507304 41.83081636],3,"(3, 3)",[44.75047313 36.05598736 50.         45.24046763 44.6608777 ],2,"(3, 5)",[41.59637585 42.29537149 42.89875302 42.76080036 25.73323229],2.0,"(2, 4)",[12.88509126 27.79615454 14.68841691 22.89105983 30.054348  ],4,"(4, 4)",[43.72705287 44.69216335 -0.670605   17.195      14.53543233],1.0
1,50,2,1,original qtable,"(3, 4)",[44.95172718 44.63898405 44.66355025 47.56288166 44.66336633],3,"(3, 3)",[46.39148436 45.60229343 50.         45.60228622 46.10597638],2,"(3, 5)",[45.54338501 44.08894963 44.07987641 47.01494991  0.        ],3.0,"(2, 4)",[3.44894143 4.99736159 5.81227488 3.65046741 5.38724151],2,"(4, 4)",[45.54398815 47.01496891  0.          0.          0.        ],1.0
1,50,3,0,0,"(4, 3)",[0.41987448 5.16338743 1.51212708 3.1105673  4.95284453],1,"(4, 2)",[19.93274264 25.20266333 -1.91686956 33.06559479 25.3925893 ],3,"(4, 4)",[41.34186213 47.71021116 -1.73663297 22.08953646 -1.73663297],1.0,"(3, 3)",[43.08278015 45.02295645 21.66860918 31.12683589 49.09629073],4,"(5, 3)",[15.83950343 19.80285953 -1.79445544 -1.89113471 -1.79445544],1.0
1,50,3,0,1,"(4, 3)",[10.32637686 28.98479613 11.61710848 18.38671591 27.40748933],1,"(4, 2)",[19.93274264 25.20266333 -1.91686956 33.06559479 25.3925893 ],3,"(4, 4)",[41.34186213 47.71021116 -1.73663297 22.08953646 -1.73663297],1.0,"(3, 3)",[43.08278015 45.02295645 21.66860918 31.12683589 49.09629073],4,"(5, 3)",[15.83950343 19.80285953 -1.79445544 -1.89113471 -1.79445544],1.0
1,50,3,0,original qtable,"(4, 3)",[3.42426421 3.28952175 2.61313066 3.01124529 2.97929034],0,"(4, 2)",[12.94000996 21.05139868 -1.76613867 27.58954368 30.40433228],4,"(4, 4)",[42.37443542 43.43294975 -1.33806934 28.50563557 -1.33806934],1.0,"(3, 3)",[43.80315007 44.87025454 43.99798402 37.34216953 46.44470112],4,"(5, 3)",[13.14868951 31.32742034 -1.45433616 -1.53269094 -1.45433616],1.0
1,50,3,1,0,"(3, 5)",[3.08225133 4.9539471  5.14914055 3.79260105 4.64938172],2,"(3, 4)",[13.78920047 19.93295016 29.38017054 33.05815962 16.53044043],3,"(3, 6)",[ 38.35701339  41.49589177  -1.27007704  24.57628532 -32.566078  ],1.0,"(2, 5)",[38.10940064 41.097944   39.55014615 31.47552666 41.09663371],1,"(4, 5)",[40.98160806 42.18117229 -1.11058894 23.61143707 -1.11058894],1.0
1,50,3,1,1,"(3, 5)",[39.15171776 39.99284843 41.83858362 32.04151775 33.14543996],2,"(3, 4)",[13.78920047 19.93295016 29.38017054 33.05815962 16.53044043],3,"(3, 6)",[ 38.35701339  41.49589177  -1.27007704  24.57628532 -32.566078  ],1.0,"(2, 5)",[38.10940064 41.097944   39.55014615 31.47552666 41.09663371],1,"(4, 5)",[40.98160806 42.18117229 -1.11058894 23.61143707 -1.11058894],1.0
1,50,3,1,original qtable,"(3, 5)",[41.59637585 42.29537149 42.89875302 42.76080036 25.73323229],2,"(3, 4)",[3.47802267 3.27367272 2.971332   3.66575365 5.21692236],4,"(3, 6)",[41.20508092 42.6413254   0.          0.          0.        ],1.0,"(2, 5)",[41.82739734 41.72576224 44.56336578 42.98870056 41.72435392],2,"(4, 5)",[44.08003297 45.54363211  0.          0.          0.        ],1.0
1,50,4,0,0,"(3, 3)",[ 4.0593575   5.73456112  3.13213963  3.88818601 49.98582032],4,"(3, 2)",[21.96849657 34.82751032 23.9884208  34.99786147 30.28221871],3,"(3, 4)",[22.022273   21.78662019 20.76873739  5.74673696 -0.91369005],0.0,"(2, 3)",[43.3430736  44.14227329 44.46635409 29.70182351 46.99598513],4,"(4, 3)",[12.62866722 14.80342125 12.69741886 21.84473731 31.96939498],4.0
1,50,4,0,1,"(3, 3)",[43.72597778 44.3988507  20.90094214 30.26778334 49.71640645],4,"(3, 2)",[21.96849657 34.82751032 23.9884208  34.99786147 30.28221871],3,"(3, 4)",[22.022273   21.78662019 20.76873739  5.74673696 -0.91369005],0.0,"(2, 3)",[43.3430736  44.14227329 44.46635409 29.70182351 46.99598513],4,"(4, 3)",[12.62866722 14.80342125 12.69741886 21.84473731 31.96939498],4.0
1,50,4,0,original qtable,"(3, 3)",[43.08278015 45.02295645 21.66860918 31.12683589 49.09629073],4,"(3, 2)",[12.4730178  26.92602078 13.83112114 27.65303945 31.58793554],4,"(3, 4)",[0. 0. 0. 0. 0.],0.0,"(2, 3)",[47.015      45.54485    48.5         0.         48.45986367],2,"(4, 3)",[0.41987448 5.16338743 1.51212708 3.1105673  4.95284453],1.0
1,50,4,1,0,"(4, 5)",[ 2.53274188  2.7332948  -1.1636993   4.33645662  1.96584367],3,"(4, 4)",[38.743492   35.38678973 -1.50390255 38.56160377 28.87147556],0,"(4, 6)",[  8.98791847  26.36414977  -1.33806934  11.07405343 -66.90346688],1.0,"(3, 5)",[ 8.18863338 23.79927437 10.83562799 18.94937819 23.88348105],4,"(5, 5)",[-2.93889868 -2.19308526 -1.45433616 -1.45433616 -1.45433616],2.0
1,50,4,1,1,"(4, 5)",[37.12235778 28.28728202 -1.51074727 32.1164977   8.22498891],0,"(4, 4)",[38.743492   35.38678973 -1.50390255 38.56160377 28.87147556],0,"(4, 6)",[  8.98791847  26.36414977  -1.33806934  11.07405343 -66.90346688],1.0,"(3, 5)",[ 8.18863338 23.79927437 10.83562799 18.94937819 23.88348105],4,"(5, 5)",[-2.93889868 -2.19308526 -1.45433616 -1.45433616 -1.45433616],2.0
1,50,4,1,original qtable,"(4, 5)",[40.98160806 42.18117229 -1.11058894 23.61143707 -1.11058894],1,"(4, 4)",[43.72705287 44.69216335 -0.670605   17.195      14.53543233],1,,,,"(3, 5)",[3.08225133 4.9539471  5.14914055 3.79260105 4.64938172],2,,,
1,50,5,0,0,"(3, 4)",[46.46239538  5.07678567  2.7965134   3.61935456  0.93631115],0,"(3, 3)",[26.11008964 36.62108527 24.50882529 26.99284346 31.07973753],1,"(3, 5)",[ 4.38372147 -1.27007704 -1.27007704 17.72211046 -1.27007704],3.0,"(2, 4)",[43.72135044 45.64001137 33.59892453 28.42770186 -1.27007704],1,"(4, 4)",[39.12929593 36.2914803  -1.83660801 25.5012967  -1.83660801],0.0
1,50,5,0,1,"(3, 4)",[36.24790755 33.81969176 25.05924367 21.80702917  4.0542132 ],0,"(3, 3)",[26.11008964 36.62108527 24.50882529 26.99284346 31.07973753],1,"(3, 5)",[ 4.38372147 -1.27007704 -1.27007704 17.72211046 -1.27007704],3.0,"(2, 4)",[43.72135044 45.64001137 33.59892453 28.42770186 -1.27007704],1,"(4, 4)",[39.12929593 36.2914803  -1.83660801 25.5012967  -1.83660801],0.0
1,50,5,0,original qtable,"(3, 4)",[22.022273   21.78662019 20.76873739  5.74673696 -0.91369005],0,"(3, 3)",[ 4.0593575   5.73456112  3.13213963  3.88818601 49.98582032],4,,,,"(2, 4)",[48.45601095 46.74337406 49.99691482  0.          0.        ],2,"(4, 4)",[41.34186213 47.71021116 -1.73663297 22.08953646 -1.73663297],1.0
1,50,5,1,0,"(4, 4)",[ 2.99343248  2.20135499 -1.17908986 49.8205255   0.81794299],3,"(4, 3)",[35.05323061 34.6803239  -1.45433616 32.56536116 17.05468204],0,"(4, 5)",[ 2.9331751  10.49597136 -1.66244974  4.86266855 11.00786486],4.0,"(3, 4)",[24.21536004 24.27203849 30.92676143 40.71372847 19.4685841 ],3,"(5, 4)",[-2.93889868 -2.19308526 -1.45433616 -1.45433616 -1.77624367],2.0
1,50,5,1,1,"(4, 4)",[38.18868039 33.17101574 -1.81855839 46.41051006 14.44391663],3,"(4, 3)",[35.05323061 34.6803239  -1.45433616 32.56536116 17.05468204],0,"(4, 5)",[ 2.9331751  10.49597136 -1.66244974  4.86266855 11.00786486],4.0,"(3, 4)",[24.21536004 24.27203849 30.92676143 40.71372847 19.4685841 ],3,"(5, 4)",[-2.93889868 -2.19308526 -1.45433616 -1.45433616 -1.77624367],2.0
