k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,100,0,0,0,"(3, 2)",[1.90620565 1.27589387 3.94590364 3.70513901 2.22630003],2,"(3, 1)",[ 30.88177969  31.19458826  31.54508205 -17.27603489  31.98859355],4,"(3, 3)",[31.60470134 31.14425999 33.25583548 31.14425999 41.78616533],4,"(2, 2)",[31.63311902 31.22352681 32.14219521 31.14191399 15.79091016],2,"(4, 2)",[32.71306708 33.9140562   8.36666161 13.30953135 14.31731302],1
2,100,0,0,1,"(3, 2)",[31.50951752 30.94770652 33.48136602 32.32445252 31.6322864 ],2,"(3, 1)",[ 30.88177969  31.19458826  31.54508205 -17.27603489  31.98859355],4,"(3, 3)",[31.60470134 31.14425999 33.25583548 31.14425999 41.78616533],4,"(2, 2)",[31.63311902 31.22352681 32.14219521 31.14191399 15.79091016],2,"(4, 2)",[32.71306708 33.9140562   8.36666161 13.30953135 14.31731302],1
2,100,0,0,2,"(3, 2)",[43.76575807 42.75382346 44.56373515 43.61658744 44.61054853],4,"(3, 1)",[42.78990779 41.4432613  42.44793486 -6.17174674 44.01477908],4,"(3, 3)",[44.55247473 43.58312451 43.9736484  43.58312451 32.70771648],0,"(2, 2)",[44.19679715 42.44001243 45.2685365  41.33236809 10.84477849],2,"(4, 2)",[45.15679   46.579925   2.2624811  4.0573018  4.1030748],1
2,100,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485   44.0894015 44.0894015 -4.9105985 47.015    ],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4,"(2, 2)",[45.54485   44.0894015 47.015     42.2204007  0.       ],2,"(4, 2)",[45.54485 47.015    0.       0.       0.     ],1
2,100,0,1,0,"(2, 3)",[1.82266055 3.77497365 2.85796753 1.03025361 3.79856376],4,"(2, 2)",[27.71531807 30.49680269 27.87507238 30.94123154 27.86276118],3,"(2, 4)",[31.19015728 31.95117412 32.93782952 32.30549189 31.8885863 ],2,"(1, 3)",[ 31.49210035 -16.57148439  32.62399008  31.43336775  32.03350214],2,"(3, 3)",[34.23003107 33.59519273 47.86171625 33.50719317 34.05056814],2
2,100,0,1,1,"(2, 3)",[31.28124049 32.51389177 32.72208979 28.31673221 32.3893992 ],2,"(2, 2)",[27.71531807 30.49680269 27.87507238 30.94123154 27.86276118],3,"(2, 4)",[31.19015728 31.95117412 32.93782952 32.30549189 31.8885863 ],2,"(1, 3)",[ 31.49210035 -16.57148439  32.62399008  31.43336775  32.03350214],2,"(3, 3)",[34.23003107 33.59519273 47.86171625 33.50719317 34.05056814],2
2,100,0,1,2,"(2, 3)",[43.13149911 43.52421998 44.87538654 40.11903238 43.5083422 ],2,"(2, 2)",[38.85289734 39.96207629 39.1892222  40.26373454 39.16330389],3,"(2, 4)",[43.19414869 42.88662573 44.22836036 44.43695838 42.70026391],3,"(1, 3)",[43.58360647 -5.7992552  44.86126904 41.93379221 43.05994787],2,"(3, 3)",[48.04999976 46.713498   45.49835    46.52823576 46.57096797],0
2,100,0,1,original qtable,"(2, 3)",[47.01499768 45.54482145 48.5        45.54474406 45.54480577],2,"(2, 2)",[45.54481455 44.08825388 47.01497194 44.08664489 47.01499949],4,"(2, 4)",[45.54480884 44.08742686 47.01493862 47.01499431 44.0885765 ],3,"(1, 3)",[45.54477476 -4.91095394 47.01499876 44.08877963 44.08895234],2,"(3, 3)",[48.49999973 47.01499778 50.         47.0149842  47.01496448],2
2,100,1,0,0,"(4, 2)",[0.75828381 1.73596581 1.63952355 2.83619841 3.68462916],4,"(4, 1)",[ 26.976191    27.49861396   9.62137117 -19.62892863  25.20847524],1,"(4, 3)",[30.54388436 31.41266972 15.65036782 28.23101988 34.58733076],4,"(3, 2)",[ 5.88204233 14.6446212   7.14449795 17.49336238 21.17771562],4,"(5, 2)",[12.81534503 18.96835655  3.46283304  8.80506151 11.77641151],1
2,100,1,0,1,"(4, 2)",[20.91003201 13.48165643 15.75059347 23.47660174 26.97665483],4,"(4, 1)",[ 26.976191    27.49861396   9.62137117 -19.62892863  25.20847524],1,"(4, 3)",[30.54388436 31.41266972 15.65036782 28.23101988 34.58733076],4,"(3, 2)",[ 5.88204233 14.6446212   7.14449795 17.49336238 21.17771562],4,"(5, 2)",[12.81534503 18.96835655  3.46283304  8.80506151 11.77641151],1
