k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,200,0,0,0,"(3, 2)",[3.28258698 2.5376533  5.21777793 5.03390293 3.6264316 ],2,"(3, 1)",[37.3804493  42.28941896 42.28941896 -6.71058104 38.37871075],1,"(3, 3)",[44.09124002 44.06113081 45.11433459 44.06113081 50.        ],4.0,"(2, 2)",[37.04471225 42.3086496  37.06526893 42.26654401 35.99337895],1,"(4, 2)",[37.82042091 38.82995346 -1.91046266 41.41060811 44.16107915],4.0
1,200,0,0,1,"(3, 2)",[38.99733869 36.8666317  39.4495082  39.32816254 44.02863208],4,"(3, 1)",[37.3804493  42.28941896 42.28941896 -6.71058104 38.37871075],1,"(3, 3)",[44.09124002 44.06113081 45.11433459 44.06113081 50.        ],4.0,"(2, 2)",[37.04471225 42.3086496  37.06526893 42.26654401 35.99337895],1,"(4, 2)",[37.82042091 38.82995346 -1.91046266 41.41060811 44.16107915],4.0
1,200,0,0,original qtable,"(3, 2)",[47.015   45.54485 45.54485 45.54485 48.5    ],4,"(3, 1)",[45.54485   44.0894015 44.0894015 -4.9105985 47.015    ],4,"(3, 3)",[48.5   47.015 47.015 47.015 50.   ],4.0,"(2, 2)",[45.54485   44.0894015 47.015     42.2204007  0.       ],2,"(4, 2)",[45.54485 47.015    0.       0.       0.     ],1.0
1,200,0,1,0,"(2, 3)",[3.33573808 5.04396873 3.63453801 2.55171647 5.4419949 ],4,"(2, 2)",[36.87546675 42.28935714 36.89274545 42.28905602 36.8850153 ],1,"(2, 4)",[40.04640576 42.2974811  45.1068594  41.04134831 42.29735946],2.0,"(1, 3)",[37.40299429 -6.70819419 38.40924958 42.29178617 42.29182277],4,"(3, 3)",[44.02863208 44.01918348 50.         44.0191834  45.08734278],2.0
1,200,0,1,1,"(2, 3)",[39.75231727 39.52491136 44.19076021 37.18455078 42.13686514],2,"(2, 2)",[36.87546675 42.28935714 36.89274545 42.28905602 36.8850153 ],1,"(2, 4)",[40.04640576 42.2974811  45.1068594  41.04134831 42.29735946],2.0,"(1, 3)",[37.40299429 -6.70819419 38.40924958 42.29178617 42.29182277],4,"(3, 3)",[44.02863208 44.01918348 50.         44.0191834  45.08734278],2.0
1,200,0,1,original qtable,"(2, 3)",[47.01499768 45.54482145 48.5        45.54474406 45.54480577],2,"(2, 2)",[45.54481455 44.08825388 47.01497194 44.08664489 47.01499949],4,"(2, 4)",[45.54480884 44.08742686 47.01493862 47.01499431 44.0885765 ],3.0,"(1, 3)",[45.54477476 -4.91095394 47.01499876 44.08877963 44.08895234],2,"(3, 3)",[48.49999973 47.01499778 50.         47.0149842  47.01496448],2.0
1,200,1,0,0,"(4, 2)",[ 3.18281217  5.47792787 -1.27174627  4.60364116  5.64329395],4,"(4, 1)",[34.75966918 39.26910078 -1.92117728 -8.08900136 35.05345462],1,"(4, 3)",[41.73843606 46.59420257 -1.85815249 40.44803131 46.41462073],1.0,"(3, 2)",[37.94266456 38.65141552 38.96119871 38.67031322 45.8662908 ],4,"(5, 2)",[-4.70484297 -3.71561823 -1.92898824 -1.92898824 -1.92898824],2.0
1,200,1,0,1,"(4, 2)",[38.31614473 41.41260479 -2.76984785 36.46153178 43.33689403],4,"(4, 1)",[34.75966918 39.26910078 -1.92117728 -8.08900136 35.05345462],1,"(4, 3)",[41.73843606 46.59420257 -1.85815249 40.44803131 46.41462073],1.0,"(3, 2)",[37.94266456 38.65141552 38.96119871 38.67031322 45.8662908 ],4,"(5, 2)",[-4.70484297 -3.71561823 -1.92898824 -1.92898824 -1.92898824],2.0
1,200,1,0,original qtable,"(4, 2)",[37.82042091 38.82995346 -1.91046266 41.41060811 44.16107915],4,"(4, 1)",[44.0894015  45.54485     0.         -6.35149252  0.        ],1,"(4, 3)",[47.015      48.5         0.          0.         47.31933958],1.0,"(3, 2)",[3.28258698 2.5376533  5.21777793 5.03390293 3.6264316 ],2,,,
1,200,1,1,0,"(2, 4)",[3.17990073 4.83296857 5.63536931 5.40087775 5.24011367],2,"(2, 3)",[36.65863394 38.40826385 45.53430975 38.34982782 38.04607862],2,"(2, 5)",[38.97105728 40.95857961 43.74389471 39.96600597 40.95729108],2.0,"(1, 4)",[35.99066017 -8.10137432 36.99424082 39.22725023 40.89780846],4,"(3, 4)",[41.38613536 42.34962425 43.69201467 46.52956176 43.691992  ],3.0
1,200,1,1,1,"(2, 4)",[38.32569882 37.95353542 43.30121881 40.50236647 40.68887345],2,"(2, 3)",[36.65863394 38.40826385 45.53430975 38.34982782 38.04607862],2,"(2, 5)",[38.97105728 40.95857961 43.74389471 39.96600597 40.95729108],2.0,"(1, 4)",[35.99066017 -8.10137432 36.99424082 39.22725023 40.89780846],4,"(3, 4)",[41.38613536 42.34962425 43.69201467 46.52956176 43.691992  ],3.0
1,200,1,1,original qtable,"(2, 4)",[40.04640576 42.2974811  45.1068594  41.04134831 42.29735946],2,"(2, 3)",[3.33573808 5.04396873 3.63453801 2.55171647 5.4419949 ],4,"(2, 5)",[44.08837798 42.64394597 45.54412964 45.54468499 42.64239426],3.0,"(1, 4)",[44.08892673 -6.35263959 45.54476138 45.54483538 42.64538282],3,"(3, 4)",[47.01491224 45.54475443 45.54463575 48.49999936 45.54430559],3.0
1,200,2,0,0,"(4, 3)",[2.64000295 2.92515634 4.13414683 4.83035766 1.73373724],3,"(4, 2)",[32.79233808 41.54125766 -2.78912875 35.423923   36.12853849],1,"(4, 4)",[31.4951885  31.51903513 -1.93621418 36.47849658 -1.93621418],3.0,"(3, 3)",[39.42267434 45.05444323 37.20449795 42.60314943 39.54841784],1,"(5, 3)",[30.47949422 36.48357055 -1.92898824 -2.80201747 -1.92898824],1.0
1,200,2,0,1,"(4, 3)",[34.94065799 39.39968475 32.36415248 36.67876357 31.86560131],1,"(4, 2)",[32.79233808 41.54125766 -2.78912875 35.423923   36.12853849],1,"(4, 4)",[31.4951885  31.51903513 -1.93621418 36.47849658 -1.93621418],3.0,"(3, 3)",[39.42267434 45.05444323 37.20449795 42.60314943 39.54841784],1,"(5, 3)",[30.47949422 36.48357055 -1.92898824 -2.80201747 -1.92898824],1.0
1,200,2,0,original qtable,"(4, 3)",[41.73843606 46.59420257 -1.85815249 40.44803131 46.41462073],1,"(4, 2)",[ 3.18281217  5.47792787 -1.27174627  4.60364116  5.64329395],4,"(4, 4)",[46.48995422 49.86305363  0.          0.          0.        ],1.0,"(3, 3)",[44.09124002 44.06113081 45.11433459 44.06113081 50.        ],4,,,
1,200,2,1,0,"(3, 4)",[3.29290473 4.83024713 3.45288552 3.62851771 5.05053092],4,"(3, 3)",[44.0002499  42.27296934 50.         45.06578433 44.00949029],2,"(3, 5)",[37.59189459 40.64511768 42.31184338 38.59171992 38.52028094],2.0,"(2, 4)",[34.97642329 37.49711937 36.00116814 41.86045342 40.17615445],3,"(4, 4)",[42.1060289  42.1218791  -1.92898824 49.46123682 41.81101836],3.0
1,200,2,1,1,"(3, 4)",[39.12442151 36.0700812  41.58136039 44.07035429 39.61811592],3,"(3, 3)",[44.0002499  42.27296934 50.         45.06578433 44.00949029],2,"(3, 5)",[37.59189459 40.64511768 42.31184338 38.59171992 38.52028094],2.0,"(2, 4)",[34.97642329 37.49711937 36.00116814 41.86045342 40.17615445],3,"(4, 4)",[42.1060289  42.1218791  -1.92898824 49.46123682 41.81101836],3.0
1,200,2,1,original qtable,"(3, 4)",[41.38613536 42.34962425 43.69201467 46.52956176 43.691992  ],3,"(3, 3)",[44.02863208 44.01918348 50.         44.0191834  45.08734278],2,"(3, 5)",[45.54338501 44.08894963 44.07987641 47.01494991  0.        ],3.0,"(2, 4)",[3.17990073 4.83296857 5.63536931 5.40087775 5.24011367],2,"(4, 4)",[45.54398815 47.01496891  0.          0.          0.        ],1.0
