k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
5,200,0,0,0,"(7, 4)",[37.4476748  33.23799728 45.36452607 45.32314579 33.92387026],2,"(7, 3)",[40.90481377 38.99976549 40.42023988 39.28900157 42.42018488],4,"(7, 5)",[40.63795339 41.1505634  40.01937647 39.92533    40.29401644],1,"(6, 4)",[40.80406187 39.57579869 40.17754077 37.21497905 41.43691505],4,"(8, 4)",[ 38.90948358  39.98189288 -10.21504711  25.21514603  39.62569049],1
5,200,0,0,1,"(7, 4)",[39.60681911 39.22387817 39.51805139 39.21469803 40.01618527],4,"(7, 3)",[40.90481377 38.99976549 40.42023988 39.28900157 42.42018488],4,"(7, 5)",[40.63795339 41.1505634  40.01937647 39.92533    40.29401644],1,"(6, 4)",[40.80406187 39.57579869 40.17754077 37.21497905 41.43691505],4,"(8, 4)",[ 38.90948358  39.98189288 -10.21504711  25.21514603  39.62569049],1
5,200,0,0,2,"(7, 4)",[40.30836091 39.38721591 39.7573214  39.1615935  40.29793503],0,"(7, 3)",[41.48394431 39.28118784 40.60140569 39.60256125 42.83435667],4,"(7, 5)",[40.9887885  41.55835517 40.38167937 40.19698473 40.40374557],1,"(6, 4)",[41.14297558 39.7140708  40.44684102 37.2980918  41.84614578],4,"(8, 4)",[39.52557939 40.38381194 -9.98235395 23.70685697 39.94425051],1
5,200,0,0,3,"(7, 4)",[40.71192051 39.52528865 39.98053898 39.05865064 40.56772932],0,"(7, 3)",[42.08348488 39.71260417 40.78163842 39.9585746  43.25060971],4,"(7, 5)",[41.3353443  41.96819616 40.8733449  40.45556233 40.61334499],1,"(6, 4)",[41.47613272 39.94061985 40.70264988 37.50916413 42.25743294],4,"(8, 4)",[40.1674923  40.78775069 -9.74639575 22.00991762 40.38731283],1
5,200,0,0,4,"(7, 4)",[41.11750805 39.63507099 40.29681738 39.01122218 40.82402238],0,"(7, 3)",[42.37214912 40.19334813 40.95142689 40.35553747 43.66895449],4,"(7, 5)",[41.67692791 42.38009664 41.37839894 40.69939239 40.77544845],1,"(6, 4)",[41.80267552 40.15450468 40.94325014 37.74508141 42.67078688],4,"(8, 4)",[40.5045433  41.19371929 -9.51652478 20.09395933 40.83836331],1
5,200,0,0,5,"(7, 4)",[41.52513372 39.71320032 40.60517026 38.91414337 41.06509558],0,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[42.01276838 42.79406697 41.89695265 40.92661781 41.19090192],1,"(6, 4)",[42.12164979 40.97087365 41.1667327  38.50171566 43.08621797],4,"(8, 4)",[40.83597683 41.60172793 -9.29246083 18.04705682 41.29691305],1
5,200,0,0,original qtable,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1
5,200,0,1,1,"(2, 3)",[41.65803006 40.48671991 44.78522118 40.33104089 45.04392753],4,"(2, 2)",[39.62736841 38.87363928 38.99892959 39.00035562 40.49693779],4,"(2, 4)",[42.7788229  40.31407858 50.         42.92940621 40.95374492],2,"(1, 3)",[40.4042199  -6.72159583 41.33708192 20.5787894  22.1094516 ],2,"(3, 3)",[45.97546675 46.21255315  4.19752594 12.11620106 49.81214489],4
5,200,0,1,2,"(2, 3)",[42.10469623 40.68985318 44.61672259 40.60600401 44.8821417 ],4,"(2, 2)",[40.26859015 39.06905714 39.25768931 39.22116055 40.90144502],4,"(2, 4)",[42.80980322 40.21830257 50.         42.64378468 40.75730852],2,"(1, 3)",[41.04263095 -6.39835817 41.74581098 18.74144616 19.99093927],2,"(3, 3)",[46.38366211 46.31375811  2.68469264  9.38799095 49.7912721 ],4
5,200,0,1,3,"(2, 3)",[42.61996684 40.98330751 44.43194998 40.97971716 44.70237967],4,"(2, 2)",[40.60481287 39.3635409  39.62804412 39.85317398 41.30798494],4,"(2, 4)",[42.8442258  40.24767414 50.         42.32642742 40.65575361],2,"(1, 3)",[41.37528281 -6.09134027 42.15659395 16.77730648 17.77282602],2,"(3, 3)",[46.83966055 46.42865611  1.42540461  6.43949038 49.76808012],4
5,200,0,1,4,"(2, 3)",[42.86851122 41.54444169 44.34047823 41.63047793 44.61375519],4,"(2, 2)",[41.21391761 39.628375   40.29134612 40.49443702 41.99521991],4,"(2, 4)",[42.54913978 40.60406649 50.         41.97380824 40.84547031],2,"(1, 3)",[41.9799698  -5.83295045 42.84809328 14.53255898 15.63201303],2,"(3, 3)",[47.0157122  46.5590406   0.3592099   3.4151753  49.74231124],4
