k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
5,100,0,0,0,"(7, 4)",[39.34658125 36.02972704 46.93802467 46.0519522  36.31515302],2,"(7, 3)",[40.15652824 38.76430385 39.74073922 39.37422919 41.57736224],4,"(7, 5)",[42.50041445 43.20358318 41.80960522 41.68459841 41.6355672 ],1,"(6, 4)",[42.57136065 40.88778362 41.79787781 38.26873772 43.35266087],4,"(8, 4)",[40.58798675 42.0088213  -8.7323455  15.39954817 42.1461527 ],4
5,100,0,0,1,"(7, 4)",[41.45913077 42.12358251 41.03793352 40.11344754 42.45645846],4,"(7, 3)",[40.15652824 38.76430385 39.74073922 39.37422919 41.57736224],4,"(7, 5)",[42.50041445 43.20358318 41.80960522 41.68459841 41.6355672 ],1,"(6, 4)",[42.57136065 40.88778362 41.79787781 38.26873772 43.35266087],4,"(8, 4)",[40.58798675 42.0088213  -8.7323455  15.39954817 42.1461527 ],4
5,100,0,0,2,"(7, 4)",[42.10437025 42.40587584 41.23030954 40.24961573 42.79155306],4,"(7, 3)",[40.74192762 38.93398932 39.97430185 39.57335454 41.98729874],4,"(7, 5)",[42.84039305 43.62169164 42.05400504 41.93393078 41.77216936],1,"(6, 4)",[42.90340711 41.0060544  42.04398173 38.38336028 43.77151846],4,"(8, 4)",[41.17481313 42.42018485 -8.53550313 12.92853402 42.42794669],4
5,100,0,0,3,"(7, 4)",[42.45335043 42.67510017 41.40116184 40.35742521 43.11952495],4,"(7, 3)",[41.34888286 39.22225996 40.21747871 39.77896619 42.39929521],4,"(7, 5)",[43.1737916  44.04190114 42.40257038 42.1666113  41.99837025],1,"(6, 4)",[43.22791269 41.2135203  42.2729956  38.61044991 44.19248087],4,"(8, 4)",[41.78394361 42.83435663 -8.33886427 10.16662556 42.8180611 ],1
5,100,0,0,4,"(7, 4)",[42.80734582 42.92958011 41.65817103 40.54461757 43.43935982],4,"(7, 3)",[41.64623719 39.52280148 40.46240793 39.98293234 42.81336202],4,"(7, 5)",[43.49965609 44.46422226 42.75668056 42.38056687 42.1654224 ],1,"(6, 4)",[43.54381624 41.40979945 42.48279726 38.84301254 44.61555866],4,"(8, 4)",[42.0834841  43.25060968 -8.15199483  7.07257109 43.21833691],1
5,100,0,0,5,"(7, 4)",[43.16789169 43.16745297 41.89957817 40.7086824  43.74992954],4,"(7, 3)",[41.9327042  40.32769068 40.82222454 40.60616214 43.22950957],4,"(7, 5)",[43.8169254  44.88866558 43.11799362 42.57349293 42.57324579],1,"(6, 4)",[43.84993757 42.21071304 42.67102758 39.57236963 45.04076247],4,"(8, 4)",[42.37214825 43.66895445 -7.97483222  3.72240584 43.63094512],1
5,100,0,0,original qtable,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1
5,100,0,1,1,"(2, 3)",[44.03421799 42.11041858 46.21633999 42.77834328 46.6708853 ],4,"(2, 2)",[41.94875781 41.35030947 41.44618785 40.94620521 43.03006011],4,"(2, 4)",[45.31053188 43.43236442 50.         45.09132538 43.91522525],2,"(1, 3)",[40.4042199  -7.59670568 41.33708192 21.6426908  22.49956125],2,"(3, 3)",[44.44935172 44.77665771  1.99285362 20.024353   49.86305363],4
5,100,0,1,2,"(2, 3)",[44.55408899 42.49396281 46.20088383 43.05650011 46.68987256],4,"(2, 2)",[42.57918292 41.50465351 41.61118547 41.1124254  43.44729659],4,"(2, 4)",[45.6228132  43.57470083 50.         45.04591709 43.9774304 ],2,"(1, 3)",[41.04263095 -7.20305688 41.74581098 19.60729943 20.31603064],2,"(3, 3)",[44.68200797 44.71234795  0.47386591 17.80914675 49.84783736],4
5,100,0,1,3,"(2, 3)",[45.12949655 42.98787377 46.18549493 43.43241143 46.71096951],4,"(2, 2)",[42.902059   41.74686812 41.86523745 41.68220966 43.86662974],4,"(2, 4)",[45.96979244 43.85660132 50.         44.99546344 44.15543144],2,"(1, 3)",[41.37528281 -6.7991771  42.15659395 17.4164747  18.01363445],2,"(3, 3)",[44.94229953 44.64267729 -0.76502573 15.41852776 49.8309304 ],4
