k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
1,15,0,0,0,"(7, 4)",[40.9311448  38.88567633 48.15749189 47.97234281 38.69631127],2,"(7, 3)",[40.44311377 40.6353424  40.6353484  40.63534492 42.42018488],4,"(7, 5)",[44.64455007 45.71629025 43.59569521 43.47211663 43.59561733],1.0,"(6, 4)",[45.25678621 43.90722006 43.94688623 41.05141366 46.579925  ],4,"(8, 4)",[40.14728051 42.22664506 -8.4765818  16.1822307  43.34335697],4.0
1,15,0,0,1,"(7, 4)",[42.95589493 44.95620384 42.26652553 42.15825028 44.83695966],1,"(7, 3)",[40.44311377 40.6353424  40.6353484  40.63534492 42.42018488],4,"(7, 5)",[44.64455007 45.71629025 43.59569521 43.47211663 43.59561733],1.0,"(6, 4)",[45.25678621 43.90722006 43.94688623 41.05141366 46.579925  ],4,"(8, 4)",[40.14728051 42.22664506 -8.4765818  16.1822307  43.34335697],4.0
1,15,0,0,original qtable,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1.0,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1.0
1,15,0,6,0,"(6, 5)",[42.8503496  50.623421   38.39595628 41.47147    45.15329512],1,"(6, 4)",[47.27147    50.         46.39459232 43.34331271 46.39459234],1,"(6, 6)",[38.72004793 40.89780325 -0.19       35.41735865  6.99546853],1.0,"(5, 5)",[43.83155074 43.59569456 45.71629025 13.55       40.75922365],2,"(7, 5)",[ 4.266425   46.579925   -0.1         4.22509287 -0.1       ],1.0
1,15,0,6,1,"(6, 5)",[44.823179   44.75597047 44.41207045 47.4683     39.18667091],3,"(6, 4)",[47.27147    50.         46.39459232 43.34331271 46.39459234],1,"(6, 6)",[38.72004793 40.89780325 -0.19       35.41735865  6.99546853],1.0,"(5, 5)",[43.83155074 43.59569456 45.71629025 13.55       40.75922365],2,"(7, 5)",[ 4.266425   46.579925   -0.1         4.22509287 -0.1       ],1.0
1,15,0,6,original qtable,"(6, 5)",[47.015      45.54484998 45.54484995 48.5        39.80932079],3,"(6, 4)",[48.49999999 50.         47.01499994 44.08932537 47.01499999],1,"(6, 6)",[39.80950269 41.22192025  0.         35.06441781  0.        ],1.0,"(5, 5)",[45.54484978 44.0894005  47.015       0.         41.22136689],2,"(7, 5)",[ 0.    47.015  0.     0.     0.   ],1.0
1,15,1,5,1,"(5, 7)",[40.5517186  40.61859557 43.27163798 42.93945966 40.60351699],2,"(5, 6)",[43.02554893 42.04201368 44.89811166 43.94139641 42.02808199],2,"(5, 8)",[40.65142838 39.6449141  42.47214985 42.23526495 -9.35508591],2.0,"(4, 7)",[40.65142838 39.64491388 42.23526495 42.47214988 39.64491409],3,"(6, 7)",[41.55978465 41.93748114 41.92630543 44.77472549 41.92630544],3.0
1,15,1,5,original qtable,"(5, 7)",[42.64850748 41.22202241 44.0894015  44.0894015  41.22202241],3,"(5, 6)",[44.0894015  42.64850748 45.54485    45.54485    42.64850748],2,"(5, 8)",[41.22202241 39.80980218 42.64850746 42.64850748 -9.19019782],3.0,"(4, 7)",[41.22202241 39.80980195 42.64850748 42.64850748 39.80980218],2,"(6, 7)",[44.0894015  42.64850748 42.64850745 45.54485    42.64850747],3.0
1,15,2,0,0,"(8, 5)",[39.83072743 37.4767063  -9.4755     22.30966043  7.46530655],0,"(8, 4)",[39.35318505 42.12817729 -8.66797579 20.61566243 42.51200698],4,"(8, 6)",[ -0.23068182  11.45451977 -13.55         1.55806574  -0.271     ],1.0,"(7, 5)",[42.60716499 43.17673166 41.86164261 42.64570835 42.97336315],1,"(9, 5)",[0. 0. 0. 0. 0.],0.0
1,15,2,0,1,"(8, 5)",[ 41.86054024  43.74990755 -17.195       13.63446641   0.41903019],1,"(8, 4)",[39.35318505 42.12817729 -8.66797579 20.61566243 42.51200698],4,"(8, 6)",[ -0.23068182  11.45451977 -13.55         1.55806574  -0.271     ],1.0,"(7, 5)",[42.60716499 43.17673166 41.86164261 42.64570835 42.97336315],1,"(9, 5)",[0. 0. 0. 0. 0.],0.0
1,15,2,0,original qtable,"(8, 5)",[44.08939362 45.54484998  0.          0.          0.        ],1,"(8, 4)",[40.14728051 42.22664506 -8.4765818  16.1822307  43.34335697],4,,,,"(7, 5)",[44.64455007 45.71629025 43.59569521 43.47211663 43.59561733],1,,,
1,15,2,5,0,"(6, 7)",[38.89829617 47.38679226 47.69719099 38.21263819 47.20101521],2,"(6, 6)",[44.95620387 43.62652437 43.74326064 46.14702537 43.69896621],3,"(6, 8)",[39.42661638 40.34418647 40.42268871 41.59804354 -8.57731138],3.0,"(5, 7)",[38.87753632 40.18182428 41.69377543 42.49711705 40.17193121],3,"(7, 7)",[42.07214988 43.66895449 41.05142827 43.9072221  41.0514283 ],3.0
