k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
3,20,0,0,0,"(7, 4)",[40.90193738 38.63455513 47.92247567 47.95348001 38.63455516],3,"(7, 3)",[41.51348488 40.79113119 40.83388128 40.83387707 43.25060971],4,"(7, 5)",[44.95620295 46.14702537 43.57663655 43.77729    43.5386397 ],1,"(6, 4)",[44.95620047 43.5323024  43.77729048 40.79112645 46.14702537],4,"(8, 4)",[41.24723762 42.86765065 -8.25984055 10.64484708 43.32590309],4
3,20,0,0,1,"(7, 4)",[42.94807136 44.72287524 42.00723875 42.04963566 44.72287527],4,"(7, 3)",[41.51348488 40.79113119 40.83388128 40.83387707 43.25060971],4,"(7, 5)",[44.95620295 46.14702537 43.57663655 43.77729    43.5386397 ],1,"(6, 4)",[44.95620047 43.5323024  43.77729048 40.79112645 46.14702537],4,"(8, 4)",[41.24723762 42.86765065 -8.25984055 10.64484708 43.32590309],4
3,20,0,0,2,"(7, 4)",[43.52589493 44.99753597 42.19402079 42.22342776 44.997536  ],4,"(7, 3)",[42.07214912 40.95141893 41.02517292 41.02516828 43.66895449],4,"(7, 5)",[45.25678897 46.579925   43.77985626 43.94688569 43.7534222 ],1,"(6, 4)",[45.25678621 43.75522523 43.94688623 40.95141366 46.579925  ],4,"(8, 4)",[41.79401954 43.26114513 -8.10211229  7.48180159 43.50126353],4
3,20,0,0,3,"(7, 4)",[43.80722209 45.25678996 42.37214964 42.37214957 45.25679   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.37214825 43.66895445 -7.94857826  3.95160819 43.77985387],4
3,20,0,0,original qtable,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1
3,20,0,1,1,"(2, 3)",[45.86739995 45.05619284 47.31686122 45.05619944 48.12      ],4,"(2, 2)",[44.65619729 43.36380624 43.52918197 43.27954746 46.14702537],4,"(2, 4)",[47.11699999 46.02337667 50.         46.60441221 46.07467868],2,"(1, 3)",[44.65618272 -5.28441843 46.14702426  7.6515049   8.40394999],2,"(3, 3)",[46.51919354 46.67818909  1.62862352  7.81680873 49.76808012],4
3,20,0,1,2,"(2, 3)",[46.42099995 45.25677785 47.43482406 45.25678508 48.3       ],4,"(2, 2)",[45.25678268 43.661554   43.75346935 43.47609759 46.57992499],4,"(2, 4)",[47.62999999 46.17836297 50.         46.72712468 46.2068652 ],2,"(1, 3)",[45.25676661 -5.09312489 46.57992388  3.98121918  4.379     ],2,"(3, 3)",[46.99297108 46.83629947  0.61636531  4.07305464 49.74231124],4
3,20,0,1,3,"(2, 3)",[47.01499994 45.54483662 47.56891616 45.54484453 48.5       ],4,"(2, 2)",[45.54484187 44.08926091 44.08934967 44.08922415 47.01499999],4,"(2, 4)",[48.19999999 46.44373664 50.         46.86347187 46.44373912],2,"(1, 3)",[45.54482413 -4.91098273 47.01499888  0.          0.        ],2,"(3, 3)",[47.52241284 47.01499995  0.          0.         49.71367916],4
3,20,0,1,original qtable,"(2, 3)",[47.01499994 45.54483662 47.56891616 45.54484453 48.5       ],4,"(2, 2)",[45.54484187 44.08926091 44.08934967 44.08922415 47.01499999],4,"(2, 4)",[48.49999999 47.01499502 50.         47.01496874 47.01499778],2,"(1, 3)",[45.54482413 -4.91098273 47.01499888  0.          0.        ],2,"(3, 3)",[47.52241284 47.01499995  0.          0.         49.71367916],4
3,20,0,2,1,"(1, 1)",[ 32.78263585 -16.90538209  34.58672309 -16.90538209  35.06083576],4,"(1, 0)",[-16.7942477  -65.86903761 -15.02016755 -16.7942477   23.98358828],4,"(1, 2)",[ 34.86180514 -15.10880473  36.62904233  34.06298092  36.53878927],2,"(0, 1)",[-16.7942477  -16.7942477   23.98358828 -65.86903761 -15.10880473],2,"(2, 1)",[ 34.61227216  33.81344794  36.62904233 -15.02016756  36.62904233],4
3,20,0,2,2,"(1, 1)",[ 33.26663911 -16.30295485  34.65910973 -16.30295485  35.18590159],4,"(1, 0)",[-16.1794722  -65.87105416 -14.84189116 -16.1794722   29.12923445],4,"(1, 2)",[ 35.4092009  -14.90576712  36.77394031  34.1882851   36.72297299],2,"(0, 1)",[-16.1794722  -16.1794722   29.12923445 -65.87105416 -14.90576712],2,"(2, 1)",[ 35.13194203  33.91102623  36.77394031 -14.84189117  36.77394031],4
3,20,0,2,3,"(1, 1)",[ 33.78085002 -16.1794722   35.13194203 -16.1794722   35.4092009 ],4,"(1, 0)",[-16.04226924 -65.88184655 -14.69926192 -16.04226924  34.30073814],4,"(1, 2)",[ 35.65731125 -14.69926186  37.02758712  34.30073814  37.02758712],2,"(0, 1)",[-16.04226924 -16.04226924  34.30073814 -65.88184655 -14.69926186],2,"(2, 1)",[ 35.65731125  34.30073814  37.02758712 -14.69926194  37.02758712],4
