k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
5,50,0,0,0,"(7, 4)",[40.60556502 38.19316135 47.51304798 46.86820262 38.19316138],2,"(7, 3)",[39.40300311 38.69244536 39.73161328 39.1714279  40.73875372],4,"(7, 5)",[44.32314263 45.2877088  42.90435793 43.36822314 42.48602758],1,"(6, 4)",[44.32314062 42.65671772 43.36822353 39.62727508 45.2877088 ],4,"(8, 4)",[40.67875827 42.09959282 -8.71593316 15.59991251 42.68398242],4
5,50,0,0,1,"(7, 4)",[42.66096266 44.32314335 41.62007739 41.10891224 44.32314338],4,"(7, 3)",[39.40300311 38.69244536 39.73161328 39.1714279  40.73875372],4,"(7, 5)",[44.32314263 45.2877088  42.90435793 43.36822314 42.48602758],1,"(6, 4)",[44.32314062 42.65671772 43.36822353 39.62727508 45.2877088 ],4,"(8, 4)",[40.67875827 42.09959282 -8.71593316 15.59991251 42.68398242],4
5,50,0,0,2,"(7, 4)",[43.24414481 44.64455087 41.83060374 41.44465223 44.6445509 ],4,"(7, 3)",[39.99364209 38.78937085 39.94400181 39.31528761 41.1444761 ],4,"(7, 5)",[44.64455007 45.71629025 43.11364084 43.58352841 42.73402331],1,"(6, 4)",[44.64454783 42.79498377 43.58352884 39.82807053 45.71629025],4,"(8, 4)",[41.22913805 42.47450978 -8.52054608 13.13100095 42.86877916],4
5,50,0,0,3,"(7, 4)",[43.52589493 44.95620384 42.03408206 41.77465521 44.95620387],4,"(7, 3)",[40.60686617 38.98016186 40.15197398 39.4464182  41.55223728],4,"(7, 5)",[44.95620295 46.14702537 43.42922529 43.77729    43.10341918],1,"(6, 4)",[44.95620047 43.02682712 43.77729048 40.13427262 46.14702537],4,"(8, 4)",[41.81023129 42.86064432 -8.32229189 10.35975081 43.15715676],4
5,50,0,0,4,"(7, 4)",[43.80722209 45.25678996 42.34024035 42.20917855 45.25679   ],4,"(7, 3)",[40.91163517 39.1538617  40.344764   39.55305263 41.96204752],4,"(7, 5)",[45.25678897 46.579925   43.75351667 43.94688569 43.45285775],1,"(6, 4)",[45.25678621 43.25270231 43.94688623 40.43620699 46.579925  ],4,"(8, 4)",[42.09151728 43.25864286 -8.13139764  7.2422938  43.4512183 ],4
5,50,0,0,5,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[41.20679227 39.79717806 40.63213063 40.05189398 42.37391711],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.37214825 43.66895445 -7.94857826  3.85160819 43.75351427],4
5,50,0,0,original qtable,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1
5,50,0,1,1,"(2, 3)",[44.87257776 43.59213254 46.77390923 43.87552583 47.33794466],4,"(2, 2)",[43.47552408 42.61960163 42.31177892 42.06216381 44.74009483],4,"(2, 4)",[45.91088529 44.60999765 50.         45.60398919 44.76128428],2,"(1, 3)",[42.71481    -5.97693719 43.88293348 16.11188526 16.91148388],2,"(3, 3)",[45.41048078 45.68085854  3.07587432 15.86506923 49.8309304 ],4
5,50,0,1,2,"(2, 3)",[45.4073645  43.87023249 46.82417274 44.09418112 47.43104962],4,"(2, 2)",[44.09417918 42.81183807 42.52579475 42.24844457 45.16592445],4,"(2, 4)",[46.28987255 44.74939974 50.         45.61554355 44.83926064],2,"(1, 3)",[43.33987411 -5.7162326  44.30445576 13.35881989 13.97327332],2,"(3, 3)",[45.75369668 45.72078308  1.67928371 13.14056177 49.81214489],4
5,50,0,1,3,"(2, 3)",[45.99065226 44.24562594 46.88222433 44.40306799 47.53449958],4,"(2, 2)",[44.40306584 43.10394049 42.84831671 42.84821518 45.59389392],4,"(2, 4)",[46.7109695  45.01317515 50.         45.62838172 45.02609243],2,"(1, 3)",[43.65633885 -5.46618571 44.72809624 10.37836473 10.81747914],2,"(3, 3)",[46.13725093 45.76734692  0.57617603 10.19805783 49.7912721 ],4
