k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
4,15,0,0,0,"(7, 4)",[40.8705013  38.24187661 47.91440695 47.8458141  38.38215755],2,"(7, 3)",[41.21394431 40.52089912 40.69190569 40.69190188 42.83435667],4,"(7, 5)",[44.32314263 45.2877088  43.04101297 43.33809202 42.73068177],1,"(6, 4)",[43.99315889 42.07780569 43.13373351 39.53742204 44.86127025],4,"(8, 4)",[41.24452483 42.86493786 -8.37089483 10.64105255 43.26666939],4
4,15,0,0,1,"(7, 4)",[42.9331701  44.42228437 42.00452596 41.97394468 44.53313912],4,"(7, 3)",[41.21394431 40.52089912 40.69190569 40.69190188 42.83435667],4,"(7, 5)",[44.32314263 45.2877088  43.04101297 43.33809202 42.73068177],1,"(6, 4)",[43.99315889 42.07780569 43.13373351 39.53742204 44.86127025],4,"(8, 4)",[41.24452483 42.86493786 -8.37089483 10.64105255 43.26666939],4
4,15,0,0,2,"(7, 4)",[43.52196838 44.79994671 42.19402079 42.18348529 44.8778795 ],4,"(7, 3)",[41.78348488 40.68163119 40.87163842 40.87163421 43.25060971],4,"(7, 5)",[44.64455007 45.71629025 43.22197848 43.55004939 42.90616178],1,"(6, 4)",[44.32314062 42.16702454 43.36822353 39.58887887 45.2877088 ],4,"(8, 4)",[41.79401954 43.26114513 -8.1756234   7.48180159 43.47270785],4
4,15,0,0,3,"(7, 4)",[43.80722209 45.17433237 42.37214964 42.37214957 45.21545787],4,"(7, 3)",[42.37214912 40.95141893 41.05142689 41.05142225 43.66895449],4,"(7, 5)",[44.95620295 46.14702537 43.50126568 43.74009108 43.20160183],1,"(6, 4)",[44.64454783 42.34126914 43.58352884 39.73724968 45.71629025],4,"(8, 4)",[42.37214825 43.66895445 -7.97483222  3.95160819 43.77985387],4
4,15,0,0,4,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.25678897 46.579925   43.77985626 43.90555356 43.47616333],1,"(6, 4)",[44.95620047 42.49967508 43.77729048 39.87293507 46.14702537],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1
4,15,0,0,original qtable,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1
4,15,0,1,1,"(2, 3)",[45.57795996 44.47004764 47.13875243 44.47005369 47.877     ],4,"(2, 2)",[44.07005176 43.29412805 42.93910798 42.68948368 45.44179703],4,"(2, 4)",[47.11699999 46.02337667 50.         46.60441221 46.02337868],2,"(1, 3)",[44.07003854 -5.53505172 45.44179593 11.15305685 11.7494453 ],2,"(3, 3)",[45.97546675 46.21255315  0.30536543 13.60425828 49.81214489],4
4,15,0,1,2,"(2, 3)",[46.12789995 44.68032026 47.23175731 44.68032687 48.03      ],4,"(2, 2)",[44.68032471 43.49944092 43.15330939 42.87594899 45.87115279],4,"(2, 4)",[47.62999999 46.17836297 50.         46.72712468 46.1783652 ],2,"(1, 3)",[44.68031014 -5.31075802 45.87115169  7.78713958  8.09621701],2,"(3, 3)",[46.38366211 46.31375811 -0.46802602 10.55903195 49.7912721 ],4
4,15,0,1,3,"(2, 3)",[46.72099995 44.97951898 47.33754411 44.9795262  48.2       ],4,"(2, 2)",[44.97952381 43.80709526 43.47621048 43.47609759 46.30266612],4,"(2, 4)",[48.19999999 46.44373664 50.         46.86347187 46.44373912],2,"(1, 3)",[44.97950774 -5.09312489 46.30266501  4.12676044  4.13024112],2,"(3, 3)",[46.83966055 46.42865611 -0.77550042  7.26034665 49.76808012],4
4,15,0,1,4,"(2, 3)",[47.01499994 45.54483662 47.56891616 45.54484453 48.5       ],4,"(2, 2)",[45.54484187 44.08926091 44.08934967 44.08922415 47.01499999],4,"(2, 4)",[48.49999999 47.01499502 50.         47.01496874 47.01499778],2,"(1, 3)",[45.54482413 -4.91098273 47.01499888  0.          0.        ],2,"(3, 3)",[47.0157122  46.5590406  -0.63944492  3.84950097 49.74231124],4
4,15,0,1,original qtable,"(2, 3)",[47.01499994 45.54483662 47.56891616 45.54484453 48.5       ],4,"(2, 2)",[45.54484187 44.08926091 44.08934967 44.08922415 47.01499999],4,"(2, 4)",[48.49999999 47.01499502 50.         47.01496874 47.01499778],2,"(1, 3)",[45.54482413 -4.91098273 47.01499888  0.          0.        ],2,"(3, 3)",[47.52241284 47.01499995  0.          0.         49.71367916],4
4,15,0,2,1,"(1, 1)",[ 32.76490758 -19.16067421  34.36765358 -19.16067421  34.84264941],4,"(1, 0)",[-19.26069516 -66.01987669 -15.34724035 -19.26069516  13.76935198],4,"(1, 2)",[ 33.94142163 -15.44385475  35.69513685  33.35137401  35.7202373 ],4,"(0, 1)",[-19.26069516 -19.26069516  13.76935198 -66.01987669 -15.44385475],2,"(2, 1)",[ 33.58465942  32.9946118   35.40007516 -15.34724037  35.69513685],4
4,15,0,2,2,"(1, 1)",[ 33.26184768 -17.72524765  34.51788882 -17.72524765  35.04468068],4,"(1, 0)",[-17.83638205 -65.87512824 -15.14048866 -17.83638205  18.86367033],4,"(1, 2)",[ 34.48776091 -15.24034554  35.8058278   33.49881911  35.81512426],4,"(0, 1)",[-17.83638205 -17.83638205  18.86367033 -65.87512824 -15.24034554],2,"(2, 1)",[ 34.09233975  33.10339795  35.5735024  -15.14048867  35.8058278 ],4
4,15,0,2,3,"(1, 1)",[ 33.78085002 -16.67076505  35.08150599 -16.67076505  35.35876486],4,"(1, 0)",[-16.7942477  -65.81963241 -14.97025747 -16.7942477   23.98358828],4,"(1, 2)",[ 34.73996512 -15.0403666   36.01886631  33.6411409   36.01886631],2,"(0, 1)",[-16.7942477  -16.7942477   23.98358828 -65.81963241 -15.0403666 ],2,"(2, 1)",[ 34.60867369  33.50984947  35.86686136 -14.97025749  36.01886631],4
4,15,0,2,4,"(1, 1)",[ 34.30073814 -16.04226924  35.65731125 -16.04226924  35.65731125],4,"(1, 0)",[-16.1794722  -65.81767747 -14.84189116 -16.1794722   29.12923445],4,"(1, 2)",[ 34.96975599 -14.84189111  36.49668143  33.74884019  36.49668143],2,"(0, 1)",[-16.1794722  -16.1794722   29.12923445 -65.81767747 -14.84189111],2,"(2, 1)",[ 35.13194203  33.91102623  36.44571412 -14.84189117  36.49668143],4
4,15,0,2,original qtable,"(1, 1)",[ 34.30073814 -16.04226924  35.65731125 -16.04226924  35.65731125],4,"(1, 0)",[-16.04226924 -65.88184655 -14.69926192 -16.04226924  34.30073814],4,"(1, 2)",[ 35.65731125 -14.69926186  37.02758712  34.30073814  37.02758712],2,"(0, 1)",[-16.04226924 -16.04226924  34.30073814 -65.88184655 -14.69926186],2,"(2, 1)",[ 35.65731125  34.30073814  37.02758712 -14.69926194  37.02758712],4
4,15,0,3,1,"(4, 1)",[45.59506    44.28764686 47.958      -5.40456915 44.90079838],2,"(4, 0)",[-5.40456915 -7.3371896  -2.63319567 -5.40456915 31.38817025],4,"(4, 2)",[44.14079834 43.000736   46.43605997 45.78253774 43.22531552],2,"(3, 1)",[43.47552935 42.39431557 44.74009483 -2.64552811 13.62669898],2,"(5, 1)",[46.45847    46.39459235 50.         -2.92268154 45.42016544],2
