k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,200,0,0,0,"(7, 4)",[37.97215199 34.05680583 45.72098219 45.52476296 35.0898779 ],2,"(7, 3)",[36.62083561 38.10563895 38.57648129 38.31474807 39.18049827],4,"(7, 5)",[40.43572565 40.73841673 39.24937974 39.90756079 41.33475225],4,"(6, 4)",[38.91163607 39.49423512 38.71502711 37.56398064 39.1102321 ],1,"(8, 4)",[ 36.79459359  39.35425651 -10.39443383  26.79399501  39.47969106],4
2,200,0,0,1,"(7, 4)",[40.05486979 40.33872611 39.96712393 39.78068402 41.29230715],4,"(7, 3)",[36.62083561 38.10563895 38.57648129 38.31474807 39.18049827],4,"(7, 5)",[40.43572565 40.73841673 39.24937974 39.90756079 41.33475225],4,"(6, 4)",[38.91163607 39.49423512 38.71502711 37.56398064 39.1102321 ],1,"(8, 4)",[ 36.79459359  39.35425651 -10.39443383  26.79399501  39.47969106],4
2,200,0,0,2,"(7, 4)",[40.65563021 40.8727643  40.31605739 40.13415217 41.73476416],4,"(7, 3)",[37.06765393 38.23465212 38.8806768  38.59140235 39.57839022],4,"(7, 5)",[40.78300694 41.11933036 39.56170149 40.19615709 41.37915164],4,"(6, 4)",[39.2871087  39.43762951 39.0686543  37.63280955 39.50777096],4,"(8, 4)",[ 37.23546812  39.7462047  -10.17358585  25.78902537  39.81760296],4
2,200,0,0,original qtable,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1
2,200,0,2,1,"(1, 1)",[ 27.91234525 -56.01789401  29.79571327 -56.22202984  32.2065114 ],4,"(1, 0)",[-56.02170495 -84.13084758 -20.31676312 -56.18327702 -50.06274261],2,"(1, 2)",[ 31.96393329 -17.83363864  34.2992927   31.9204913   34.17673937],2,"(0, 1)",[-61.86432068 -61.86432068 -59.22963131 -86.50942977 -18.58077788],4,"(2, 1)",[ 29.112088    29.24716037  34.02890582 -20.4092184   33.99302239],2
2,200,0,2,2,"(1, 1)",[ 28.16251532 -54.73647937  29.62898504 -54.79525369  32.27454173],4,"(1, 0)",[-54.57267049 -83.01815972 -20.06633174 -54.75219501 -47.95160121],2,"(1, 2)",[ 32.44945495 -17.64418818  34.30972461  32.06785273  34.18223043],2,"(0, 1)",[-61.23250901 -61.23250901 -58.30507637 -85.66102882 -18.47434289],4,"(2, 1)",[ 29.31384585  29.13059293  33.99607088 -20.16905983  33.96942426],2
2,200,0,2,original qtable,"(1, 1)",[ 34.30073814 -16.04226924  35.65731125 -16.04226924  35.65731125],4,"(1, 0)",[-16.04226924 -65.88184655 -14.69926192 -16.04226924  34.30073814],4,"(1, 2)",[ 35.65731125 -14.69926186  37.02758712  34.30073814  37.02758712],2,"(0, 1)",[-16.04226924 -16.04226924  34.30073814 -65.88184655 -14.69926186],2,"(2, 1)",[ 35.65731125  34.30073814  37.02758712 -14.69926194  37.02758712],4
2,200,0,4,1,"(1, 6)",[ 33.85152178 -54.56945789  39.11670539  36.17323082  36.07484222],2,"(1, 5)",[ 32.48829394 -13.45926617  37.86884182  35.23907119  35.23789615],2,"(1, 7)",[ 36.57626289 -12.98662306  38.79992827  37.16508243  35.04247283],2,"(0, 6)",[-57.61502075 -57.61501724 -55.24053638 -13.71374691 -14.18213658],3,"(2, 6)",[39.44254309 39.3396616  41.82657114 38.64158677 38.717576  ],2
2,200,0,4,2,"(1, 6)",[ 34.03638736 -53.63908843  39.14498059  36.30963403  36.09302041],2,"(1, 5)",[ 32.65970416 -13.34122573  37.83747569  35.2114153   35.38148439],2,"(1, 7)",[ 37.09459894 -12.77999752  38.85393526  37.41550953  35.22851068],2,"(0, 6)",[-57.02304717 -57.02304326 -54.3847312  -13.6239821  -14.10834588],3,"(2, 6)",[39.95146692 39.50382082 41.96024062 38.69608118 38.76243274],2
2,200,0,4,original qtable,"(1, 6)",[41.22202237 -9.1902044  42.64850748 39.80979791 39.80978078],2,"(1, 5)",[ 39.8097967  -10.5883829   41.22201509  38.41152504  41.22202219],4,"(1, 7)",[ 39.809785   -10.58843206  41.22187721  41.22202201  38.4116573 ],3,"(0, 6)",[ -9.19028135  -9.19020673  41.22202209 -10.58842689 -10.58847761],2,"(2, 6)",[42.6485073  41.22202233 44.0894015  41.22201941 41.22196273],2
2,200,0,5,1,"(5, 8)",[ 34.9534612   36.42717784  39.00806703  39.53688354 -46.58516788],3,"(5, 7)",[36.76224057 39.28388312 41.19008437 41.01682499 38.62227878],2,"(5, 9)",[-50.71420881 -14.10392989 -11.23082969 -45.82934652 -51.67636804],2,"(4, 8)",[ 36.00453765  35.44365699  36.49530766  39.11477492 -13.41946981],3,"(6, 8)",[ 35.1441525   37.70824514  38.93596384  40.64249125 -11.1120624 ],3
