k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
0,15,0,1,original qtable,"(2, 2)",[31.37935972 28.06565261 28.52976966 28.22793377 33.18099735],4,"(2, 1)",[ 28.3836472   28.3206227   29.65157609 -19.63599775  28.2437706 ],2,"(2, 3)",[34.13983779 33.30389094 34.02837066 34.04133115 32.59717601],0,"(1, 2)",[ 28.25427985 -18.02361661  28.30466118  28.02719217  30.69601865],4,"(3, 2)",[27.78766595 28.12938154 27.75674206 28.97951717 31.50811573],4
0,15,0,1,2,"(2, 2)",[31.90607965 28.16634808 28.4885345  28.43825885 33.30408461],4,"(2, 1)",[ 28.61127377  28.54124654  29.82632432 -19.23144574  28.45585532],2,"(2, 3)",[34.81390733 33.59173421 34.27490026 34.37112217 32.87976531],0,"(1, 2)",[ 28.3759339  -17.71118917  28.43191316  28.12361426  30.69409833],4,"(3, 2)",[28.10841926 28.15476992 27.8255798  29.07959218 31.474617  ],4
0,15,0,1,3,"(2, 2)",[32.13601494 28.2691454  28.54987452 28.64368322 33.51227582],4,"(2, 1)",[ 28.83592202  28.75811399  30.09414684 -18.80000605  28.66323485],2,"(2, 3)",[35.18985661 33.99977665 34.62350402 34.6978731  33.17900001],0,"(1, 2)",[ 28.50201854 -17.40460833  28.56421771  28.22166338  30.78018123],4,"(3, 2)",[28.12752426 28.17902499 27.99465557 29.26444446 31.51207817],4
0,15,0,1,4,"(2, 2)",[32.58028008 28.35344933 28.8508423  28.82243455 33.91270553],4,"(2, 1)",[ 29.03603322  28.94957985  30.56307502 -18.33547334  28.84415859],2,"(2, 3)",[35.77668419 34.64091776 34.95251464 35.23003584 33.58835133],0,"(1, 2)",[ 28.61219726 -17.10587277  28.68130745  28.30069152  31.06358951],4,"(3, 2)",[28.38156423 28.43878726 28.13356103 29.64118349 31.49537481],4
0,15,0,1,5,"(2, 2)",[33.03351531 28.64931359 29.16896864 29.20343193 34.29537324],4,"(2, 1)",[ 29.44076379  29.34470449  31.02410486 -17.85507174  29.22756975],2,"(2, 3)",[36.36646065 35.31176977 35.49089467 35.75907359 34.24275895],0,"(1, 2)",[ 28.93681129 -16.84185342  29.01360039  28.5906938   31.3369606 ],4,"(3, 2)",[28.64754857 28.71112971 28.46948334 29.99978094 31.64962819],4
0,15,0,1,6,"(2, 2)",[45.51505916 43.77987764 43.80357162 43.95423175 47.01212311],4,"(2, 1)",[43.91130637 41.64528435 42.15042248 -7.27815317 45.51047665],4,"(2, 3)",[47.00702988 45.42880225 45.49851564 45.52754367 48.49993175],4,"(1, 2)",[43.80237584 -7.99061379 45.43267307 41.69901592  0.        ],2,"(3, 2)",[43.67034941 45.52203828 41.88048745 41.53440064  0.        ],1
0,15,0,0,0,"(1, 1)",[ 23.10627948 -53.49323054  21.47168918 -54.44492297  20.021688  ],0,"(1, 0)",[-65.59823007 -96.09347373 -22.02293081 -62.65289123 -62.65289123],2,"(1, 2)",[ 25.59922579 -21.39333628  25.65364911  23.70136998  27.31957688],4,"(0, 1)",[ -67.39566586  -67.39566581  -67.20631499 -103.35604259  -21.65560424],4,"(2, 1)",[ 25.44188172  25.42497389  28.02468942 -23.58751644  25.26284045],2
0,15,0,0,original qtable,"(1, 1)",[ 25.65896776 -62.70660904  26.45482632 -63.72527171  24.91814244],2,"(1, 0)",[-65.59823007 -96.09347373 -22.02293081 -62.65289123 -62.65289123],2,"(1, 2)",[ 25.59922579 -21.39333628  25.65364911  23.70136998  27.31957688],4,"(0, 1)",[ -67.39566586  -67.39566581  -67.20631499 -103.35604259  -21.65560424],4,"(2, 1)",[ 25.44188172  25.42497389  28.02468942 -23.58751644  25.26284045],2
0,15,0,0,2,"(1, 1)",[ 26.25057159 -61.87267478  26.66792976 -62.97489918  25.0504384 ],2,"(1, 0)",[-65.05596402 -94.42180773 -21.55644687 -61.78336531 -61.78336531],2,"(1, 2)",[ 25.80719769 -20.98439894  25.86766804  23.698469    27.08155658],4,"(0, 1)",[ -67.08273791  -67.08273786  -66.87234805 -102.49132869  -21.27580778],4,"(2, 1)",[ 25.54243576  25.52364928  27.9335741  -23.29487535  25.34350101],2
0,15,0,0,3,"(1, 1)",[ 26.54988312 -60.98735012  26.90186087 -62.19528402  25.21241114],2,"(1, 0)",[-64.50757829 -92.62872328 -21.04361645 -60.8713575  -60.8713575 ],2,"(1, 2)",[ 26.05325479 -20.561051    26.12044408  23.71022292  26.93966709],4,"(0, 1)",[ -66.77630916  -66.7763091   -66.54254265 -101.59485768  -20.8848386 ],4,"(2, 1)",[ 25.65131198  25.63043811  27.96057868 -22.97520365  25.43027337],2
0,15,0,0,4,"(1, 1)",[ 26.85770482 -60.04595612  27.13630294 -61.38883233  25.38478763],2,"(1, 0)",[-63.95804818 -90.70341134 -20.47720971 -59.91780286 -59.91780286],2,"(1, 2)",[ 26.31905836 -20.12433722  26.39371312  23.71568961  27.01160285],4,"(0, 1)",[ -66.47813282  -66.47813276  -66.21839226 -100.6657829   -20.48410122],4,"(2, 1)",[ 25.74680417  25.72361099  28.20198131 -22.62341771  25.50120572],2
0,15,0,0,5,"(1, 1)",[ 27.15060369 -59.04050426  27.60169998 -60.55652292  25.8015288 ],2,"(1, 0)",[-63.41120721 -88.63434549 -19.87328099 -58.92204574 -58.92204574],2,"(1, 2)",[ 26.83960738 -19.70028627  26.92255712  23.94697544  27.06690388],4,"(0, 1)",[-66.18736727 -66.1873672  -65.89876664 -99.70364723 -20.10002405],4,"(2, 1)",[ 26.05781247  26.03204226  28.44965378 -22.25795654  25.7849253 ],2
0,15,0,0,6,"(1, 1)",[ 39.80980131 -10.58830885  41.22202235   0.           0.        ],2,"(1, 0)",[-50.         -50.          -9.19019817   0.           0.        ],3,"(1, 2)",[41.22202232 -9.19020374 42.64850747  0.          0.        ],2,"(0, 1)",[-10.58831571 -10.58830389  39.80980009   0.           0.        ],2,"(2, 1)",[41.22202237 39.8098018  42.64850742 -9.19019944 42.64850748],4
0,15,0,2,original qtable,"(4, 3)",[34.78843535 33.60920799 38.62670664 32.45108929 38.4834712 ],2,"(4, 2)",[32.20076386 32.57488312 35.46248852 30.33174858 32.46206277],2,"(4, 4)",[37.0944571  36.39902625 40.80677607 37.83180228 40.96583868],4,"(3, 3)",[34.10631846 32.99995665 34.62042618 33.27973482 37.31677291],4,"(5, 3)",[37.53585876 38.24541728 37.9324332  35.41852684 41.08726981],4
0,15,0,2,2,"(4, 3)",[35.12560205 33.51464057 38.68835265 32.42613927 38.54517405],2,"(4, 2)",[32.59244435 32.59226079 35.44804152 30.30352818 32.54944314],2,"(4, 4)",[37.4462695  36.30692857 40.81664827 37.93220858 40.9769953 ],4,"(3, 3)",[34.51142999 33.12285154 34.74932746 33.37542935 37.32664708],4,"(5, 3)",[37.92074389 38.37580891 38.02048061 35.39919521 41.12830799],4
0,15,0,2,3,"(4, 3)",[35.49342084 33.52124933 38.75287679 32.51173111 38.61345821],2,"(4, 2)",[32.69651453 32.70248191 35.42717129 30.27732837 32.64873541],2,"(4, 4)",[37.83689759 36.1882023  40.81964336 38.04349657 40.97959651],4,"(3, 3)",[34.62879313 33.37224637 34.89312365 33.57266919 37.32122287],4,"(5, 3)",[38.34442262 38.51671708 38.10771102 35.37289761 41.16593194],4
0,15,0,2,4,"(4, 3)",[35.56157532 33.51930706 38.82108475 32.59807874 38.69016513],2,"(4, 2)",[32.80339365 33.03453619 35.51010785 30.59837564 32.75030574],2,"(4, 4)",[38.27176444 36.15027753 40.81418773 38.16798554 40.97167986],4,"(3, 3)",[34.74991128 33.87199322 35.04361185 34.00141095 37.40918927],4,"(5, 3)",[38.81169122 38.66979618 38.19352357 35.44980376 41.19895281],4
