k,L,Step,Agent,Horizon,center_Position,center_Q,center_BestAction,up_Position,up_Q,up_BestAction,down_Position,down_Q,down_BestAction,left_Position,left_Q,left_BestAction,right_Position,right_Q,right_BestAction
2,20,0,0,0,"(7, 4)",[40.90193738 38.57094499 48.1197667  47.76921687 38.63455516],2,"(7, 3)",[39.92871995 40.06762425 40.45481257 40.52341859 42.00808396],4,"(7, 5)",[44.95620295 46.14702537 43.55447034 43.74009108 43.5611846 ],1,"(6, 4)",[44.95620047 43.62196654 43.77729048 40.73721839 46.14702537],4,"(8, 4)",[42.07214825 43.66895445 -7.98041079  3.93485422 43.85522474],4
2,20,0,0,1,"(7, 4)",[42.94807136 44.65219731 42.17057817 41.97605433 44.72287527],4,"(7, 3)",[39.92871995 40.06762425 40.45481257 40.52341859 42.00808396],4,"(7, 5)",[44.95620295 46.14702537 43.55447034 43.74009108 43.5611846 ],1,"(6, 4)",[44.95620047 43.62196654 43.77729048 40.73721839 46.14702537],4,"(8, 4)",[42.07214825 43.66895445 -7.98041079  3.93485422 43.85522474],4
2,20,0,0,2,"(7, 4)",[43.52589493 44.91900493 42.31342781 42.27348529 44.997536  ],4,"(7, 3)",[40.44311377 40.20742017 40.5777315  40.63534492 42.42018488],4,"(7, 5)",[45.25678897 46.579925   43.75522713 43.90555356 43.75871156],1,"(6, 4)",[45.25678621 43.80722006 43.94688623 40.95141366 46.579925  ],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1
2,20,0,0,original qtable,"(7, 4)",[44.08940149 45.54484996 42.64850722 42.64850714 45.54485   ],4,"(7, 3)",[42.64850664 41.22201201 41.22202078 41.22201565 44.08940149],4,"(7, 5)",[45.54484886 47.015      44.08940135 44.08940077 44.08929707],1,"(6, 4)",[45.54484579 44.08939925 44.08940136 41.22200616 47.015     ],4,"(8, 4)",[42.64850568 44.08940146 -7.77798489  0.         44.08939869],1
2,20,0,2,1,"(1, 1)",[ 33.24617209 -17.28308409  35.0363686  -17.76947629  35.26036801],4,"(1, 0)",[-19.26069516 -66.1349164  -15.32502018 -19.26069516  13.76935198],4,"(1, 2)",[ 34.86036801 -14.97025743  36.60330054  34.06154379  36.60330054],2,"(0, 1)",[-17.83638205 -17.83638205  18.86367033 -65.90154521 -15.08578712],2,"(2, 1)",[ 35.1092009   34.1882851   36.82191606 -14.89180125  36.84519763],4
2,20,0,2,2,"(1, 1)",[ 33.75810889 -16.1794722   35.13194203 -16.1794722   35.4092009 ],4,"(1, 0)",[-17.83638205 -66.04399177 -15.1806163  -17.83638205  18.86367033],4,"(1, 2)",[ 35.4092009  -14.84189111  36.75881258  34.1882851   36.75881258],2,"(0, 1)",[-16.7942477  -16.7942477   23.98358828 -65.78469044 -14.97025743],2,"(2, 1)",[ 35.65731125  34.30073814  37.02758712 -14.69926194  37.02758712],4
2,20,0,2,original qtable,"(1, 1)",[ 34.30073814 -16.04226924  35.65731125 -16.04226924  35.65731125],4,"(1, 0)",[-16.04226924 -65.88184655 -14.69926192 -16.04226924  34.30073814],4,"(1, 2)",[ 35.65731125 -14.69926186  37.02758712  34.30073814  37.02758712],2,"(0, 1)",[-16.04226924 -16.04226924  34.30073814 -65.88184655 -14.69926186],2,"(2, 1)",[ 35.65731125  34.30073814  37.02758712 -14.69926194  37.02758712],4
2,20,0,4,1,"(1, 6)",[ 40.11163975 -10.93530101  42.20289623  39.40371005  39.2869658 ],2,"(1, 5)",[ 38.2069723  -11.09377721  40.58870723  37.71568415  40.03789861],2,"(1, 7)",[ 38.45847679 -11.21082772  40.3173007   39.65331012  37.58793919],2,"(0, 6)",[-11.06891595 -11.06886155  25.68165326 -11.09380927 -11.07242284],2,"(2, 6)",[41.80289608 40.94744326 43.67876546 40.80789131 40.74736294],2
2,20,0,4,2,"(1, 6)",[40.65142834 -9.84967232 42.37214988 39.59606746 39.49444976],2,"(1, 5)",[ 38.71080329 -10.93722541  40.70788781  37.86245492  40.41183252],2,"(1, 7)",[ 39.01835086 -11.07238963  40.44169485  40.01261012  37.70912869],2,"(0, 6)",[ -9.99813337  -9.99807292  30.83583242 -10.93726103 -10.91860643],2,"(2, 6)",[42.37214971 41.08831324 43.87327727 40.95142568 40.91954179],2
2,20,0,4,original qtable,"(1, 6)",[41.22202237 -9.1902044  42.64850748 39.80979791 39.80978078],2,"(1, 5)",[ 39.8097967  -10.5883829   41.22201509  38.41152504  41.22202219],4,"(1, 7)",[ 39.809785   -10.58843206  41.22187721  41.22202201  38.4116573 ],3,"(0, 6)",[ -9.19028135  -9.19020673  41.22202209 -10.58842689 -10.58847761],2,"(2, 6)",[42.6485073  41.22202233 44.0894015  41.22201941 41.22196273],2
2,20,0,5,1,"(5, 8)",[ 39.6262548   39.10560419  41.99129285  42.09551865 -10.57674742],3,"(5, 7)",[41.01151865 40.74295862 43.3907505  43.40682963 40.74118362],3,"(5, 9)",[ -9.99806567 -11.01314483  -8.10210635  30.83583274 -10.44318807],3,"(4, 8)",[ 38.51250077  37.6201805   39.73905846  40.60351699 -11.30067344],3,"(6, 8)",[40.52621283 40.62199598 40.57486767 43.20112084 -8.36465059],3
2,20,0,5,2,"(5, 8)",[40.12113978 39.2611368  42.19494088 42.28662099 -9.99806565],3,"(5, 7)",[41.52662099 40.89789375 43.53539494 43.55326064 40.8929154 ],3,"(5, 9)",[ -9.35508593 -10.80007965  -7.94857173  36.0159123   -9.84966637],3,"(4, 8)",[ 39.04657745  37.70916588  40.07608599  40.74295862 -11.11955589],3,"(6, 8)",[41.01151864 40.78461103 40.74295859 43.32469533 -8.24028755],3
2,20,0,5,original qtable,"(5, 8)",[41.22202241 39.80980218 42.64850746 42.64850748 -9.19019782],3,"(5, 7)",[42.64850748 41.22202241 44.0894015  44.0894015  41.22202241],3,"(5, 9)",[ -9.19019784 -10.58875932  -7.77797771  41.22202241  -9.19019782],3,"(4, 8)",[ 39.80980218  38.41170413  41.22202241  41.22202241 -10.58922224],2,"(6, 8)",[42.64850747 41.22202241 41.22202237 44.0894015  -7.77797777],3
2,20,0,6,0,"(6, 5)",[44.3579     51.16787948 39.07787946 42.13       45.43031467],1,"(6, 4)",[47.93       50.         46.72714995 43.60317463 46.72714999],1,"(6, 6)",[37.71715482 40.23523022  0.49995016 35.5705189  12.32471772],1,"(5, 5)",[44.3862037  43.67876463 46.14702537  9.5        40.6978854 ],2,"(7, 5)",[ 8.06487537 46.14702537  0.13440516  8.02767646  0.12138382],1
2,20,0,6,1,"(6, 5)",[46.421      45.31545786 45.21545783 48.2        39.56440867],3,"(6, 4)",[47.93       50.         46.72714995 43.60317463 46.72714999],1,"(6, 6)",[37.71715482 40.23523022  0.49995016 35.5705189  12.32471772],1,"(5, 5)",[44.3862037  43.67876463 46.14702537  9.5        40.6978854 ],2,"(7, 5)",[ 8.06487537 46.14702537  0.13440516  8.02767646  0.12138382],1
2,20,0,6,2,"(6, 5)",[47.015      45.54484998 45.54484995 48.5        39.80932079],3,"(6, 4)",[48.19999999 50.         46.86349995 43.78928767 46.86349999],1,"(6, 6)",[38.20126096 40.37915743  0.22062926 35.48277661  9.64141784],1,"(5, 5)",[44.9567898  43.87327636 46.579925    5.         40.89321874],2,"(7, 5)",[ 4.266425   46.579925   -0.2         4.22509287 -0.2       ],1
2,20,0,6,original qtable,"(6, 5)",[47.015      45.54484998 45.54484995 48.5        39.80932079],3,"(6, 4)",[48.49999999 50.         47.01499994 44.08932537 47.01499999],1,"(6, 6)",[39.80950269 41.22192025  0.         35.06441781  0.        ],1,"(5, 5)",[45.54484978 44.0894005  47.015       0.         41.22136689],2,"(7, 5)",[ 0.    47.015  0.     0.     0.   ],1
2,20,0,7,1,"(2, 8)",[ 32.76132147  32.29622744  35.02705098  35.02705098 -19.20047998],2,"(2, 7)",[34.64003818 33.74321288 36.57020812 36.39920811 33.92512198],2,"(2, 9)",[-19.26069516 -17.82521321 -15.280352    13.76935198 -20.45255811],3,"(1, 8)",[ 31.72143946 -17.93823768  32.9025866   33.56633616 -17.82521326],3,"(3, 8)",[ 34.64003818  33.95109638  36.38559316  36.57020812 -15.17637528],3
2,20,0,7,2,"(2, 8)",[ 33.24617209  32.44458024  35.15543778  35.15543778 -17.76947629],2,"(2, 7)",[35.16986801 33.83974257 36.70691549 36.51691548 34.04218334],2,"(2, 9)",[-17.83638205 -17.72910848 -15.13346509  18.86367033 -19.16067421],3,"(1, 8)",[ 32.25037137 -17.80030637  33.22942376  33.64321288 -17.72910853],3,"(3, 8)",[ 35.16986801  34.07104379  36.51691549  36.70691549 -15.01793541],3
2,20,0,7,original qtable,"(2, 8)",[ 34.30073814  32.95773075  35.65731125  35.65731125 -16.04226924],2,"(2, 7)",[35.65731125 34.30073814 37.02758712 37.02758711 34.30073814],2,"(2, 9)",[-16.04226924 -17.37184672 -14.69926186  34.30073814 -16.04226924],3,"(1, 8)",[ 32.95773075 -17.3718466   34.30073814  34.30073813 -17.37184679],2,"(3, 8)",[ 35.65731125  34.30073814  37.02758712  37.02758712 -14.69926187],3
2,20,1,0,1,"(8, 4)",[41.0214363  43.15545271 -9.75987034 10.59911625 43.39778787],4,"(8, 3)",[ 39.61001655  41.78500358 -12.84587099  10.29768743  10.53356378],1,"(8, 5)",[ 42.39802529  44.49754223 -16.12792993  13.97724678   0.41029113],1,"(7, 4)",[40.92666474 43.76562052 41.44825145 40.90203636 43.83134239],4,"(9, 4)",[-10.00837425  26.75676924  -6.28192625 -19.43783619 -18.73511266],1
2,20,1,0,2,"(8, 4)",[41.53117977 43.42334175 -8.65769299  7.44236055 43.61446849],4,"(8, 3)",[40.12113866 42.11570269 -9.5         7.25057287  7.48063558],1,"(8, 5)",[ 42.94806562  44.68174979 -13.55        11.0360895   -0.271     ],1,"(7, 4)",[41.39135511 43.87981928 41.63756257 41.134628   43.94152776],4,"(9, 4)",[ -8.93380843  31.916351    -4.79331066 -16.82440578 -16.4468697 ],1
2,20,1,0,original qtable,"(8, 4)",[42.07214825 43.66895445 -7.98041079  3.93485422 43.85522474],4,"(8, 3)",[40.65142716 42.47214969 -5.          3.81609099  4.08849314],1,"(8, 5)",[43.52588856 44.99753598 -9.5         7.76813696 -0.19      ],1,"(7, 4)",[42.94807136 44.65219731 42.17057817 41.97605433 44.72287527],4,"(9, 4)",[-8.11886816 42.31342744 -1.84885564 -9.5        -9.5       ],1
2,20,1,2,1,"(1, 2)",[ 33.41344996 -18.99411871  35.99601898  33.56177376  35.95402898],2,"(1, 1)",[ 31.89132004 -21.05244157  34.75630884 -22.6266013   34.16848284],2,"(1, 3)",[ 35.53755948 -13.94921544  37.22533524  34.83871106  37.54474345],4,"(0, 2)",[-19.7115514  -19.7115514   10.02350146 -22.3692062  -13.94921544],2,"(2, 2)",[35.56415948 34.86531106 37.70305531 34.48128712 37.22950787],2
